base	extras	n_features	weight_mode	l2	roc_auc	ap	lower_half_auc	lowest_quartile_auc	knownness_spearman	objective	columns
phylo_core	pmlst_coherence_norm,pathogenic_context_fraction_norm	10	source_balanced+class_balanced	3.0	0.7811621595425027	0.6997601665409502	0.7001278772378516	0.6048310810810811	0.5053612712478335	1.1720405852502789	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm,host_taxon_evenness_norm	11	source_balanced	3.5	0.793555649545763	0.6837143906177855	0.706345356733398	0.6040540540540541	0.5623228772911188	1.172020129403997	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
phylo_core		8	source_balanced+class_balanced	3.0	0.780510102478698	0.6972330687562531	0.7001866713701973	0.6052364864864865	0.5037003348756669	1.1720067726582692	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm
phylo_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	5.0	0.7803470882127468	0.6920783491753159	0.7004365464326661	0.6059121621621621	0.504673702834734	1.1719919267284693	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
bio_hybrid_core	H_external_host_range_norm,A_recurrence_norm,pathogenic_context_fraction_norm	9	source_balanced+class_balanced	4.0	0.7812965361671381	0.6993038131091143	0.6925213863656408	0.6210135135135135	0.5246355235826465	1.1719762215805318	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|A_recurrence_norm|pathogenic_context_fraction_norm
natural_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	3.0	0.7876651070166627	0.694090203008537	0.7049930916894493	0.6085472972972973	0.5452430774517941	1.1719482035288051	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,host_taxon_evenness_norm,A_recurrence_norm	11	source_balanced+class_balanced	4.0	0.7863698044709967	0.6748239876113966	0.7099024017403063	0.6102702702702703	0.5500905937721392	1.171934618258691	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|host_taxon_evenness_norm|A_recurrence_norm
phylo_core	pmlst_coherence_norm,pathogenic_context_fraction_norm	10	source_balanced+class_balanced	2.5	0.7811489421695877	0.6997969339488932	0.7000249875062469	0.604695945945946	0.5054219949971755	1.1719153647231562	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	4.0	0.7624243305400619	0.6388659107755232	0.697996589940324	0.6058108108108108	0.4297179086534188	1.1719085247206855	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm|pathogenic_context_fraction_norm
bio_hybrid_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	9	source_balanced+class_balanced	5.0	0.7815917241622389	0.7063559970562755	0.6924625922332951	0.6211486486486486	0.5262655129190267	1.1719041451060273	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced+class_balanced	3.5	0.788652004194313	0.7066373821536692	0.7000396860393333	0.5973648648648648	0.5223995153793048	1.1718802046524426	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
natural_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	2.5	0.7877003533444359	0.694054074138188	0.7049636946232766	0.6084797297297297	0.545544155400539	1.1718674859908262	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
bio_hybrid_core	H_external_host_range_norm,A_recurrence_norm	8	source_balanced+class_balanced	5.0	0.781032188708839	0.7005379820287995	0.6925360848987271	0.6208108108108108	0.5236840013351219	1.171863682954478	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|A_recurrence_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced	3.5	0.789198322274798	0.7082895355742738	0.6989372960578534	0.5984459459459459	0.5252136780251269	1.1718236320644408	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm	10	source_balanced+class_balanced	3.0	0.7622040409914792	0.6435980148835091	0.6976144280800776	0.605945945945946	0.4289046179408721	1.171818612009964	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced	3.0	0.7891939164838263	0.708390470393703	0.6988344063262486	0.5985135135135136	0.5252640638028967	1.1718010238283703	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
phylo_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	4.0	0.7803514940037185	0.6919805879682321	0.7004365464326661	0.6055067567567568	0.5049054599914268	1.1717559607978356	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
phylo_core		8	source_balanced+class_balanced	2.5	0.7804660445689815	0.697303374083853	0.6999073992415556	0.6049662162162163	0.5038208547811021	1.1717132179055478	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm
natural_core	H_external_host_range_norm	9	source_balanced	5.0	0.788105686113828	0.6992509226756829	0.7057721139430285	0.6048648648648649	0.5424109519563909	1.1717123771939795	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm
phylo_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	4.0	0.7800078423079295	0.7017223272797972	0.7004365464326661	0.6021621621621621	0.49770986587677835	1.171706140063141	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_aug_core	host_taxon_evenness_norm,pathogenic_context_fraction_norm	10	source_balanced	4.0	0.7645258928335404	0.6431267675521757	0.6942043684040333	0.606081081081081	0.43412197919131507	1.17170341346361	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
phylo_aug_core	host_taxon_evenness_norm	9	source_balanced	2.5	0.7646800955175482	0.6494324137932658	0.6938516036099597	0.6058783783783783	0.4339055139315369	1.1716970485684202	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced+class_balanced	3.0	0.7885198304651634	0.7066346197646174	0.6998486051092101	0.5973648648648648	0.5224379096646066	1.1716715540264242	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,pmlst_coherence_norm	10	source_balanced	4.0	0.7887841779234626	0.7050381511615862	0.7053605550166093	0.6039864864864865	0.5431467012714927	1.1716676157803216	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|pmlst_coherence_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	3.5	0.762384678421317	0.638737055220503	0.6978349060763736	0.605472972972973	0.42982960967462713	1.171632330967229	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm,host_taxon_evenness_norm	11	source_balanced	3.0	0.7934410989805	0.6835973481779675	0.7061542758032748	0.6035810810810811	0.5623164244700598	1.1716274758806176	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm	10	source_balanced	4.0	0.7884845841373902	0.6994928295346722	0.6994958403151366	0.5985810810810811	0.5241953153149844	1.1716207859054284	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pathogenic_context_fraction_norm	11	source_balanced	5.0	0.7880219760853666	0.696055581962166	0.6998780021753829	0.5991216216216216	0.5239544973773969	1.171595382232131	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pathogenic_context_fraction_norm
bio_hybrid_core	H_external_host_range_norm,A_recurrence_norm,pathogenic_context_fraction_norm	9	source_balanced+class_balanced	5.0	0.7813449998678262	0.6987348877175434	0.6923009083693448	0.6206081081081081	0.5253514909725684	1.1715860937026035	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|H_external_host_range_norm|A_recurrence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,pmlst_coherence_norm	10	source_balanced	3.5	0.7887885837144343	0.7052114979508528	0.7052282682188318	0.6039864864864865	0.5433299143383188	1.1715799179253645	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|pmlst_coherence_norm
phylo_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	3.5	0.7803735229585768	0.6919467215020182	0.7002748625687156	0.6052364864864865	0.5050382133730411	1.171566590433286	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced	2.5	0.7920753037792875	0.7145754114722931	0.6875826792486109	0.6175675675675676	0.5564072770783645	1.1715328276521155	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
phylo_aug_core	host_taxon_evenness_norm,pathogenic_context_fraction_norm	10	source_balanced	3.5	0.7644730233418806	0.6429588066396897	0.6941308757386013	0.605945945945946	0.43429121786696695	1.1715217010593248	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced+class_balanced	2.5	0.7923396512375867	0.715068462310001	0.6884645912337949	0.6167567567567568	0.5572920062019417	1.1715197971594702	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced	3.0	0.7921105501070608	0.7144908246253999	0.6875238851162654	0.6175	0.5564552632298213	1.1715050940902982	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced	5.0	0.7881673671874312	0.700712251055871	0.7056839227445101	0.6044594594594594	0.5426706847265136	1.171495825723138	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced	5.0	0.7921678253896922	0.7146982872992111	0.6876708704471294	0.6173648648648649	0.5566889159277896	1.1714945902534293	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,host_taxon_evenness_norm,A_recurrence_norm	11	source_balanced+class_balanced	3.5	0.7862111959960172	0.6745914813484837	0.7096378281447512	0.6097297297297297	0.5498730261554301	1.1714945576862008	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|host_taxon_evenness_norm|A_recurrence_norm
phylo_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	3.5	0.77984923383295	0.7014222870183362	0.7002013699032836	0.6021621621621621	0.49765543364246945	1.171478827861455	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
phylo_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	2.5	0.7804175808682933	0.6919792219861592	0.7002601640356293	0.6051689189189189	0.5054265657465171	1.1714780103576476	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
phylo_aug_core	host_taxon_evenness_norm,pmlst_coherence_norm	10	source_balanced+class_balanced	4.0	0.7647109360543498	0.653507672241229	0.6952185671869947	0.6050675675675675	0.43537543296035514	1.1714739817351145	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced	3.5	0.792145796434834	0.714789047412465	0.6875238851162654	0.6173648648648649	0.5564900412586262	1.1714708351000596	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced+class_balanced	3.0	0.7923528686105017	0.7151930510671247	0.6884498927007084	0.6166216216216216	0.5573147187955505	1.171461381086592	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm	10	source_balanced+class_balanced	2.5	0.762155577290791	0.6438349952688932	0.6973792515506952	0.605472972972973	0.42905646088641886	1.1714370379497676	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced	2.5	0.78909698908245	0.7081422649446475	0.6986139283299526	0.5980405405405406	0.5251966721529607	1.1714309392029363	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,ecology_context_diversity_norm,host_taxon_evenness_norm	11	source_balanced+class_balanced	4.0	0.7924586075938214	0.6782628704083093	0.7077123203104331	0.6038513513513514	0.5618836149408983	1.1714201240753566	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
bio_hybrid_core	ecology_context_diversity_norm,host_taxon_evenness_norm	8	source_balanced+class_balanced	2.5	0.7929696793465331	0.692124015493684	0.6934326954169974	0.6152702702702703	0.5645144848675631	1.171414123147213	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm	10	source_balanced+class_balanced	5.0	0.7878060923277556	0.6988757020861878	0.7001278772378516	0.5979054054054054	0.5220043204195671	1.1714072016885442	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm
phylo_core	H_external_host_range_norm,ecology_context_diversity_norm,pmlst_coherence_norm	11	source_balanced+class_balanced	2.5	0.7884581493915602	0.706678006494838	0.6997016197783461	0.597027027027027	0.5224647964190193	1.1713996793713888	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|ecology_context_diversity_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced	4.0	0.792132579061919	0.7145868926914372	0.6875238851162654	0.6172297297297298	0.5564830910302181	1.1713985444734356	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
phylo_core	pathogenic_context_fraction_norm	9	source_balanced+class_balanced	3.0	0.7803911461224634	0.6920006955929994	0.7002895611018021	0.6048986486486486	0.5052028611746939	1.1713961691063126	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|pathogenic_context_fraction_norm
phylo_aug_core	host_taxon_evenness_norm,pathogenic_context_fraction_norm	10	source_balanced	3.0	0.7644730233418806	0.6429244947298595	0.6939838904077373	0.6058108108108108	0.4343687391016279	1.1713900650740465	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
phylo_aug_core	host_taxon_evenness_norm,pmlst_coherence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	5.0	0.7646228202349168	0.6512973692679372	0.6953361554516859	0.605	0.4356043602308036	1.1713393845853057	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pmlst_coherence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,pmlst_coherence_norm	10	source_balanced	2.5	0.7888326416241508	0.7052202573330756	0.7050224887556222	0.6036486486486486	0.5436182008417164	1.1713278543700814	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|pmlst_coherence_norm
phylo_aug_core	host_taxon_evenness_norm,pathogenic_context_fraction_norm	10	source_balanced	2.5	0.7644686175509089	0.6428141853275421	0.6939397948084781	0.6058783783783783	0.4346740516413634	1.1713243030938056	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|pathogenic_context_fraction_norm
phylo_aug_core	host_taxon_evenness_norm,A_recurrence_norm,pathogenic_context_fraction_norm	11	source_balanced+class_balanced	3.0	0.7621952294095359	0.6387021182281809	0.6976144280800776	0.6053378378378378	0.42977752330964075	1.17131792543718	T_eff_norm|H_phylogenetic_augmented_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|host_taxon_evenness_norm|A_recurrence_norm|pathogenic_context_fraction_norm
natural_core	H_external_host_range_norm,pmlst_coherence_norm	10	source_balanced	3.0	0.7887489315956894	0.7050737447895555	0.7050959814210542	0.6036486486486486	0.5434298456830928	1.171316955564177	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,host_taxon_evenness_norm	8	source_balanced+class_balanced	3.0	0.7929696793465331	0.6920821300560587	0.6933885998177381	0.6151351351351352	0.5646053285200254	1.1713151679635456	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
natural_core	H_external_host_range_norm	9	source_balanced	4.0	0.7881277150686863	0.6994509288588321	0.7053605550166093	0.6043918918918919	0.5426723180968491	1.1713121811516387	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm
phylo_core	H_external_host_range_norm,A_recurrence_norm,pmlst_coherence_norm	11	source_balanced	3.0	0.7797655238044886	0.7012954961165941	0.7000690831055061	0.602027027027027	0.49758881498672286	1.1713046613068971	T_eff_norm|H_phylogenetic_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|A_recurrence_norm|pmlst_coherence_norm
natural_core	H_external_host_range_norm,host_taxon_evenness_norm,A_recurrence_norm	11	source_balanced+class_balanced	3.0	0.7860437759390944	0.6742314131841669	0.7095349384131464	0.6096621621621622	0.5497753465766481	1.1712851407125067	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|host_taxon_evenness_norm|A_recurrence_norm
bio_hybrid_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pmlst_coherence_norm	9	source_balanced	3.5	0.7937230696026858	0.7038738485317811	0.6923156069024311	0.6156081081081081	0.5671199870229024	1.1712771839114595	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,pmlst_coherence_norm	8	source_balanced+class_balanced	3.5	0.7923308396556433	0.7149879291911456	0.6883470029691037	0.6163513513513513	0.5573579728766018	1.1712709055837873	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pmlst_coherence_norm	9	source_balanced	3.0	0.7937098522297709	0.7040498752959822	0.6923303054355175	0.6156081081081081	0.567147801379831	1.1712621574358928	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,host_taxon_evenness_norm,pmlst_coherence_norm	9	source_balanced	4.0	0.7937495043485157	0.7039122038055866	0.692271511303172	0.6156081081081081	0.5672336978677939	1.171259757486326	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm|pmlst_coherence_norm
bio_hybrid_core	ecology_context_diversity_norm,host_taxon_evenness_norm	8	source_balanced+class_balanced	3.5	0.7929740851375048	0.692225363267359	0.6933592027515654	0.6150675675675675	0.5646901629808267	1.1712576707607514	T_eff_norm|H_specialization_norm|A_eff_norm|orit_support|backbone_purity_norm|assignment_confidence_norm|ecology_context_diversity_norm|host_taxon_evenness_norm
natural_core	H_external_host_range_norm,host_taxon_evenness_norm,pmlst_coherence_norm	11	source_balanced	5.0	0.7890661485456484	0.6855665428856943	0.7078005115089514	0.6071621621621621	0.5550840757402747	1.1712482816116856	T_eff_norm|H_specialization_norm|A_eff_norm|coherence_score|backbone_purity_norm|assignment_confidence_norm|mash_neighbor_distance_train_norm|replicon_architecture_norm|H_external_host_range_norm|host_taxon_evenness_norm|pmlst_coherence_norm
