backbone_id	mean_jump_distance_km	max_jump_distance_km	jump_distance_dispersion_km	interregional_leap_count	long_jump_label
AA455	0.0	0.0	0.0	2	
AF089	0.0	0.0	0.0	2	
AH075	0.0	0.0	0.0	2	
AE971	0.0	0.0	0.0	2	1.0
AC075	0.0	0.0	0.0	4	
AE638	0.0	0.0	0.0	2	
AF267	0.0	0.0	0.0	2	
AB691	0.0	0.0	0.0	1	
AC029	0.0	0.0	0.0	1	
AC061	0.0	0.0	0.0	2	
AD758	0.0	0.0	0.0	1	
AA823	0.0	0.0	0.0	1	
AE862	0.0	0.0	0.0	3	
AB626	0.0	0.0	0.0	1	
AG885	0.0	0.0	0.0	1	
AA946	0.0	0.0	0.0	2	
AH022	0.0	0.0	0.0	2	
AH305	0.0	0.0	0.0	2	
AE129	0.0	0.0	0.0	1	
AF214	0.0	0.0	0.0	1	
AB099	0.0	0.0	0.0	1	
AD652	0.0	0.0	0.0	2	
AF681	0.0	0.0	0.0	1	
AF793	0.0	0.0	0.0	2	
AF792	0.0	0.0	0.0	2	
AA989	0.0	0.0	0.0	2	
AE729	0.0	0.0	0.0	1	1.0
AF454	0.0	0.0	0.0	1	1.0
AD804	0.0	0.0	0.0	2	
AA305	0.0	0.0	0.0	2	
AF911	0.0	0.0	0.0	2	
AG387	0.0	0.0	0.0	1	
AB645	0.0	0.0	0.0	2	
AC745	0.0	0.0	0.0	2	
AG456	0.0	0.0	0.0	1	1.0
AB185	0.0	0.0	0.0	2	
AE453	0.0	0.0	0.0	1	
AF591	0.0	0.0	0.0	2	
AA047	0.0	0.0	0.0	2	
AA220	0.0	0.0	0.0	1	
AC652	0.0	0.0	0.0	1	
AF148	0.0	0.0	0.0	2	1.0
AE964	0.0	0.0	0.0	1	
AD993	0.0	0.0	0.0	3	
AC329	0.0	0.0	0.0	2	
AA602	0.0	0.0	0.0	2	
AF151	0.0	0.0	0.0	2	
AC750	0.0	0.0	0.0	2	
AB180	0.0	0.0	0.0	3	
AF636	0.0	0.0	0.0	1	
AG050	0.0	0.0	0.0	1	
AB381	0.0	0.0	0.0	1	
AD117	0.0	0.0	0.0	3	
AA687	0.0	0.0	0.0	1	
AD321	0.0	0.0	0.0	1	
AB302	0.0	0.0	0.0	2	
AC016	0.0	0.0	0.0	1	
AC460	0.0	0.0	0.0	1	
AC466	0.0	0.0	0.0	1	
AA082	0.0	0.0	0.0	0	0.0
AB246	0.0	0.0	0.0	3	
AB616	0.0	0.0	0.0	2	
AB725	0.0	0.0	0.0	2	
AB476	0.0	0.0	0.0	1	
AB135	0.0	0.0	0.0	1	
AB211	0.0	0.0	0.0	1	
AC189	0.0	0.0	0.0	2	
AG554	0.0	0.0	0.0	1	
AE653	0.0	0.0	0.0	1	
AA238	0.0	0.0	0.0	1	
AB761	0.0	0.0	0.0	1	
AH052	0.0	0.0	0.0	2	
AC688	0.0	0.0	0.0	2	
AG808	0.0	0.0	0.0	3	
AC710	0.0	0.0	0.0	2	
AC069	0.0	0.0	0.0	1	
AD950	0.0	0.0	0.0	0	0.0
AC231	0.0	0.0	0.0	1	
AG305	0.0	0.0	0.0	1	
AA573	0.0	0.0	0.0	2	
AF255	0.0	0.0	0.0	1	1.0
AC136	0.0	0.0	0.0	3	
AC909	0.0	0.0	0.0	1	
AG939	0.0	0.0	0.0	2	
AE493	0.0	0.0	0.0	1	
AE879	0.0	0.0	0.0	1	
AF145	0.0	0.0	0.0	1	
AA591	0.0	0.0	0.0	1	
AE532	0.0	0.0	0.0	1	
AG208	0.0	0.0	0.0	1	
AA715	0.0	0.0	0.0	1	
AF657	0.0	0.0	0.0	2	
AC848	0.0	0.0	0.0	1	
AE530	0.0	0.0	0.0	1	
AE992	0.0	0.0	0.0	1	
AD632	0.0	0.0	0.0	2	
AD627	0.0	0.0	0.0	2	
AA731	0.0	0.0	0.0	1	1.0
AD943	0.0	0.0	0.0	1	1.0
AC956	0.0	0.0	0.0	2	1.0
AH091	0.0	0.0	0.0	1	
AG156	0.0	0.0	0.0	2	
AC379	0.0	0.0	0.0	1	
AC829	0.0	0.0	0.0	1	
AD203	0.0	0.0	0.0	1	
AB188	0.0	0.0	0.0	1	
AB618	0.0	0.0	0.0	3	
AE995	0.0	0.0	0.0	1	
AD023	0.0	0.0	0.0	1	
AA138	0.0	0.0	0.0	1	
AE182	0.0	0.0	0.0	1	
AD016	0.0	0.0	0.0	1	
AA513	0.0	0.0	0.0	1	
AH420	0.0	0.0	0.0	1	1.0
AB508	0.0	0.0	0.0	2	
AB763	0.0	0.0	0.0	1	
AB770	0.0	0.0	0.0	1	
AE860	0.0	0.0	0.0	1	
AD456	0.0	0.0	0.0	1	
AB506	0.0	0.0	0.0	1	1.0
AF216	0.0	0.0	0.0	1	
AB762	0.0	0.0	0.0	1	
AB766	0.0	0.0	0.0	0	0.0
AB765	0.0	0.0	0.0	1	
AD186	0.0	0.0	0.0	2	
AG568	0.0	0.0	0.0	2	
AA644	0.0	0.0	0.0	1	
AA068	0.0	0.0	0.0	1	
AE755	0.0	0.0	0.0	0	
AE065	0.0	0.0	0.0	1	
AG621	0.0	0.0	0.0	2	
AE522	0.0	0.0	0.0	1	
AH121	0.0	0.0	0.0	0	0.0
AA030	0.0	0.0	0.0	1	
AA333	0.0	0.0	0.0	3	
AB764	0.0	0.0	0.0	1	
AB400	0.0	0.0	0.0	1	
AC930	0.0	0.0	0.0	0	0.0
AA075	0.0	0.0	0.0	2	
AA074	0.0	0.0	0.0	0	0.0
AD216	0.0	0.0	0.0	1	1.0
AE262	0.0	0.0	0.0	2	
AD846	0.0	0.0	0.0	2	
AB560	0.0	0.0	0.0	3	
AB535	0.0	0.0	0.0	1	
AD072	0.0	0.0	0.0	1	
AD591	0.0	0.0	0.0	2	
AA695	0.0	0.0	0.0	2	
AD755	0.0	0.0	0.0	1	
AD622	0.0	0.0	0.0	2	
AD583	0.0	0.0	0.0	1	
AB247	0.0	0.0	0.0	2	
AF550	0.0	0.0	0.0	1	
AC184	0.0	0.0	0.0	2	
AC454	0.0	0.0	0.0	3	
AD473	0.0	0.0	0.0	1	
AD371	0.0	0.0	0.0	2	
AE399	0.0	0.0	0.0	1	
AH264	0.0	0.0	0.0	2	
AE673	0.0	0.0	0.0	2	
AA463	0.0	0.0	0.0	1	
AC810	0.0	0.0	0.0	2	
AA288	0.0	0.0	0.0	3	
AF569	0.0	0.0	0.0	1	
AF563	0.0	0.0	0.0	3	1.0
AC940	0.0	0.0	0.0	2	
AG956	0.0	0.0	0.0	1	
AD421	0.0	0.0	0.0	1	
AB976	0.0	0.0	0.0	0	0.0
AE319	0.0	0.0	0.0	2	1.0
AE742	0.0	0.0	0.0	1	
AC561	0.0	0.0	0.0	2	
AC972	0.0	0.0	0.0	1	
AG538	0.0	0.0	0.0	3	
AG620	0.0	0.0	0.0	1	
AD608	0.0	0.0	0.0	2	
AB498	0.0	0.0	0.0	1	
AA418	0.0	0.0	0.0	1	
AB244	0.0	0.0	0.0	1	
AG150	0.0	0.0	0.0	1	
AB987	0.0	0.0	0.0	2	
AA570	0.0	0.0	0.0	1	1.0
AD496	0.0	0.0	0.0	1	
AE651	0.0	0.0	0.0	2	
AD301	0.0	0.0	0.0	2	1.0
AG023	0.0	0.0	0.0	1	
AG024	0.0	0.0	0.0	1	
AB278	0.0	0.0	0.0	2	
AA485	0.0	0.0	0.0	2	
AC150	0.0	0.0	0.0	0	
AE211	0.0	0.0	0.0	1	
AD962	0.0	0.0	0.0	1	
AG295	0.0	0.0	0.0	2	
AA845	0.0	0.0	0.0	3	
AH444	0.0	0.0	0.0	3	
AB275	0.0	0.0	0.0	2	
AC753	0.0	0.0	0.0	1	1.0
AA582	0.0	0.0	0.0	1	
AC433	0.0	0.0	0.0	2	
AE239	0.0	0.0	0.0	1	
AC074	0.0	0.0	0.0	2	
AA446	0.0	0.0	0.0	2	
AB487	0.0	0.0	0.0	2	
AG325	0.0	0.0	0.0	1	
AF092	0.0	0.0	0.0	1	
AA029	0.0	0.0	0.0	1	
AH422	0.0	0.0	0.0	2	
AD849	0.0	0.0	0.0	0	0.0
AC500	0.0	0.0	0.0	1	1.0
AD612	0.0	0.0	0.0	1	
AE019	0.0	0.0	0.0	0	
AG076	0.0	0.0	0.0	0	0.0
AG122	0.0	0.0	0.0	1	
AE435	0.0	0.0	0.0	1	
AF242	0.0	0.0	0.0	1	
AE539	0.0	0.0	0.0	1	1.0
AB385	0.0	0.0	0.0	1	
AE022	0.0	0.0	0.0	1	
AD141	0.0	0.0	0.0	1	
AG032	0.0	0.0	0.0	1	
AH208	0.0	0.0	0.0	2	
AB727	0.0	0.0	0.0	1	
AF452	0.0	0.0	0.0	1	
AG829	0.0	0.0	0.0	2	
AC650	0.0	0.0	0.0	2	
AE402	0.0	0.0	0.0	2	
AE313	0.0	0.0	0.0	1	
AE244	0.0	0.0	0.0	1	
AE243	0.0	0.0	0.0	3	
AF149	0.0	0.0	0.0	3	
AG513	0.0	0.0	0.0	1	
AA169	0.0	0.0	0.0	3	
AG041	0.0	0.0	0.0	0	
AD806	0.0	0.0	0.0	1	
AF745	0.0	0.0	0.0	1	
AF605	0.0	0.0	0.0	0	
AA638	0.0	0.0	0.0	2	
AF528	0.0	0.0	0.0	2	
AF028	0.0	0.0	0.0	1	
AF176	0.0	0.0	0.0	0	
AD933	0.0	0.0	0.0	1	
AD931	0.0	0.0	0.0	3	1.0
AA229	0.0	0.0	0.0	0	0.0
AD354	0.0	0.0	0.0	2	
AE749	0.0	0.0	0.0	1	
AE704	0.0	0.0	0.0	2	1.0
AE707	0.0	0.0	0.0	1	1.0
AF549	0.0	0.0	0.0	1	
AC695	0.0	0.0	0.0	4	
AD197	0.0	0.0	0.0	0	
AC884	0.0	0.0	0.0	2	
AG408	0.0	0.0	0.0	2	
AA680	0.0	0.0	0.0	1	1.0
AF858	0.0	0.0	0.0	2	
AG746	0.0	0.0	0.0	1	
AF904	0.0	0.0	0.0	2	
AB253	0.0	0.0	0.0	1	
AF985	0.0	0.0	0.0	1	
AH483	0.0	0.0	0.0	1	
AE758	0.0	0.0	0.0	1	
AH087	0.0	0.0	0.0	1	
AH115	0.0	0.0	0.0	1	
AE560	0.0	0.0	0.0	2	1.0
AC817	0.0	0.0	0.0	1	
AB277	0.0	0.0	0.0	4	
AC157	0.0	0.0	0.0	1	
AE889	0.0	0.0	0.0	2	
AA684	0.0	0.0	0.0	2	
AC448	0.0	0.0	0.0	1	
AD837	0.0	0.0	0.0	2	1.0
AC648	0.0	0.0	0.0	2	
AE042	0.0	0.0	0.0	1	
AF289	0.0	0.0	0.0	1	
AE161	0.0	0.0	0.0	1	
AE163	0.0	0.0	0.0	1	
AE270	0.0	0.0	0.0	1	
AF680	0.0	0.0	0.0	2	
AG315	0.0	0.0	0.0	1	
AF424	0.0	0.0	0.0	1	
AD463	0.0	0.0	0.0	1	1.0
AC631	0.0	0.0	0.0	2	
AB873	0.0	0.0	0.0	1	
AG923	0.0	0.0	0.0	1	
AE421	0.0	0.0	0.0	2	
AD519	0.0	0.0	0.0	1	
AD906	0.0	0.0	0.0	1	
AC819	0.0	0.0	0.0	1	
AE209	0.0	0.0	0.0	2	
AE663	0.0	0.0	0.0	2	
AE657	0.0	0.0	0.0	2	
AE499	0.0	0.0	0.0	1	
AG653	0.0	0.0	0.0	0	0.0
AE292	0.0	0.0	0.0	2	
AF811	0.0	0.0	0.0	3	
AC749	0.0	0.0	0.0	1	
AA268	0.0	0.0	0.0	1	
AF760	0.0	0.0	0.0	1	
AD585	0.0	0.0	0.0	2	
AH504	0.0	0.0	0.0	1	
AA878	0.0	0.0	0.0	1	
AB607	0.0	0.0	0.0	1	
AG492	0.0	0.0	0.0	2	
AG542	0.0	0.0	0.0	1	
AA526	0.0	0.0	0.0	1	
AF865	0.0	0.0	0.0	1	1.0
AC101	0.0	0.0	0.0	1	
AD512	0.0	0.0	0.0	1	
AD490	0.0	0.0	0.0	2	
AC674	0.0	0.0	0.0	2	
AH473	0.0	0.0	0.0	2	
AD573	0.0	0.0	0.0	1	
AC832	0.0	0.0	0.0	2	
AD222	0.0	0.0	0.0	1	
AB430	0.0	0.0	0.0	2	
AC044	0.0	0.0	0.0	2	
AB281	0.0	0.0	0.0	1	
AH211	0.0	0.0	0.0	2	
AC147	0.0	0.0	0.0	2	
AB526	0.0	0.0	0.0	1	
AE864	0.0	0.0	0.0	2	
AA309	0.0	0.0	0.0	2	
AB436	0.0	0.0	0.0	2	
AC717	0.0	0.0	0.0	1	
AC990	0.0	0.0	0.0	2	
AC467	0.0	0.0	0.0	1	
AH485	0.0	0.0	0.0	1	
AB944	0.0	0.0	0.0	1	
AA834	0.0	0.0	0.0	1	
AD375	0.0	0.0	0.0	1	
AD655	0.0	0.0	0.0	0	0.0
AD007	0.0	0.0	0.0	2	
AD586	0.0	0.0	0.0	1	
AE467	0.0	0.0	0.0	3	
AG498	0.0	0.0	0.0	1	
AE550	0.0	0.0	0.0	1	
AE551	0.0	0.0	0.0	1	
AC987	0.0	0.0	0.0	2	
AA042	0.0	0.0	0.0	2	
AD493	0.0	0.0	0.0	4	
AA511	0.0	0.0	0.0	2	
AD122	0.0	0.0	0.0	2	1.0
AF967	0.0	0.0	0.0	1	
AG553	0.0	0.0	0.0	1	
AC649	0.0	0.0	0.0	3	
AG728	0.0	0.0	0.0	2	
AB428	0.0	0.0	0.0	1	1.0
AA660	0.0	0.0	0.0	0	0.0
AD183	0.0	0.0	0.0	0	
AC818	0.0	0.0	0.0	3	
AD182	0.0	0.0	0.0	3	1.0
AD604	0.0	0.0	0.0	2	
AD406	0.0	0.0	0.0	2	1.0
AC387	0.0	0.0	0.0	4	
AG149	0.0	0.0	0.0	1	
AE800	0.0	0.0	0.0	1	
AF687	0.0	0.0	0.0	2	
AB772	0.0	0.0	0.0	1	
AB519	0.0	0.0	0.0	1	
AE229	0.0	0.0	0.0	3	
AG936	0.0	0.0	0.0	1	
AD073	0.0	0.0	0.0	2	
AG920	0.0	0.0	0.0	2	
AC307	0.0	0.0	0.0	2	
AA725	0.0	0.0	0.0	0	
AC308	0.0	0.0	0.0	1	1.0
AH499	0.0	0.0	0.0	2	
AG263	0.0	0.0	0.0	1	
AB981	0.0	0.0	0.0	1	1.0
AA060	0.0	0.0	0.0	2	
AA271	0.0	0.0	0.0	1	
AG031	0.0	0.0	0.0	1	
AF348	0.0	0.0	0.0	1	
AG192	0.0	0.0	0.0	1	
AB368	0.0	0.0	0.0	1	
AD156	0.0	0.0	0.0	1	
AA462	0.0	0.0	0.0	1	
AG633	0.0	0.0	0.0	1	
AA461	0.0	0.0	0.0	1	
AA023	0.0	0.0	0.0	2	
AB751	0.0	0.0	0.0	2	
AC856	0.0	0.0	0.0	1	
AB397	0.0	0.0	0.0	2	
AA522	0.0	0.0	0.0	1	
AD964	0.0	0.0	0.0	2	
AF726	0.0	0.0	0.0	1	
AA270	0.0	0.0	0.0	1	
AB416	0.0	0.0	0.0	4	
AE245	0.0	0.0	0.0	3	
AE077	0.0	0.0	0.0	3	
AB496	0.0	0.0	0.0	2	
AG536	0.0	0.0	0.0	2	
AF359	0.0	0.0	0.0	2	
AF946	0.0	0.0	0.0	1	
AD146	0.0	0.0	0.0	1	
AC332	0.0	0.0	0.0	2	
AC402	0.0	0.0	0.0	1	
AB364	0.0	0.0	0.0	1	
AF458	0.0	0.0	0.0	4	
AB348	0.0	0.0	0.0	3	
AB729	0.0	0.0	0.0	0	0.0
AB730	0.0	0.0	0.0	1	1.0
AD779	0.0	0.0	0.0	1	
AB004	0.0	0.0	0.0	0	
AB003	0.0	0.0	0.0	0	
AD070	0.0	0.0	0.0	1	
AF135	0.0	0.0	0.0	1	
AG316	0.0	0.0	0.0	1	
AG800	0.0	0.0	0.0	0	0.0
AC278	0.0	0.0	0.0	1	
AC773	0.0	0.0	0.0	2	1.0
AA830	0.0	0.0	0.0	1	1.0
AC269	0.0	0.0	0.0	1	1.0
AF266	0.0	0.0	0.0	1	
AB787	0.0	0.0	0.0	0	0.0
AE283	0.0	0.0	0.0	1	
AB779	0.0	0.0	0.0	0	0.0
AA058	0.0	0.0	0.0	1	
AG853	0.0	0.0	0.0	1	
AA158	0.0	0.0	0.0	2	
AD153	0.0	0.0	0.0	1	
AB822	0.0	0.0	0.0	0	0.0
AB824	0.0	0.0	0.0	1	
AC327	0.0	0.0	0.0	1	1.0
AG040	0.0	0.0	0.0	2	
AG930	0.0	0.0	0.0	2	
AG494	0.0	0.0	0.0	2	
AH237	0.0	0.0	0.0	1	
AF603	0.0	0.0	0.0	1	
AD913	0.0	0.0	0.0	1	
AD914	0.0	0.0	0.0	1	
AF174	0.0	0.0	0.0	1	
AF172	0.0	0.0	0.0	1	
AH491	0.0	0.0	0.0	0	
AC984	0.0	0.0	0.0	1	
AF628	0.0	0.0	0.0	1	
AG123	0.0	0.0	0.0	1	
AE855	0.0	0.0	0.0	1	
AG148	0.0	0.0	0.0	1	
AG307	0.0	0.0	0.0	2	
AB949	0.0	0.0	0.0	1	
AC295	0.0	0.0	0.0	1	1.0
AF555	0.0	0.0	0.0	1	
AF714	0.0	0.0	0.0	1	
AF771	0.0	0.0	0.0	0	0.0
AD963	0.0	0.0	0.0	1	
AC227	0.0	0.0	0.0	0	
AC104	0.0	0.0	0.0	1	
AA542	0.0	0.0	0.0	1	
AA549	0.0	0.0	0.0	2	
AB101	0.0	0.0	0.0	1	
AH176	0.0	0.0	0.0	2	
AE335	0.0	0.0	0.0	1	
AA777	0.0	0.0	0.0	1	
AH053	0.0	0.0	0.0	0	
AG624	0.0	0.0	0.0	1	
AC235	0.0	0.0	0.0	1	
AD192	0.0	0.0	0.0	2	
AC298	0.0	0.0	0.0	1	1.0
AD398	0.0	0.0	0.0	1	
AA753	0.0	0.0	0.0	3	
AG977	0.0	0.0	0.0	1	
AF631	0.0	0.0	0.0	2	
AD749	0.0	0.0	0.0	2	
AD174	0.0	0.0	0.0	1	
AD564	0.0	0.0	0.0	2	
AE904	0.0	0.0	0.0	1	
AH319	0.0	0.0	0.0	1	
AF077	0.0	0.0	0.0	0	
AG842	0.0	0.0	0.0	2	
AC360	0.0	0.0	0.0	1	1.0
AE571	0.0	0.0	0.0	1	
AE844	0.0	0.0	0.0	2	
AB826	0.0	0.0	0.0	5	
AC603	0.0	0.0	0.0	1	
AH218	0.0	0.0	0.0	1	
AF371	0.0	0.0	0.0	1	
AF370	0.0	0.0	0.0	1	
AC177	0.0	0.0	0.0	1	1.0
AE342	0.0	0.0	0.0	1	
AG199	0.0	0.0	0.0	2	
AC133	0.0	0.0	0.0	2	
AD154	0.0	0.0	0.0	1	
AC246	0.0	0.0	0.0	1	
AB544	0.0	0.0	0.0	1	
AE569	0.0	0.0	0.0	2	
AF812	0.0	0.0	0.0	1	
AB306	0.0	0.0	0.0	2	
AF155	0.0	0.0	0.0	2	
AE375	0.0	0.0	0.0	2	
AE756	0.0	0.0	0.0	1	
AA339	0.0	0.0	0.0	2	
AG578	0.0	0.0	0.0	1	
AG779	0.0	0.0	0.0	2	
AE213	0.0	0.0	0.0	1	1.0
AH028	0.0	0.0	0.0	2	
AA384	0.0	0.0	0.0	2	
AC988	0.0	0.0	0.0	1	
AC284	0.0	0.0	0.0	1	
AC914	0.0	0.0	0.0	1	
AD990	0.0	0.0	0.0	1	
AF156	0.0	0.0	0.0	0	
AE038	0.0	0.0	0.0	1	
AF319	0.0	0.0	0.0	0	
AE040	0.0	0.0	0.0	0	
AF705	0.0	0.0	0.0	1	
AB410	0.0	0.0	0.0	3	1.0
AD696	0.0	0.0	0.0	1	
AE378	0.0	0.0	0.0	2	
AC964	0.0	0.0	0.0	1	
AE197	0.0	0.0	0.0	3	
AH183	0.0	0.0	0.0	2	
AE565	0.0	0.0	0.0	2	
AA296	0.0	0.0	0.0	2	
AG135	0.0	0.0	0.0	2	
AB268	0.0	0.0	0.0	3	
AB265	0.0	0.0	0.0	1	
AD955	0.0	0.0	0.0	2	
AD735	0.0	0.0	0.0	2	
AD351	0.0	0.0	0.0	2	
AG378	0.0	0.0	0.0	1	
AB380	0.0	0.0	0.0	2	
AF327	0.0	0.0	0.0	2	
AB488	0.0	0.0	0.0	2	
AC825	0.0	0.0	0.0	1	
AE151	0.0	0.0	0.0	1	
AF053	0.0	0.0	0.0	1	
AE769	0.0	0.0	0.0	2	
AA261	0.0	0.0	0.0	1	1.0
AA387	0.0	0.0	0.0	1	1.0
AD853	0.0	0.0	0.0	2	
AB693	0.0	0.0	0.0	1	
AD692	0.0	0.0	0.0	1	1.0
AF233	0.0	0.0	0.0	0	0.0
AD767	0.0	0.0	0.0	1	
AF331	0.0	0.0	0.0	2	
AF249	0.0	0.0	0.0	2	1.0
AE659	0.0	0.0	0.0	1	
AA952	0.0	0.0	0.0	2	
AD592	0.0	0.0	0.0	1	1.0
AG136	0.0	0.0	0.0	2	
AH313	0.0	0.0	0.0	1	
AD184	0.0	0.0	0.0	1	
AC396	0.0	0.0	0.0	1	
AH033	0.0	0.0	0.0	1	
AH123	0.0	0.0	0.0	1	
AE401	0.0	0.0	0.0	2	
AE237	0.0	0.0	0.0	3	
AC248	0.0	0.0	0.0	1	
AG202	0.0	0.0	0.0	1	
AF634	0.0	0.0	0.0	1	
AE813	0.0	0.0	0.0	1	
AA066	0.0	0.0	0.0	2	
AF732	0.0	0.0	0.0	1	
AF325	0.0	0.0	0.0	2	
AE687	0.0	0.0	0.0	0	0.0
AF051	0.0	0.0	0.0	1	
AE157	0.0	0.0	0.0	1	
AB089	0.0	0.0	0.0	2	
AD269	0.0	0.0	0.0	2	
AB205	0.0	0.0	0.0	2	
AG002	0.0	0.0	0.0	2	
AB677	0.0	0.0	0.0	1	
AG139	0.0	0.0	0.0	1	
AE732	0.0	0.0	0.0	1	
AC386	0.0	0.0	0.0	2	
AA426	0.0	0.0	0.0	2	
AD069	0.0	0.0	0.0	1	
AB084	0.0	0.0	0.0	1	
AF287	0.0	0.0	0.0	2	
AE503	0.0	0.0	0.0	2	
AC194	0.0	0.0	0.0	1	
AH497	0.0	0.0	0.0	0	
AG734	0.0	0.0	0.0	1	
AC893	0.0	0.0	0.0	1	
AF584	0.0	0.0	0.0	3	
AH068	0.0	0.0	0.0	2	
AA953	0.0	0.0	0.0	1	
AG204	0.0	0.0	0.0	1	
AG360	0.0	0.0	0.0	1	
AG198	0.0	0.0	0.0	2	
AD450	0.0	0.0	0.0	1	
AF646	0.0	0.0	0.0	1	
AC346	0.0	0.0	0.0	1	
AF188	0.0	0.0	0.0	1	
AH188	0.0	0.0	0.0	1	
AF438	0.0	0.0	0.0	1	
AA024	0.0	0.0	0.0	3	
AB515	0.0	0.0	0.0	1	
AB771	0.0	0.0	0.0	1	
AB510	0.0	0.0	0.0	1	
AC470	0.0	0.0	0.0	1	
AD376	0.0	0.0	0.0	1	
AG238	0.0	0.0	0.0	3	
AG694	0.0	0.0	0.0	1	
AD609	0.0	0.0	0.0	2	
AF407	0.0	0.0	0.0	1	
AD688	0.0	0.0	0.0	1	1.0
AF181	0.0	0.0	0.0	2	
AG593	0.0	0.0	0.0	1	
AB429	0.0	0.0	0.0	1	
AD530	0.0	0.0	0.0	2	
AB311	0.0	0.0	0.0	2	
AD372	0.0	0.0	0.0	0	
AB269	0.0	0.0	0.0	2	
AG491	0.0	0.0	0.0	1	
AH036	0.0	0.0	0.0	1	
AD756	0.0	0.0	0.0	2	
AE627	0.0	0.0	0.0	1	
AE407	0.0	0.0	0.0	2	1.0
AE590	0.0	0.0	0.0	1	
AE340	0.0	0.0	0.0	1	
AA726	0.0	0.0	0.0	2	
AA635	0.0	0.0	0.0	2	
AC878	0.0	0.0	0.0	2	
AF346	0.0	0.0	0.0	2	
AF035	0.0	0.0	0.0	2	
AD503	0.0	0.0	0.0	2	
AD246	0.0	0.0	0.0	2	
AF111	0.0	0.0	0.0	1	1.0
AB452	0.0	0.0	0.0	1	
AE934	0.0	0.0	0.0	1	
AC685	0.0	0.0	0.0	2	
AB608	0.0	0.0	0.0	1	
AA292	0.0	0.0	0.0	2	
AB263	0.0	0.0	0.0	2	
AE485	0.0	0.0	0.0	2	
AE044	0.0	0.0	0.0	2	
AB123	0.0	0.0	0.0	3	
AH101	0.0	0.0	0.0	2	
AH040	0.0	0.0	0.0	2	
AA978	0.0	0.0	0.0	2	
AC301	0.0	0.0	0.0	0	0.0
AG835	0.0	0.0	0.0	1	
AH321	0.0	0.0	0.0	1	1.0
AG294	0.0	0.0	0.0	1	
AG884	0.0	0.0	0.0	2	
AF098	0.0	0.0	0.0	1	1.0
AF862	0.0	0.0	0.0	2	
AD995	0.0	0.0	0.0	2	
AA529	0.0	0.0	0.0	1	
AF486	0.0	0.0	0.0	2	
AB076	0.0	0.0	0.0	3	
AE587	0.0	0.0	0.0	1	
AG919	0.0	0.0	0.0	1	
AD967	0.0	0.0	0.0	1	
AG401	0.0	0.0	0.0	1	
AE045	0.0	0.0	0.0	1	1.0
AA835	0.0	0.0	0.0	2	
AB450	0.0	0.0	0.0	1	
AE240	0.0	0.0	0.0	2	
AB295	0.0	0.0	0.0	1	
AE882	0.0	0.0	0.0	1	
AF435	0.0	0.0	0.0	0	
AC718	0.0	0.0	0.0	0	
AG385	0.0	0.0	0.0	1	
AE444	0.0	0.0	0.0	2	
AA562	0.0	0.0	0.0	1	
AH080	0.0	0.0	0.0	1	1.0
AA008	0.0	0.0	0.0	1	
AF990	0.0	0.0	0.0	1	
AE771	0.0	0.0	0.0	1	
AD637	0.0	0.0	0.0	0	
AA468	0.0	0.0	0.0	1	
AE823	0.0	0.0	0.0	1	
AG321	0.0	0.0	0.0	1	
AG101	0.0	0.0	0.0	0	
AC931	0.0	0.0	0.0	2	
AF942	0.0	0.0	0.0	1	
AA629	0.0	0.0	0.0	2	
AE997	0.0	0.0	0.0	1	
AF197	0.0	0.0	0.0	1	
AF199	0.0	0.0	0.0	2	
AD288	0.0	0.0	0.0	2	
AB757	0.0	0.0	0.0	1	
AF663	0.0	0.0	0.0	1	
AD800	0.0	0.0	0.0	0	
AE675	0.0	0.0	0.0	0	
AF664	0.0	0.0	0.0	2	
AC159	0.0	0.0	0.0	2	
AG704	0.0	0.0	0.0	2	
AD170	0.0	0.0	0.0	1	
AB138	0.0	0.0	0.0	2	
AB892	0.0	0.0	0.0	0	
AA472	0.0	0.0	0.0	1	
AA624	0.0	0.0	0.0	1	
AF229	0.0	0.0	0.0	1	
AF764	0.0	0.0	0.0	0	
AF704	0.0	0.0	0.0	2	
AA836	0.0	0.0	0.0	3	
AA230	0.0	0.0	0.0	1	
AC169	0.0	0.0	0.0	2	
AE293	0.0	0.0	0.0	3	
AB316	0.0	0.0	0.0	2	
AD975	0.0	0.0	0.0	2	
AH085	0.0	0.0	0.0	1	
AC735	0.0	0.0	0.0	1	
AC496	0.0	0.0	0.0	1	
AH384	0.0	0.0	0.0	0	
AF534	0.0	0.0	0.0	1	
AG392	0.0	0.0	0.0	1	1.0
AF595	0.0	0.0	0.0	2	
AC660	0.0	0.0	0.0	0	0.0
AG415	0.0	0.0	0.0	1	
AF045	0.0	0.0	0.0	1	
AC465	0.0	0.0	0.0	2	
AA560	0.0	0.0	0.0	1	
AH097	0.0	0.0	0.0	1	
AF105	0.0	0.0	0.0	2	
AF291	0.0	0.0	0.0	0	
AG678	0.0	0.0	0.0	1	
AB137	0.0	0.0	0.0	2	
AB143	0.0	0.0	0.0	1	1.0
AA267	0.0	0.0	0.0	1	
AG922	0.0	0.0	0.0	2	
AA692	0.0	0.0	0.0	1	
AC337	0.0	0.0	0.0	2	
AG503	0.0	0.0	0.0	1	
AA311	0.0	0.0	0.0	0	
AD285	0.0	0.0	0.0	0	
AH329	0.0	0.0	0.0	1	
AB930	0.0	0.0	0.0	1	
