backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	dominant_genus	primary_replicon	amr_gene_count	card_matched_gene_count	card_exact_match_gene_count	card_normalized_match_gene_count	card_match_fraction	card_gene_family_count	card_mechanism_count	card_drug_class_count	card_top_gene_families	card_top_mechanisms	card_top_drug_classes	card_any_support
AF547	low	0.2109174296625515	0.0384427397757041	primary_model_oof_prediction	Pseudarthrobacter_sp._Fe7	Pseudarthrobacter	rep_cluster_1547	0	0	0	0	0.0	0	0	0				False
AH479	low	0.000937976316098	0.0376612037780118	primary_model_oof_prediction	Arthrobacter_sp._Hiyo8	Arthrobacter		0	0	0	0	0.0	0	0	0				False
AD241	low	0.2043515954498654	0.0369253639599476	primary_model_oof_prediction	Actibacterium_sp._EMB200-NS6	Actibacterium	rep_cluster_160	0	0	0	0	0.0	0	0	0				False
AA759	low	0.0193457615195216	0.0367664506516503	primary_model_oof_prediction	Borreliella_afzelii	Borreliella	rep_cluster_1945	0	0	0	0	0.0	0	0	0				False
AD468	low	0.001875952632196	0.0362542496590616	primary_model_oof_prediction	Clostridium_baratii	Clostridium		0	0	0	0	0.0	0	0	0				False
AD223	low	0.0193457615195216	0.0359782481769933	primary_model_oof_prediction	Borreliella_afzelii	Borreliella		0	0	0	0	0.0	0	0	0				False
AC209	low	0.1246262321167813	0.0353665189861569	primary_model_oof_prediction	Salmonella_enterica	Salmonella	IncFII	0	0	0	0	0.0	0	0	0				False
AF258	low	0.001875952632196	0.0351904007122426	primary_model_oof_prediction	Lactobacillus_gallinarum	Lactobacillus		0	0	0	0	0.0	0	0	0				False
AD206	low	0.0024621878297572	0.0349531597584566	primary_model_oof_prediction	Streptococcus_infantarius	Streptococcus		0	0	0	0	0.0	0	0	0				False
AD118	low	0.2447161219301748	0.0342054187228607	primary_model_oof_prediction	Pseudomonas_syringae	Pseudomonas	rep_cluster_283	0	0	0	0	0.0	0	0	0				False
AD255	low	0.0193457615195216	0.0337394942712768	primary_model_oof_prediction	Borreliella_afzelii	Borreliella		0	0	0	0	0.0	0	0	0				False
AB568	low	0.1970822790001057	0.0329963501504989	primary_model_oof_prediction	Pseudarthrobacter_psychrotolerans	Pseudarthrobacter	rep_cluster_1666	0	0	0	0	0.0	0	0	0				False
AC204	low	0.2075172655166962	0.032315232367464	primary_model_oof_prediction	Salmonella_bongori	Salmonella	IncFIB	0	0	0	0	0.0	0	0	0				False
AD385	low	0.2043515954498654	0.0320687573285627	primary_model_oof_prediction	Actibacterium_sp._EMB200-NS6	Actibacterium	rep_cluster_599	0	0	0	0	0.0	0	0	0				False
AD950	low	0.1800666540362184	0.0319562381119703	primary_model_oof_prediction	Sphingomonas_sp._DS-9	Sphingomonas	rep_cluster_694	0	0	0	0	0.0	0	0	0				False
AB871	low	0.1246262321167813	0.0300189124284608	primary_model_oof_prediction	Francisella_philomiragia	Francisella	rep_cluster_1394	0	0	0	0	0.0	0	0	0				False
AD949	low	0.1800666540362184	0.0293424805759743	primary_model_oof_prediction	Sphingobium_sp._RAC03	Sphingobium	rep_cluster_1170	0	0	0	0	0.0	0	0	0				False
AG555	low	0.0530139016760205	0.028541348813062	primary_model_oof_prediction	Clostridium_perfringens	Clostridium	rep_cluster_125	0	0	0	0	0.0	0	0	0				False
AC171	low	0.1970822790001057	0.0281189926436703	primary_model_oof_prediction	Runella_slithyformis	Runella	rep_cluster_597	0	0	0	0	0.0	0	0	0				False
AC767	low	0.3555116733619333	0.0280896184129536	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	rep_cluster_2120	3	0	0	0	0.0	0	0	0				False
AG283	low	0.0235666549419627	0.027394609756331	primary_model_oof_prediction	Paracoccus_alcaliphilus	Paracoccus	rep_cluster_229	0	0	0	0	0.0	0	0	0				False
AC174	low	0.1970822790001057	0.025696842038876	primary_model_oof_prediction	Aliivibrio_fischeri	Aliivibrio		0	0	0	0	0.0	0	0	0				False
AF233	low	0.1311920663294674	0.0256715218423794	primary_model_oof_prediction	Bacteroides_uniformis	Bacteroides	rep_cluster_988	0	0	0	0	0.0	0	0	0				False
AF170	low	0.1970822790001057	0.0252174783717542	primary_model_oof_prediction	Rhodobacteraceae_bacterium_M382	Leisingera		0	0	0	0	0.0	0	0	0				False
AG196	low	0.1970822790001057	0.02514493752742	primary_model_oof_prediction	Runella_slithyformis	Runella	rep_cluster_1309	0	0	0	0	0.0	0	0	0				False
AA131	low	0.0228631727048892	0.0247884515055261	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella	ColRNAI_rep_cluster_1987	0	0	0	0	0.0	0	0	0				False
AA466	low	0.138461382779227	0.0246569765009319	primary_model_oof_prediction	Mycolicibacterium_gilvum	Mycolicibacterium		0	0	0	0	0.0	0	0	0				False
AG359	low	0.1273229140255631	0.024597614446631	primary_model_oof_prediction	Corynebacterium_deserti	Corynebacterium		0	0	0	0	0.0	0	0	0				False
AD595	low	0.1273229140255631	0.0245738137213046	primary_model_oof_prediction	Bacillus_cereus	Bacillus		0	0	0	0	0.0	0	0	0				False
AG444	low	0.1311920663294674	0.0245029583459852	primary_model_oof_prediction	Rhodococcus_erythropolis	Rhodococcus	rep_cluster_1605	0	0	0	0	0.0	0	0	0				False
AD166	low	0.0248563723765974	0.0241169820741146	primary_model_oof_prediction	Cronobacter_universalis	Cronobacter	IncFIB	0	0	0	0	0.0	0	0	0				False
AB766	low	0.0308359713917223	0.0233803540868202	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	rep_cluster_137	0	0	0	0	0.0	0	0	0				False
AE817	low	0.1311920663294674	0.0232057961998701	primary_model_oof_prediction	Rahnella_sp._WMR104	Rahnella		0	0	0	0	0.0	0	0	0				False
AB802	low	0.1273229140255631	0.0231831519104425	primary_model_oof_prediction	Hoyosella_subflava	Hoyosella	rep_cluster_498	0	0	0	0	0.0	0	0	0				False
AC117	low	0.1273229140255631	0.0230909504051743	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	rep_cluster_1836	0	0	0	0	0.0	0	0	0				False
AE579	low	0.016297338492203	0.023061926628631	primary_model_oof_prediction	Salmonella_enterica	Salmonella		0	0	0	0	0.0	0	0	0				False
AE492	low	0.20927597110938	0.0229640365741568	primary_model_oof_prediction	Singulisphaera_acidiphila	Singulisphaera		0	0	0	0	0.0	0	0	0				False
AG953	low	0.0228631727048892	0.0227294990060674	primary_model_oof_prediction	Corynebacterium_ureicelerivorans	Corynebacterium		0	0	0	0	0.0	0	0	0				False
AB803	low	0.1273229140255631	0.0227143730091269	primary_model_oof_prediction	Hoyosella_subflava	Hoyosella	rep_cluster_132	0	0	0	0	0.0	0	0	0				False
AD850	low	0.2075172655166962	0.0226462082520666	primary_model_oof_prediction	Emticicia_oligotrophica	Emticicia	rep_cluster_2448	0	0	0	0	0.0	0	0	0				False
AC462	low	0.2036481132127919	0.0226016179956275	primary_model_oof_prediction	Paucilactobacillus_hokkaidonensis	Paucilactobacillus	rep_cluster_707	0	0	0	0	0.0	0	0	0				False
AF520	low	0.2056413128845002	0.0223687104749325	primary_model_oof_prediction	Aphanizomenonaceae_cyanobacterium_TIOX110	Anabaena	rep_cluster_345	0	0	0	0	0.0	0	0	0				False
AG874	low	0.1246262321167813	0.0222092817657974	primary_model_oof_prediction	Sedimenticola_thiotaurini	Sedimenticola	rep_cluster_1764	0	0	0	0	0.0	0	0	0				False
AE441	low	0.2056413128845002	0.0222067150145857	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena	rep_cluster_1696	0	0	0	0	0.0	0	0	0				False
AC661	low	0.1970822790001057	0.0218898474657369	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis	rep_cluster_421	0	0	0	0	0.0	0	0	0				False
AC279	low	0.1246262321167813	0.0215639364421827	primary_model_oof_prediction	Aeromonas_hydrophila	Aeromonas	rep_cluster_2021	0	0	0	0	0.0	0	0	0				False
AG443	low	0.0228631727048892	0.0211419814900405	primary_model_oof_prediction	Rhodococcus_erythropolis	Rhodococcus		0	0	0	0	0.0	0	0	0				False
AH166	low	0.1246262321167813	0.0211090541417345	primary_model_oof_prediction	Lactococcus_lactis	Lactococcus		0	0	0	0	0.0	0	0	0				False
AB786	low	0.0248563723765974	0.0210605877567331	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas		0	0	0	0	0.0	0	0	0				False
AD525	low	0.0321256888263571	0.0209718147707904	primary_model_oof_prediction	Rahnella_sp._WMR114	Rahnella		0	0	0	0	0.0	0	0	0				False
AA062	low	0.0228631727048892	0.0206723464640305	primary_model_oof_prediction	Chlamydia_avium	Chlamydia	rep_cluster_289	0	0	0	0	0.0	0	0	0				False
AB175	low	0.2036481132127919	0.0206437579953689	primary_model_oof_prediction	Ilyobacter_polytropus	Ilyobacter	rep_cluster_1748	0	0	0	0	0.0	0	0	0				False
AE808	low	0.1970822790001057	0.020600032174312	primary_model_oof_prediction	Acetobacter_pasteurianus	Acetobacter	rep_cluster_1346	0	0	0	0	0.0	0	0	0				False
AE686	low	0.016297338492203	0.0205289547458992	primary_model_oof_prediction	Francisella_philomiragia	Francisella	Inc13	0	0	0	0	0.0	0	0	0				False
AG838	low	0.016297338492203	0.0204440902464442	primary_model_oof_prediction	Lactobacillus_sp._wkB8	Lactobacillus		0	0	0	0	0.0	0	0	0				False
AF960	low	0.0235666549419627	0.0201041658802117	primary_model_oof_prediction	Fusobacterium_hwasookii	Fusobacterium		0	0	0	0	0.0	0	0	0				False
AD261	low	0.0321256888263571	0.0201022521584847	primary_model_oof_prediction	Lactococcus_piscium	Lactococcus	rep_cluster_2011	0	0	0	0	0.0	0	0	0				False
AD116	low	0.2342811354135844	0.0200915056824744	primary_model_oof_prediction	Pseudomonas_syringae	Pseudomonas	rep_cluster_283	0	0	0	0	0.0	0	0	0				False
AF702	low	0.1970822790001057	0.0199366877177318	primary_model_oof_prediction	Thioflavicoccus_mobilis	Thioflavicoccus	rep_cluster_1761	0	0	0	0	0.0	0	0	0				False
AE635	low	0.0189940204009848	0.0199029630000179	primary_model_oof_prediction	Sphingomonas_hengshuiensis	Sphingomonas	rep_cluster_1131	0	0	0	0	0.0	0	0	0				False
AG873	low	0.1412753117275211	0.0198436055377747	primary_model_oof_prediction	Lactococcus_petauri	Lactococcus		0	0	0	0	0.0	0	0	0				False
AG682	low	0.0267323250087935	0.0198182258941834	primary_model_oof_prediction	Paenibacillus_sp._IHBB_10380	Paenibacillus		0	0	0	0	0.0	0	0	0				False
AG057	low	0.0189940204009848	0.0195565046471715	primary_model_oof_prediction	Geminocystis_sp._NIES-3709	Geminocystis	rep_cluster_1747	0	0	0	0	0.0	0	0	0				False
AF519	low	0.1331852660011757	0.019468759828188	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena	rep_cluster_1665	0	0	0	0	0.0	0	0	0				False
AB865	low	0.2007169372249856	0.0194253253572786	primary_model_oof_prediction	Burkholderia_pseudomallei	Burkholderia	rep_cluster_1398	0	0	0	0	0.0	0	0	0				False
AF750	low	0.1404545824509353	0.0193812533113598	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix	rep_cluster_1679	0	0	0	0	0.0	0	0	0				False
AC187	low	0.1371716653445923	0.0193336296258167	primary_model_oof_prediction	Lentilactobacillus_buchneri	Lentilactobacillus	rep_cluster_778	0	0	0	0	0.0	0	0	0				False
AD467	low	0.0267323250087935	0.0192423223677784	primary_model_oof_prediction	Lactobacillus_crispatus	Lactobacillus		0	0	0	0	0.0	0	0	0				False
AB784	low	0.0267323250087935	0.0192345616156236	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas		0	0	0	0	0.0	0	0	0				False
AA005	low	0.1282608903416611	0.0191777284832222	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	rep_cluster_1118	1	0	0	0	0.0	0	0	0				False
AG188	low	0.1246262321167813	0.0190777004050409	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria		0	0	0	0	0.0	0	0	0				False
AB769	low	0.135647453830933	0.0189604596343362	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	rep_cluster_137	0	0	0	0	0.0	0	0	0				False
AE356	low	0.016297338492203	0.0188513395965313	primary_model_oof_prediction	Desulfomonile_tiedjei	Desulfomonile		0	0	0	0	0.0	0	0	0				False
AD946	low	0.0228631727048892	0.0188032572910965	primary_model_oof_prediction	Amycolatopsis_japonica	Amycolatopsis		0	0	0	0	0.0	0	0	0				False
AB472	low	0.0276703013248915	0.0187205102106006	primary_model_oof_prediction	Pediococcus_pentosaceus	Pediococcus	rep_cluster_1229	0	0	0	0	0.0	0	0	0				False
AG584	low	0.0267323250087935	0.0187127126400202	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas		0	0	0	0	0.0	0	0	0				False
AD523	low	0.0321256888263571	0.018712260514904	primary_model_oof_prediction	Rahnella_sp._WMR114	Rahnella	rep_cluster_1981	0	0	0	0	0.0	0	0	0				False
AE677	low	0.0598903437224704	0.0186900214544377	primary_model_oof_prediction	Magnetospirillum_gryphiswaldense	Magnetospirillum	rep_cluster_1792	0	0	0	0	0.0	0	0	0				False
AF363	low	0.0277875483644037	0.0186738723542759	primary_model_oof_prediction	Rickettsia_rhipicephali	Rickettsia		0	0	0	0	0.0	0	0	0				False
AE832	low	0.1246262321167813	0.0186066118049562	primary_model_oof_prediction	Calothrix_sp._PCC_6303	Calothrix	rep_cluster_1622	0	0	0	0	0.0	0	0	0				False
AB612	low	0.1246262321167813	0.018339811503183	primary_model_oof_prediction	Oscillatoria_acuminata	Oscillatoria		0	0	0	0	0.0	0	0	0				False
AE602	low	0.1371716653445923	0.0180658153144089	primary_model_oof_prediction	Lentilactobacillus_buchneri	Lentilactobacillus	rep_cluster_1825	0	0	0	0	0.0	0	0	0				False
AH071	low	0.1273229140255631	0.0180172343168701	primary_model_oof_prediction	Terribacillus_goriensis	Terribacillus		0	0	0	0	0.0	0	0	0				False
AE641	low	0.0598903437224704	0.0179644258883773	primary_model_oof_prediction	Phocaeicola_salanitronis	Phocaeicola	rep_cluster_705	0	0	0	0	0.0	0	0	0				False
AG841	low	0.0189940204009848	0.0178383439172779	primary_model_oof_prediction	Hymenobacter_sp._APR13	Hymenobacter		0	0	0	0	0.0	0	0	0				False
AC127	low	0.0301324891546488	0.0178347823830239	primary_model_oof_prediction	Pediococcus_pentosaceus	Pediococcus	rep_cluster_1102	0	0	0	0	0.0	0	0	0				False
AD145	low	0.1246262321167813	0.0176511662632223	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus		0	0	0	0	0.0	0	0	0				False
AC177	low	0.1246262321167813	0.0176442902391193	primary_model_oof_prediction	Calothrix_sp._PCC_7716	Calothrix	rep_cluster_1622	0	0	0	0	0.0	0	0	0				False
AF269	low	0.0280220424434283	0.0176333480066629	primary_model_oof_prediction	Escherichia_coli	Escherichia	IncI-gamma/K1	0	0	0	0	0.0	0	0	0				False
AD957	low	0.0235666549419627	0.0175834133411346	primary_model_oof_prediction	Lactiplantibacillus_pentosus	Lactiplantibacillus	Inc13	0	0	0	0	0.0	0	0	0				False
AA871	low	0.0189940204009848	0.0175396423128256	primary_model_oof_prediction	Streptomyces_sp._x4(2010)	Streptomyces		0	0	0	0	0.0	0	0	0				False
AD692	low	0.0276703013248915	0.017528739471787	primary_model_oof_prediction	Bacteroides_uniformis	Bacteroides		0	0	0	0	0.0	0	0	0				False
AB057	low	0.0276703013248915	0.0170722940086032	primary_model_oof_prediction	Rahnella_sp._WMR42	Rahnella	rep_cluster_1981	0	0	0	0	0.0	0	0	0				False
AE147	low	0.016297338492203	0.0170389623901488	primary_model_oof_prediction	Runella_slithyformis	Runella	rep_cluster_1176	0	0	0	0	0.0	0	0	0				False
AG427	low	0.016297338492203	0.0169821876504305	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera	rep_cluster_1165	0	0	0	0	0.0	0	0	0				False
AH397	low	0.016297338492203	0.0168658368091434	primary_model_oof_prediction	Clostridium_baratii	Clostridium	rep_cluster_630	0	0	0	0	0.0	0	0	0				False
AF754	low	0.1311920663294674	0.0167715296059048	primary_model_oof_prediction	Sulfuricurvum_kujiense	Sulfuricurvum	rep_cluster_1595	0	0	0	0	0.0	0	0	0				False
AB780	low	0.0267323250087935	0.0167704452857957	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas	rep_cluster_152	0	0	0	0	0.0	0	0	0				False
AD142	low	0.1246262321167813	0.0165622397080144	primary_model_oof_prediction	Helicobacter_cetorum	Helicobacter	rep_cluster_438	0	0	0	0	0.0	0	0	0				False
AH062	low	0.1363509360680065	0.0165320344944141	primary_model_oof_prediction	Pandoraea_apista	Pandoraea	rep_cluster_877	0	0	0	0	0.0	0	0	0				False
AE709	low	0.016297338492203	0.0165312632597664	primary_model_oof_prediction	Runella_slithyformis	Runella	rep_cluster_1344	0	0	0	0	0.0	0	0	0				False
AF353	low	0.016297338492203	0.0164078712428113	primary_model_oof_prediction	Azotobacter_chroococcum	Azotobacter	rep_cluster_1508	0	0	0	0	0.0	0	0	0				False
AG571	low	0.0321256888263571	0.0162541304815023	primary_model_oof_prediction	Anabaena_sp._90	Anabaena		0	0	0	0	0.0	0	0	0				False
AF744	low	0.0321256888263571	0.0162043984524025	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix		0	0	0	0	0.0	0	0	0				False
AH306	low	0.0321256888263571	0.0161516392589203	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix		0	0	0	0	0.0	0	0	0				False
AG426	low	0.016297338492203	0.016049839825728	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	Pantoea	rep_cluster_903	0	0	0	0	0.0	0	0	0				False
AB768	low	0.135647453830933	0.0160058870777553	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	rep_cluster_137	0	0	0	0	0.0	0	0	0				False
AH138	low	0.016297338492203	0.0159577821872558	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	Pantoea	rep_cluster_1360	0	0	0	0	0.0	0	0	0				False
AE364	low	0.1246262321167813	0.0157438347004287	primary_model_oof_prediction	Octadecabacter_arcticus	Octadecabacter	rep_cluster_291	0	0	0	0	0.0	0	0	0				False
AG888	low	0.0235666549419627	0.0156861561155927	primary_model_oof_prediction	Limosilactobacillus_mucosae	Limosilactobacillus	rep_cluster_191	0	0	0	0	0.0	0	0	0				False
AC034	low	0.1350612186333717	0.0155778788245641	primary_model_oof_prediction	Gloeothece_verrucosa	Gloeothece	rep_cluster_1688	0	0	0	0	0.0	0	0	0				False
AH299	low	0.016297338492203	0.0152783841360698	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	Pantoea	rep_cluster_1453	0	0	0	0	0.0	0	0	0				False
AF253	low	0.0189940204009848	0.0151300949588658	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	rep_cluster_1396	0	0	0	0	0.0	0	0	0				False
AE336	low	0.1282608903416611	0.0151065824303941	primary_model_oof_prediction	Campylobacter_fetus	Campylobacter	rep_cluster_853	0	0	0	0	0.0	0	0	0				False
AG670	low	0.063876743065887	0.0149992134947187	primary_model_oof_prediction	Desulfosporosinus_acidiphilus	Desulfosporosinus		0	0	0	0	0.0	0	0	0				False
AH220	low	0.0248563723765974	0.0149244462689498	primary_model_oof_prediction	Corynebacterium_atypicum	Corynebacterium		0	0	0	0	0.0	0	0	0				False
AC366	low	0.016297338492203	0.0149096956290977	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella		0	0	0	0	0.0	0	0	0				False
AG458	low	0.016297338492203	0.014824937042472	primary_model_oof_prediction	Runella_slithyformis	Runella	rep_cluster_293	0	0	0	0	0.0	0	0	0				False
AG850	low	0.0329464181029429	0.0146340382758282	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera		0	0	0	0	0.0	0	0	0				False
AC429	low	0.016297338492203	0.0144818273022639	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella		0	0	0	0	0.0	0	0	0				False
AG602	low	0.0324774299448938	0.0144546657715007	primary_model_oof_prediction	Corynebacterium_tuberculostearicum	Corynebacterium		0	0	0	0	0.0	0	0	0				False
AC890	low	0.016297338492203	0.0144469765347583	primary_model_oof_prediction	Acinetobacter_venetianus	Acinetobacter	rep_cluster_1392	2	0	0	0	0.0	0	0	0				False
AC976	low	0.0666906720141811	0.0143194728843808	primary_model_oof_prediction	Allomeiothermus_silvanus	Allomeiothermus	rep_cluster_1813	0	0	0	0	0.0	0	0	0				False
AE361	low	0.0189940204009848	0.014135735835888	primary_model_oof_prediction	Lactiplantibacillus_plantarum	Lactiplantibacillus		0	0	0	0	0.0	0	0	0				False
AD199	low	0.0228631727048892	0.013747787022381	primary_model_oof_prediction	Sulfurospirillum_sp._'SP'	Sulfurospirillum		0	0	0	0	0.0	0	0	0				False
AD833	low	0.0267323250087935	0.0136970581601343	primary_model_oof_prediction	Synechococcus_sp._PCC_7502	Synechococcus	rep_cluster_1716	0	0	0	0	0.0	0	0	0				False
AH209	low	0.0267323250087935	0.013644359600269	primary_model_oof_prediction	Emticicia_oligotrophica	Emticicia	rep_cluster_1180	0	0	0	0	0.0	0	0	0				False
AG528	low	0.0228631727048892	0.0135597714242046	primary_model_oof_prediction	Acinetobacter_sp._EB104	Acinetobacter		0	0	0	0	0.0	0	0	0				False
AH178	low	0.0228631727048892	0.0135597714242045	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus		0	0	0	0	0.0	0	0	0				False
AC545	low	0.028842771720014	0.013521330582957	primary_model_oof_prediction	Rahnella_sp._'WMR15'	Rahnella	rep_cluster_2358	0	0	0	0	0.0	0	0	0				False
AE681	low	0.0248563723765974	0.0134966045620525	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena		0	0	0	0	0.0	0	0	0				False
AE606	low	0.0310704654707468	0.0134484677954101	primary_model_oof_prediction	Haliscomenobacter_hydrossis	Haliscomenobacter	rep_cluster_246	0	0	0	0	0.0	0	0	0				False
AA460	low	0.0302497361941611	0.0134469225760135	primary_model_oof_prediction	Carnobacterium_sp._17-4	Carnobacterium	rep_cluster_1498	0	0	0	0	0.0	0	0	0				False
AA879	low	0.016297338492203	0.0134254282962844	primary_model_oof_prediction	Buchnera_aphidicola	Buchnera		0	0	0	0	0.0	0	0	0				False
AB525	low	0.029780748036112	0.01333004300823	primary_model_oof_prediction	Campylobacter_fetus	Campylobacter	rep_cluster_793	0	0	0	0	0.0	0	0	0				False
AC975	low	0.0296635009965998	0.0132638952250661	primary_model_oof_prediction	Allomeiothermus_silvanus	Allomeiothermus	rep_cluster_1013	0	0	0	0	0.0	0	0	0				False
AB884	low	0.0284910306014773	0.0132532937376229	primary_model_oof_prediction	Singulisphaera_acidiphila	Singulisphaera	rep_cluster_1545	0	0	0	0	0.0	0	0	0				False
AH024	low	0.0267323250087935	0.0132456095221735	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera	rep_cluster_1212	0	0	0	0	0.0	0	0	0				False
AG572	low	0.0321256888263571	0.0132275038675712	primary_model_oof_prediction	Anabaena_sp._90	Anabaena	rep_cluster_1727	0	0	0	0	0.0	0	0	0				False
AF749	low	0.0533245095097843	0.0132006626363199	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria	rep_cluster_1707	0	0	0	0	0.0	0	0	0				False
AG680	low	0.0284910306014773	0.0131580674107701	primary_model_oof_prediction	Singulisphaera_acidiphila	Singulisphaera	rep_cluster_1559	0	0	0	0	0.0	0	0	0				False
AH122	low	0.0284910306014773	0.013122991083203	primary_model_oof_prediction	Monoglobus_pectinilyticus	Monoglobus	rep_cluster_311	0	0	0	0	0.0	0	0	0				False
AB500	low	0.0267323250087935	0.0130993405380471	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	rep_cluster_137	0	0	0	0	0.0	0	0	0				False
AE443	low	0.0273185602063547	0.0130377504569253	primary_model_oof_prediction	Turneriella_parva	Turneriella	rep_cluster_1543	0	0	0	0	0.0	0	0	0				False
AE731	low	0.0310704654707468	0.013033176068441	primary_model_oof_prediction	Haliscomenobacter_hydrossis	Haliscomenobacter	rep_cluster_230	0	0	0	0	0.0	0	0	0				False
AG357	low	0.016297338492203	0.0129923313296575	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria		0	0	0	0	0.0	0	0	0				False
AA390	low	0.016297338492203	0.0129318903027852	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella		0	0	0	0	0.0	0	0	0				False
AE275	low	0.016297338492203	0.0128962029959096	primary_model_oof_prediction	Acetobacter_pasteurianus	Acetobacter	rep_cluster_759	0	0	0	0	0.0	0	0	0				False
AF297	low	0.0267323250087935	0.0128212996154928	primary_model_oof_prediction	Synechococcus_sp._PCC_7502	Synechococcus		0	0	0	0	0.0	0	0	0				False
AH410	low	0.016297338492203	0.0128079316162536	primary_model_oof_prediction	Geoalkalibacter_subterraneus	Geoalkalibacter		0	0	0	0	0.0	0	0	0				False
AG686	low	0.0267323250087935	0.0127769505653275	primary_model_oof_prediction	Emticicia_oligotrophica	Emticicia		0	0	0	0	0.0	0	0	0				False
AG623	low	0.016297338492203	0.012761320185853	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis		0	0	0	0	0.0	0	0	0				False
AD391	low	0.0321256888263571	0.0127363115186795	primary_model_oof_prediction	Anabaena_sp._90	Anabaena		0	0	0	0	0.0	0	0	0				False
AB664	low	0.0189940204009848	0.0126535417875902	primary_model_oof_prediction	Chinaberry_witches'-broom_phytoplasma	Candidatus_Phytoplasma	rep_cluster_594	0	0	0	0	0.0	0	0	0				False
AG592	low	0.016297338492203	0.012622775190887	primary_model_oof_prediction	Serpentinimonas_maccroryi	Serpentinimonas		0	0	0	0	0.0	0	0	0				False
AD616	low	0.016297338492203	0.0125939298505536	primary_model_oof_prediction	Francisella_tularensis	Francisella	rep_cluster_168	0	0	0	0	0.0	0	0	0				False
AH311	low	0.016297338492203	0.0125507104820022	primary_model_oof_prediction	Vibrio_coralliilyticus	Vibrio		0	0	0	0	0.0	0	0	0				False
AD489	low	0.0228631727048892	0.0125444303111689	primary_model_oof_prediction	Calditerrivibrio_nitroreducens	Calditerrivibrio	rep_cluster_200	0	0	0	0	0.0	0	0	0				False
AB877	low	0.016297338492203	0.0125340737012079	primary_model_oof_prediction	Synechococcus_sp._PCC_6312	Synechococcus		0	0	0	0	0.0	0	0	0				False
AB719	low	0.0199319967170828	0.0125018896364949	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	rep_cluster_1017	0	0	0	0	0.0	0	0	0				False
AH493	low	0.0533245095097843	0.0124366007137856	primary_model_oof_prediction	Vibrio_tubiashii	Vibrio	rep_cluster_1501	0	0	0	0	0.0	0	0	0				False
AH061	low	0.0189940204009848	0.0124249192642247	primary_model_oof_prediction	Kocuria_flava	Kocuria		0	0	0	0	0.0	0	0	0				False
AC375	low	0.0296635009965998	0.0123535882252214	primary_model_oof_prediction	Aeromonas_salmonicida	Aeromonas	rep_cluster_1169	0	0	0	0	0.0	0	0	0				False
AG097	low	0.016297338492203	0.0123232704790116	primary_model_oof_prediction	Vibrio_cincinnatiensis	Vibrio	rep_cluster_529	0	0	0	0	0.0	0	0	0				False
AH216	low	0.0228631727048892	0.0122998963946646	primary_model_oof_prediction	Octadecabacter_temperatus	Octadecabacter	rep_cluster_615	0	0	0	0	0.0	0	0	0				False
AF082	low	0.0267323250087935	0.0122983007055539	primary_model_oof_prediction	Gloeothece_verrucosa	Gloeothece		0	0	0	0	0.0	0	0	0				False
AF248	low	0.016297338492203	0.0122815813694011	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis	rep_cluster_1719	0	0	0	0	0.0	0	0	0				False
