backbone_id	member_count_train	n_countries_train	spread_label	backbone_purity_score	genus_purity_train	family_purity_train	mobility_purity_train	replicon_purity_train	mean_n_replicon_types_train	multi_replicon_fraction_train	primary_replicon_diversity_train	replicon_architecture_norm	assignment_primary_fraction	assignment_confidence_score	mash_neighbor_distance_train_mean
UNSEEN::AD389	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA805	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB744	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB543	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC302	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AA456	1	0		1.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	0.7965014577259475	0.0	0.5	0.0
UNSEEN::AG661	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA859	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AB459	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB546	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC200	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF598	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0723061
UNSEEN::AC043	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD448	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE570	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF462	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AB254	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE814	2	0		0.75	0.5	1.0	1.0	0.5	1.0	0.0	0.5	0.4863702623906706	0.0	0.5	0.0
AG107	2	0		0.875	1.0	1.0	0.5	1.0	0.5	0.0	0.0	0.0185860058309037	0.0	0.5	0.1054485
AG105	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.295981
UNSEEN::AB907	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AH100	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB943	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC871	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE136	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AF765	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC344	1	1	1.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.112887
AC605	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AE744	2	0		0.875	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AE666	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC088	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AH282	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG754	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG726	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA824	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA028	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE124	3	1	0.0	0.9166666666666666	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.0	0.0223032069970845	0.0	0.5	0.01951484
UNSEEN::AG085	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA425	2	1	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.7842565597667639	0.0	0.5	0.0
AC737	2	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AG577	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA634	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AG090	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC207	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB170	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AH340	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE191	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AF147	1	0		0.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AG454	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AF601	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE212	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AH186	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AC236	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AG380	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD882	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB577	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA078	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF648	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB833	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE793	1	1	1.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE525	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AE067	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA318	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA837	3	1	1.0	0.9166666666666666	1.0	1.0	0.6666666666666666	1.0	2.6666666666666665	1.0	0.0	0.7886297376093294	0.0	0.5	0.0
AA084	2	1	0.0	0.875	1.0	1.0	1.0	0.5	2.5	0.5	0.5	0.7127551020408163	0.0	0.5	0.0
AA306	1	0		1.0	1.0	1.0	1.0	1.0	3.0	1.0	0.0	0.7965014577259475	0.0	0.5	0.0
AE265	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AG239	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB968	1	0		1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.7842565597667639	0.0	0.5	0.0
UNSEEN::AC662	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF395	1	1	1.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA949	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA655	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF019	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AB394	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD659	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB484	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG502	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE284	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA483	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AF075	1	1	0.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG358	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB169	2	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AE719	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD539	2	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AE358	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA365	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA116	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AB706	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD537	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AD075	1	0		1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.7842565597667639	0.0	0.5	0.0
AD434	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AA894	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AA518	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA527	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF993	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD173	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB705	1	1	0.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB676	2	0		0.625	0.5	0.5	1.0	0.5	2.0	0.5	0.5	0.7092565597667638	0.0	0.5	0.1479905
UNSEEN::AE734	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE228	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC524	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AD939	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB467	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB466	2	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD894	9	0		0.9	1.0	1.0	1.0	0.6	0.5555555555555556	0.0	0.4	0.098804664723032	0.0	0.5	0.1056878888888888
UNSEEN::AC973	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB261	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA748	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD267	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC023	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD864	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA650	4	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AF275	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AB936	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC979	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB635	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AC671	2	1	0.0	0.875	1.0	1.0	1.0	0.5	1.5	0.5	0.5	0.6766763848396501	0.0	0.5	0.1479905
AA681	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD598	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD633	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AC347	3	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AD283	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG210	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB935	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF290	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE714	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD649	2	0		0.625	0.5	0.5	0.5	1.0	0.5	0.0	0.0	0.0185860058309037	0.0	0.5	0.1479905
UNSEEN::AD167	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF950	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA782	2	0		1.0	1.0	1.0	1.0	1.0	1.5	0.5	0.0	0.5766763848396501	0.0	0.5	0.0
UNSEEN::AG540	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD418	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AH134	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE092	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB196	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA219	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AB318	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG745	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB597	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC600	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF837	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA539	2	1	1.0	0.875	0.5	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AD337	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD999	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC684	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD984	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC971	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF431	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF975	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG731	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC822	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB054	1	1	1.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AA885	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AA022	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB442	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AD444	1	1	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.7842565597667639	0.0	0.5	0.0
UNSEEN::AE200	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE763	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA360	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA191	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC434	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA907	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC221	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD982	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE520	2	1	0.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB541	3	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AA711	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC587	3	1	1.0	0.9166666666666666	1.0	1.0	1.0	0.6666666666666666	1.0	0.0	0.3333333333333333	0.4530369290573372	0.0	0.5	0.0231077999999999
AC114	3	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC091	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF301	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC479	1	0		0.75	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AF976	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF052	2	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AF050	2	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB733	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AE185	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB999	6	2	1.0	1.0	1.0	1.0	1.0	1.0	0.8571428571428571	0.0	0.0	0.0249271137026239	0.0	0.5	0.0
AA659	2	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AC395	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC389	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC397	2	0		0.875	1.0	1.0	1.0	0.5	1.5	0.5	0.5	0.6766763848396501	0.0	0.5	0.0
AE546	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AF610	2	1	0.0	0.5	0.5	0.5	0.5	0.5	1.0	0.0	0.5	0.4863702623906706	0.0	0.5	0.1479905
UNSEEN::AF895	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD378	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC341	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC898	2	0		0.625	0.5	0.5	1.0	0.5	1.0	0.0	0.5	0.4863702623906706	0.0	0.5	0.0911345
UNSEEN::AB424	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD091	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF856	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE324	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC281	1	1	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	0.0	0.7842565597667639	0.0	0.5	0.0
AC663	1	1	1.0	0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB231	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA575	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC932	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB144	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB862	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AE896	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AB055	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AA819	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AG081	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AC342	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD214	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AB737	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE507	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AB760	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AD624	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AF537	2	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AD314	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AD547	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AB788	4	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AE605	1	1	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
AG440	1	0		1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.3863702623906705	0.0	0.5	0.0
UNSEEN::AG246	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
AC377	1	0		0.75	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AF972	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE390	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
UNSEEN::AE809	0	0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
