pathogen_dataset	backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	dominant_genus	top_amr_genes	top_amr_classes	pd_species_record_count	pd_matching_record_count	pd_matching_fraction	pd_matching_gene_count	pd_matched_genes	pd_top_locations	pd_any_support
environmental	AC344	high	0.5545930015878935	0.8980094093983633	primary_model_oof_prediction	Agrobacterium_pusense	Agrobacterium	Streptomyces rimosus otr(A),adeF,APH(3'')-Ib,APH(6)-Id,aph(3'')-Ib	TETRACYCLINE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA698	high	0.3393575903209306	0.897794137621115	primary_model_oof_prediction	Lactiplantibacillus_plantarum	Lactiplantibacillus	tet(M)	TETRACYCLINE ANTIBIOTIC,TETRACYCLINE	0	0	0.0	0			False
environmental	AB443	high	0.6330274166304525	0.8972336494223286	primary_model_oof_prediction	Escherichia_coli	Escherichia			86981	0	0.0	0			False
environmental	AB685	high	0.5795542088907487	0.8958998905721831	primary_model_oof_prediction	Escherichia_coli	Escherichia			86981	0	0.0	0			False
environmental	AE109	high	0.7680934329654355	0.8955322724293572	primary_model_oof_prediction	Klebsiella_michiganensis	Klebsiella	ncrA,ncrB,ncrC,merT,ncrY	COPPER/NICKEL,NICKEL,MERCURY,BETA-LACTAM,COPPER	170	0	0.0	0			False
environmental	AC948	high	0.7657845742560326	0.8944862438443234	primary_model_oof_prediction	Bacteroides_fragilis	Bacteroides	nimE,sul2,ErmF,erm(F)	NITROIMIDAZOLE,SULFONAMIDE,LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC	0	0	0.0	0			False
environmental	AD034	high	0.5043387963457652	0.8907539558270614	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			177	0	0.0	0			False
environmental	AC105	high	0.5179323943700682	0.8905299797391649	primary_model_oof_prediction	Bacillus_velezensis	Bacillus			0	0	0.0	0			False
environmental	AE644	high	0.7122851978249886	0.8890768045541652	primary_model_oof_prediction	Ensifer_adhaerens	Ensifer	AAC(3)-IIc,Streptomyces rimosus otr(A),adeF,mdtB,rmtA	AMINOGLYCOSIDE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC,AMINOCOUMARIN ANTIBIOTIC	0	0	0.0	0			False
environmental	AE341	high	0.7965155937874169	0.8889708212870945	primary_model_oof_prediction	Proteus_terrae	Proteus	cfr,cfrA,Erm(33),bleO,aadA	LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC; PLEUROMUTILIN ANTIBIOTIC,PHENICOL/LINCOSAMIDE/OXAZOLIDINONE/PLEUROMUTILIN/STREPTOGRAMIN,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,BLEOMYCIN,AMINOGLYCOSIDE	0	0	0.0	0			False
environmental	AC677	high	0.8880110140775722	0.8878070050409566	primary_model_oof_prediction	Paenibacillus_larvae	Paenibacillus	tet(45),tet(L),qacG,qacH	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS,QUATERNARY AMMONIUM	0	0	0.0	0			False
environmental	AF225	high	0.415487525071412	0.8851151116478226	primary_model_oof_prediction	Azospirillum_brasilense	Azospirillum	adeF,vanT gene in vanG cluster,AAC(3)-IIb,Pseudomonas aeruginosa soxR,RAHN-2	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,GLYCOPEPTIDE ANTIBIOTIC,AMINOGLYCOSIDE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC; CEPHALOSPORIN; GLYCYLCYCLINE; PENAM; TETRACYCLINE ANTIBIOTIC; RIFAMYCIN ANTIBIOTIC; PHENICOL ANTIBIOTIC; DISINFECTING AGENTS AND ANTISEPTICS,BETA-LACTAM	0	0	0.0	0			False
environmental	AA609	high	0.7599494989558204	0.8848910517561306	primary_model_oof_prediction	Sinorhizobium_meliloti	Sinorhizobium	adeF,AAC(3)-IIc,poxtA	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,AMINOGLYCOSIDE ANTIBIOTIC,TETRACYCLINE ANTIBIOTIC; OXAZOLIDINONE ANTIBIOTIC; PHENICOL ANTIBIOTIC	0	0	0.0	0			False
environmental	AC623	high	0.5365095849923289	0.8846303587571495	primary_model_oof_prediction	Xylella_fastidiosa	Xylella			0	0	0.0	0			False
environmental	AE233	high	0.5408149312636888	0.8831418395306898	primary_model_oof_prediction	Escherichia_coli	Escherichia			86981	0	0.0	0			False
environmental	AC647	high	0.5265225416265074	0.8809251210863678	primary_model_oof_prediction	Vibrio_coralliilyticus	Vibrio	adeF,QnrS2,qnrS	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,FLUOROQUINOLONE ANTIBIOTIC,QUINOLONE	0	0	0.0	0			False
environmental	AE539	high	0.50600280480904	0.8794216008040164	primary_model_oof_prediction	Rhizobium_gallicum	Rhizobium			0	0	0.0	0			False
environmental	AG445	high	0.8191112347353727	0.878447775292365	primary_model_oof_prediction	Ralstonia_solanacearum	Ralstonia	adeF,qacG,abcA	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC,DISINFECTING AGENTS AND ANTISEPTICS,CEPHALOSPORIN; PENAM; PEPTIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AB687	high	0.4341668804535568	0.8778698448457135	primary_model_oof_prediction	Escherichia_coli	Escherichia			86981	0	0.0	0			False
environmental	AC536	high	0.532791848151279	0.8760140211277975	primary_model_oof_prediction	Enterococcus_faecium	Enterococcus			1981	0	0.0	0			False
environmental	AB724	high	0.5037187670010065	0.8746346355518775	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	qacJ,qacC,FosB4,fosB,qacG	DISINFECTING AGENTS AND ANTISEPTICS,QUATERNARY AMMONIUM,FOSFOMYCIN,PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
environmental	AB056	high	0.3811554461499714	0.8718382606047559	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella			3069	0	0.0	0			False
environmental	AA832	high	0.6769521157909906	0.8717549994421023	primary_model_oof_prediction	Leclercia_adecarboxylata	Cronobacter	silA,silC,silF,silP,silR	COPPER,COPPER/SILVER,SILVER,ARSENIC,AMINOGLYCOSIDE ANTIBIOTIC	0	0	0.0	0			False
environmental	AA970	high	0.627557218175773	0.8717389951344352	primary_model_oof_prediction	Glaesserella_parasuis	Glaesserella	lnu(C),lnuC,blaROB-1,ErmT,AAC(6')-Ie-APH(2'')-Ia bifunctional protein	LINCOSAMIDE,LINCOSAMIDE ANTIBIOTIC,BETA-LACTAM,MACROLIDE ANTIBIOTIC; LINCOSAMIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC; STREPTOGRAMIN A ANTIBIOTIC; STREPTOGRAMIN B ANTIBIOTIC,AMINOGLYCOSIDE	0	0	0.0	0			False
environmental	AB674	high	0.3176945249496202	0.8715554874192895	primary_model_oof_prediction	Clostridioides_difficile	Bacillus	bpsA,bpsB,bpsC,bpsD,bpsE	GLYCOPEPTIDE ANTIBIOTIC	714	0	0.0	0			False
environmental	AB468	high	0.6074073144037769	0.8649195772958951	primary_model_oof_prediction	Campylobacter_coli	Campylobacter			23419	0	0.0	0			False
environmental	AB148	high	0.2654665432457452	0.8643042437486956	primary_model_oof_prediction	Vibrio_anguillarum	Vibrio	Acinetobacter baumannii AbaF	PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
environmental	AA656	high	0.473633095972105	0.8636503284702675	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			177	0	0.0	0			False
environmental	AD578	high	0.4853909064395485	0.8634946075121992	primary_model_oof_prediction	Rhizobium_leguminosarum	Rhizobium			0	0	0.0	0			False
environmental	AD590	high	0.5496244190665299	0.8627416046300894	primary_model_oof_prediction	Bacillus_mycoides	Bacillus			50	0	0.0	0			False
environmental	AC310	high	0.8025890631201226	0.8556726791628974	primary_model_oof_prediction	Listeria_monocytogenes	Listeria	bcrB,bcrC,qacJ,cadC,clpL	BACITRACIN,DISINFECTING AGENTS AND ANTISEPTICS,CADMIUM,ARSENIC	39845	0	0.0	0			False
environmental	AC680	high	0.4869654336113469	0.8535307135751948	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			177	0	0.0	0			False
environmental	AF250	high	0.2545558053556486	0.8529796637381379	primary_model_oof_prediction	Bacillus_cereus	Bacillus	merA,merB1,merB3,merR1,merR2	MERCURY	1065	0	0.0	0			False
environmental	AF098	low	0.3629021005052322	0.03483466127752	primary_model_oof_prediction	Escherichia_coli	Escherichia	tet(B),tetR	TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	86981	14191	0.1631505731136685	1	tet(B)	USA:1435,USA:PA:862,USA:IA:666	True
environmental	AC330	low	0.3038654518904871	0.0380796277291122	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	tet(K)	TETRACYCLINE ANTIBIOTIC	3472	775	0.2232142857142857	1	tet(K)	China:172,Germany:161,China:WuHan:54	True
environmental	AD102	low	0.3086725805104894	0.0328724028226329	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	apmA	AMINOGLYCOSIDE	3472	17	0.0048963133640552	1	apmA	China:WuHan:5,Belgium:3,China: Guangdong:2	True
environmental	AA593	low	0.6060252293772096	0.0499318253954363	primary_model_oof_prediction	Edwardsiella_ictaluri	Edwardsiella	arsD,sul2,tet(A),arsR,aph(3'')-Ib	ARSENIC,SULFONAMIDE,TETRACYCLINE,AMINOGLYCOSIDE,PHENICOL	9	9	1.0	3	aph(3'')-Ib,sul2,tet(A)	USA:MS:7,Viet Nam: Thaibinh:1,USA: Mississippi:1	True
environmental	AD067	low	0.3578604778062053	0.0293554052433125	primary_model_oof_prediction	Enterobacter_hormaechei	Enterobacter	AAC(6')-Ib7,blaVIM-1	AMINOGLYCOSIDE ANTIBIOTIC,BETA-LACTAM	901	7	0.0077691453940066	1	blaVIM-1	Canada:Ontario:4,Egypt: Qena:2,Italy: Apulia:1	True
environmental	AD422	low	0.1002462187829757	0.0580989061700001	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera			0	0	0.0	0			False
environmental	AH080	low	0.1057568296400515	0.0577922565948712	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus			0	0	0.0	0			False
environmental	AC660	low	0.1002462187829757	0.0576034420148039	primary_model_oof_prediction	Leptolyngbya_sp._BL0902	Leptolyngbya			0	0	0.0	0			False
environmental	AD985	low	0.1057568296400515	0.0560890953483397	primary_model_oof_prediction	Yersinia_pseudotuberculosis	Yersinia			0	0	0.0	0			False
environmental	AF578	low	0.3839374185262041	0.0559755724315582	primary_model_oof_prediction	Escherichia_coli	Escherichia	terD,terW,terZ,iha,msbA	TELLURIUM,NITROIMIDAZOLE ANTIBIOTIC,COLISTIN,COPPER	86981	0	0.0	0			False
environmental	AG627	low	0.0979012779927306	0.0544813092593609	primary_model_oof_prediction	Stanieria_cyanosphaera	Stanieria			0	0	0.0	0			False
environmental	AG470	low	0.1002462187829757	0.0539680649820479	primary_model_oof_prediction	Aureibacter_tunicatorum	Aureibacter			0	0	0.0	0			False
environmental	AG082	low	0.1063430648376128	0.0528244617019129	primary_model_oof_prediction	Mycobacterium_sp._MOTT-90	Mycobacterium			0	0	0.0	0			False
environmental	AE363	low	0.1002462187829757	0.0528123044760728	primary_model_oof_prediction	Sulfitobacter_sp._S223	Sulfitobacter			0	0	0.0	0			False
environmental	AC500	low	0.1106812052995662	0.0524432867645782	primary_model_oof_prediction	Campylobacter_sp._RM12651	Campylobacter			0	0	0.0	0			False
environmental	AG001	low	0.103646382928831	0.0511817486426992	primary_model_oof_prediction	Acetobacter_pasteurianus	Acetobacter			0	0	0.0	0			False
environmental	AC324	low	0.1063430648376128	0.0505007402884375	primary_model_oof_prediction	Tropicibacter_oceani	Tropicibacter			0	0	0.0	0			False
environmental	AB896	low	0.0979012779927306	0.049825886725269	primary_model_oof_prediction	Pseudomonas_syringae	Pseudomonas			0	0	0.0	0			False
environmental	AD139	low	0.0979012779927306	0.049815870214925	primary_model_oof_prediction	Stanieria_cyanosphaera	Stanieria			0	0	0.0	0			False
environmental	AA778	low	0.1002462187829757	0.0493791177842992	primary_model_oof_prediction	Chondrinema_litorale	Chondrinema			0	0	0.0	0			False
environmental	AF220	low	0.0979012779927306	0.0484212579255411	primary_model_oof_prediction	Stanieria_cyanosphaera	Stanieria			0	0	0.0	0			False
environmental	AF100	low	0.4090633661164394	0.0480200308778828	primary_model_oof_prediction	Haemophilus_influenzae	Haemophilus	blaTEM-1,catA2,catII,tet(B),tetR	BETA-LACTAM,PHENICOL,PHENICOL ANTIBIOTIC,TETRACYCLINE,TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AG645	low	0.0979012779927306	0.0472196291039977	primary_model_oof_prediction	Stanieria_cyanosphaera	Stanieria			0	0	0.0	0			False
environmental	AF251	low	0.1075155352327353	0.0464244454739801	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			177	0	0.0	0			False
environmental	AE404	low	0.1103294641810294	0.0457346438800769	primary_model_oof_prediction	Nostoc_sp._PCC_7524	Nostoc			0	0	0.0	0			False
environmental	AG118	low	0.1002462187829757	0.0447356549436794	primary_model_oof_prediction	Gallibacterium_anatis	Gallibacterium			0	0	0.0	0			False
environmental	AE824	low	0.103646382928831	0.0446143909940972	primary_model_oof_prediction	Halomonas_sp._KO116	Halomonas			0	0	0.0	0			False
environmental	AG367	low	0.0005862351975612	0.04389095184443	primary_model_oof_prediction	Fischerella_sp._NIES-4106	Fischerella			0	0	0.0	0			False
environmental	AA308	low	0.2416676989028563	0.0422905250956337	primary_model_oof_prediction	Escherichia_coli	Escherichia			86981	0	0.0	0			False
environmental	AC242	low	0.3577451625937066	0.0422821978785593	primary_model_oof_prediction	Comamonas_testosteroni	Comamonas	mph(E),mphE,msr(E),msrE,tet(A)	MACROLIDE,MACROLIDE ANTIBIOTIC,MACROLIDE ANTIBIOTIC; STREPTOGRAMIN ANTIBIOTIC,MACROLIDE/STREPTOGRAMIN,TETRACYCLINE	0	0	0.0	0			False
environmental	AH428	low	0.000468988158049	0.0422279192541849	primary_model_oof_prediction	Bacteroides_finegoldii	Bacteroides			0	0	0.0	0			False
environmental	AE773	low	0.4917977775972116	0.0419269191519011	primary_model_oof_prediction	uncultured_bacterium	Pseudomonas	bla,aac(3)-I,aadA5,qacEdelta1,sul1	BETA-LACTAM,AMINOGLYCOSIDE,QUATERNARY AMMONIUM,SULFONAMIDE	0	0	0.0	0			False
environmental	AF815	low	0.001875952632196	0.0399783167758079	primary_model_oof_prediction	Lactobacillus_gallinarum	Lactobacillus			0	0	0.0	0			False
environmental	AF910	low	0.2075172655166962	0.0399228671470695	primary_model_oof_prediction	Pandoraea_faecigallinarum	Pandoraea			0	0	0.0	0			False
environmental	AE052	low	0.3934840728649501	0.0391255080385562	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	FosB2,vanY gene in vanB cluster,vanY gene in vanF cluster,vanY gene in vanM cluster	GLYCOPEPTIDE ANTIBIOTIC,PHOSPHONIC ACID ANTIBIOTIC	177	0	0.0	0			False
environmental	AG076	low	0.130172002447179	0.0390971578262789	primary_model_oof_prediction	Leptolyngbya_boryana	Leptolyngbya	FosXCC	PHOSPHONIC ACID ANTIBIOTIC	0	0	0.0	0			False
environmental	AF547	low	0.2109174296625515	0.0384427397757041	primary_model_oof_prediction	Pseudarthrobacter_sp._Fe7	Pseudarthrobacter			0	0	0.0	0			False
environmental	AH479	low	0.000937976316098	0.0376612037780118	primary_model_oof_prediction	Arthrobacter_sp._Hiyo8	Arthrobacter			0	0	0.0	0			False
environmental	AD241	low	0.2043515954498654	0.0369253639599476	primary_model_oof_prediction	Actibacterium_sp._EMB200-NS6	Actibacterium			0	0	0.0	0			False
environmental	AA759	low	0.0193457615195216	0.0367664506516503	primary_model_oof_prediction	Borreliella_afzelii	Borreliella			0	0	0.0	0			False
environmental	AD468	low	0.001875952632196	0.0362542496590616	primary_model_oof_prediction	Clostridium_baratii	Clostridium			0	0	0.0	0			False
environmental	AD223	low	0.0193457615195216	0.0359782481769933	primary_model_oof_prediction	Borreliella_afzelii	Borreliella			0	0	0.0	0			False
environmental	AC209	low	0.1246262321167813	0.0353665189861569	primary_model_oof_prediction	Salmonella_enterica	Salmonella			49449	0	0.0	0			False
environmental	AF258	low	0.001875952632196	0.0351904007122426	primary_model_oof_prediction	Lactobacillus_gallinarum	Lactobacillus			0	0	0.0	0			False
environmental	AD206	low	0.0024621878297572	0.0349531597584566	primary_model_oof_prediction	Streptococcus_infantarius	Streptococcus			0	0	0.0	0			False
environmental	AB682	low	0.3704591467981989	0.0348784556529883	primary_model_oof_prediction	Croceicoccus_naphthovorans	Croceicoccus	adeF	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AD118	low	0.2447161219301748	0.0342054187228607	primary_model_oof_prediction	Pseudomonas_syringae	Pseudomonas			0	0	0.0	0			False
environmental	AD255	low	0.0193457615195216	0.0337394942712768	primary_model_oof_prediction	Borreliella_afzelii	Borreliella			0	0	0.0	0			False
environmental	AB568	low	0.1970822790001057	0.0329963501504989	primary_model_oof_prediction	Pseudarthrobacter_psychrotolerans	Pseudarthrobacter			0	0	0.0	0			False
environmental	AC204	low	0.2075172655166962	0.032315232367464	primary_model_oof_prediction	Salmonella_bongori	Salmonella			27	0	0.0	0			False
environmental	AD385	low	0.2043515954498654	0.0320687573285627	primary_model_oof_prediction	Actibacterium_sp._EMB200-NS6	Actibacterium			0	0	0.0	0			False
environmental	AD950	low	0.1800666540362184	0.0319562381119703	primary_model_oof_prediction	Sphingomonas_sp._DS-9	Sphingomonas			0	0	0.0	0			False
environmental	AB601	low	0.389097488125581	0.0304737682178846	primary_model_oof_prediction	Vibrio_tubiashii	Vibrio	aph(3'')-Ib,aph(6)-Id,sul2	AMINOGLYCOSIDE,SULFONAMIDE	0	0	0.0	0			False
environmental	AE213	low	0.1997789609088875	0.0300879052632519	primary_model_oof_prediction	Bacillus_mycoides	Bacillus	vanW gene in vanI cluster,vanY gene in vanB cluster	GLYCOPEPTIDE ANTIBIOTIC	50	0	0.0	0			False
environmental	AB871	low	0.1246262321167813	0.0300189124284608	primary_model_oof_prediction	Francisella_philomiragia	Francisella			0	0	0.0	0			False
environmental	AD949	low	0.1800666540362184	0.0293424805759743	primary_model_oof_prediction	Sphingobium_sp._RAC03	Sphingobium			0	0	0.0	0			False
environmental	AD103	low	0.3018722522187788	0.0292540338656293	primary_model_oof_prediction	Staphylococcus_hyicus	Staphylococcus	dfrK	TRIMETHOPRIM	0	0	0.0	0			False
environmental	AG555	low	0.0530139016760205	0.028541348813062	primary_model_oof_prediction	Clostridium_perfringens	Clostridium			1089	0	0.0	0			False
environmental	AC171	low	0.1970822790001057	0.0281189926436703	primary_model_oof_prediction	Runella_slithyformis	Runella			0	0	0.0	0			False
environmental	AC767	low	0.3555116733619333	0.0280896184129536	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	arsB,arsC,arsR	ARSENIC	3472	0	0.0	0			False
environmental	AB729	low	0.3499206687806798	0.0278764937367994	primary_model_oof_prediction	Staphylococcus_xylosus	Staphylococcus	qacJ	QUATERNARY AMMONIUM	0	0	0.0	0			False
environmental	AG283	low	0.0235666549419627	0.027394609756331	primary_model_oof_prediction	Paracoccus_alcaliphilus	Paracoccus			0	0	0.0	0			False
environmental	AC174	low	0.1970822790001057	0.025696842038876	primary_model_oof_prediction	Aliivibrio_fischeri	Aliivibrio			0	0	0.0	0			False
environmental	AF233	low	0.1311920663294674	0.0256715218423794	primary_model_oof_prediction	Bacteroides_uniformis	Bacteroides			0	0	0.0	0			False
environmental	AF170	low	0.1970822790001057	0.0252174783717542	primary_model_oof_prediction	Rhodobacteraceae_bacterium_M382	Leisingera			0	0	0.0	0			False
environmental	AG196	low	0.1970822790001057	0.02514493752742	primary_model_oof_prediction	Runella_slithyformis	Runella			0	0	0.0	0			False
environmental	AA131	low	0.0228631727048892	0.0247884515055261	primary_model_oof_prediction	Klebsiella_pneumoniae	Klebsiella			3069	0	0.0	0			False
environmental	AA466	low	0.138461382779227	0.0246569765009319	primary_model_oof_prediction	Mycolicibacterium_gilvum	Mycolicibacterium			0	0	0.0	0			False
environmental	AG359	low	0.1273229140255631	0.024597614446631	primary_model_oof_prediction	Corynebacterium_deserti	Corynebacterium			0	0	0.0	0			False
environmental	AD595	low	0.1273229140255631	0.0245738137213046	primary_model_oof_prediction	Bacillus_cereus	Bacillus			1065	0	0.0	0			False
environmental	AG444	low	0.1311920663294674	0.0245029583459852	primary_model_oof_prediction	Rhodococcus_erythropolis	Rhodococcus			0	0	0.0	0			False
environmental	AD166	low	0.0248563723765974	0.0241169820741146	primary_model_oof_prediction	Cronobacter_universalis	Cronobacter			5	0	0.0	0			False
environmental	AB766	low	0.0308359713917223	0.0233803540868202	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter			0	0	0.0	0			False
environmental	AE817	low	0.1311920663294674	0.0232057961998701	primary_model_oof_prediction	Rahnella_sp._WMR104	Rahnella			0	0	0.0	0			False
environmental	AB802	low	0.1273229140255631	0.0231831519104425	primary_model_oof_prediction	Hoyosella_subflava	Hoyosella			0	0	0.0	0			False
environmental	AC117	low	0.1273229140255631	0.0230909504051743	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus			177	0	0.0	0			False
environmental	AE579	low	0.016297338492203	0.023061926628631	primary_model_oof_prediction	Salmonella_enterica	Salmonella			49449	0	0.0	0			False
environmental	AE492	low	0.20927597110938	0.0229640365741568	primary_model_oof_prediction	Singulisphaera_acidiphila	Singulisphaera			0	0	0.0	0			False
environmental	AD200	low	0.1935433585942005	0.0229553916747998	primary_model_oof_prediction	Sulfuricurvum_kujiense	Sulfuricurvum	adeF	FLUOROQUINOLONE ANTIBIOTIC; TETRACYCLINE ANTIBIOTIC	0	0	0.0	0			False
environmental	AG953	low	0.0228631727048892	0.0227294990060674	primary_model_oof_prediction	Corynebacterium_ureicelerivorans	Corynebacterium			0	0	0.0	0			False
environmental	AB803	low	0.1273229140255631	0.0227143730091269	primary_model_oof_prediction	Hoyosella_subflava	Hoyosella			0	0	0.0	0			False
environmental	AD850	low	0.2075172655166962	0.0226462082520666	primary_model_oof_prediction	Emticicia_oligotrophica	Emticicia			0	0	0.0	0			False
environmental	AC462	low	0.2036481132127919	0.0226016179956275	primary_model_oof_prediction	Paucilactobacillus_hokkaidonensis	Paucilactobacillus			0	0	0.0	0			False
environmental	AF520	low	0.2056413128845002	0.0223687104749325	primary_model_oof_prediction	Aphanizomenonaceae_cyanobacterium_TIOX110	Anabaena			0	0	0.0	0			False
environmental	AG874	low	0.1246262321167813	0.0222092817657974	primary_model_oof_prediction	Sedimenticola_thiotaurini	Sedimenticola			0	0	0.0	0			False
environmental	AE441	low	0.2056413128845002	0.0222067150145857	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena			0	0	0.0	0			False
environmental	AC661	low	0.1970822790001057	0.0218898474657369	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis			0	0	0.0	0			False
environmental	AC279	low	0.1246262321167813	0.0215639364421827	primary_model_oof_prediction	Aeromonas_hydrophila	Aeromonas			100	0	0.0	0			False
environmental	AG443	low	0.0228631727048892	0.0211419814900405	primary_model_oof_prediction	Rhodococcus_erythropolis	Rhodococcus			0	0	0.0	0			False
environmental	AH166	low	0.1246262321167813	0.0211090541417345	primary_model_oof_prediction	Lactococcus_lactis	Lactococcus			0	0	0.0	0			False
environmental	AB786	low	0.0248563723765974	0.0210605877567331	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas			0	0	0.0	0			False
environmental	AD525	low	0.0321256888263571	0.0209718147707904	primary_model_oof_prediction	Rahnella_sp._WMR114	Rahnella			0	0	0.0	0			False
environmental	AA062	low	0.0228631727048892	0.0206723464640305	primary_model_oof_prediction	Chlamydia_avium	Chlamydia			0	0	0.0	0			False
environmental	AB175	low	0.2036481132127919	0.0206437579953689	primary_model_oof_prediction	Ilyobacter_polytropus	Ilyobacter			0	0	0.0	0			False
environmental	AE808	low	0.1970822790001057	0.020600032174312	primary_model_oof_prediction	Acetobacter_pasteurianus	Acetobacter			0	0	0.0	0			False
environmental	AE686	low	0.016297338492203	0.0205289547458992	primary_model_oof_prediction	Francisella_philomiragia	Francisella			0	0	0.0	0			False
environmental	AG838	low	0.016297338492203	0.0204440902464442	primary_model_oof_prediction	Lactobacillus_sp._wkB8	Lactobacillus			0	0	0.0	0			False
environmental	AF960	low	0.0235666549419627	0.0201041658802117	primary_model_oof_prediction	Fusobacterium_hwasookii	Fusobacterium			0	0	0.0	0			False
environmental	AD261	low	0.0321256888263571	0.0201022521584847	primary_model_oof_prediction	Lactococcus_piscium	Lactococcus			0	0	0.0	0			False
environmental	AD116	low	0.2342811354135844	0.0200915056824744	primary_model_oof_prediction	Pseudomonas_syringae	Pseudomonas			0	0	0.0	0			False
environmental	AF702	low	0.1970822790001057	0.0199366877177318	primary_model_oof_prediction	Thioflavicoccus_mobilis	Thioflavicoccus			0	0	0.0	0			False
environmental	AE635	low	0.0189940204009848	0.0199029630000179	primary_model_oof_prediction	Sphingomonas_hengshuiensis	Sphingomonas			0	0	0.0	0			False
environmental	AG873	low	0.1412753117275211	0.0198436055377747	primary_model_oof_prediction	Lactococcus_petauri	Lactococcus			0	0	0.0	0			False
environmental	AG682	low	0.0267323250087935	0.0198182258941834	primary_model_oof_prediction	Paenibacillus_sp._IHBB_10380	Paenibacillus			0	0	0.0	0			False
environmental	AG057	low	0.0189940204009848	0.0195565046471715	primary_model_oof_prediction	Geminocystis_sp._NIES-3709	Geminocystis			0	0	0.0	0			False
environmental	AF519	low	0.1331852660011757	0.019468759828188	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena			0	0	0.0	0			False
environmental	AB865	low	0.2007169372249856	0.0194253253572786	primary_model_oof_prediction	Burkholderia_pseudomallei	Burkholderia			0	0	0.0	0			False
environmental	AF750	low	0.1404545824509353	0.0193812533113598	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix			0	0	0.0	0			False
environmental	AC187	low	0.1371716653445923	0.0193336296258167	primary_model_oof_prediction	Lentilactobacillus_buchneri	Lentilactobacillus			0	0	0.0	0			False
environmental	AD467	low	0.0267323250087935	0.0192423223677784	primary_model_oof_prediction	Lactobacillus_crispatus	Lactobacillus			0	0	0.0	0			False
environmental	AB784	low	0.0267323250087935	0.0192345616156236	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas			0	0	0.0	0			False
environmental	AA005	low	0.1282608903416611	0.0191777284832222	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	str	AMINOGLYCOSIDE	0	0	0.0	0			False
environmental	AG188	low	0.1246262321167813	0.0190777004050409	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria			0	0	0.0	0			False
