backbone_id	n_new_countries_recomputed	time_to_first_new_country_years	time_to_third_new_country_years	spread_severity_bin	weighted_new_country_burden	rarity_weighted_new_country_burden	exposure_years	new_country_rate_per_year	weighted_new_country_rate_per_year	rarity_weighted_new_country_rate_per_year	first_event_speed_score	third_event_speed_score	fast_or_broad_expansion_label
AG900	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG901	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AG903	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG906	1	5.0			0.0222772959677056	0.7832634183069808	8	0.125	0.0027846619959632	0.0979079272883726	0.1666666666666666	0.0	
AG908	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG909	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG910	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG912	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG913	1	1.0			0.0764719112901872	0.8916349809885932	8	0.125	0.0095589889112734	0.1114543726235741	0.5	0.0	
AG914	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AG915	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AG916	1	3.0			0.125	0.976427255985267	8	0.125	0.015625	0.1220534069981583	0.25	0.0	
AG918	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AG919	1	5.0			0.0273587827582291	0.856297730450683	8	0.125	0.0034198478447786	0.1070372163063353	0.1666666666666666	0.0	
AG920	2	5.0			0.0836482717065413	1.7426963849474435	8	0.25	0.0104560339633176	0.2178370481184304	0.1666666666666666	0.0	
AG922	2	4.0			0.2758623016437951	1.9641243893087512	8	0.25	0.0344827877054743	0.2455155486635939	0.2	0.0	
AG923	1	7.0			0.043355498476206	0.9555109550091988	8	0.125	0.0054194373095257	0.1194388693761498	0.125	0.0	
AG924	1	4.0			0.196116135138184	0.993075898801598	8	0.125	0.024514516892273	0.1241344873501997	0.2	0.0	
AG925	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AG926	1	3.0			0.0418121005003545	0.7893186003683241	8	0.125	0.0052265125625443	0.0986648250460405	0.25	0.0	
AG927	1	1.0			0.1622214211307625	0.9759188846641318	8	0.125	0.0202776776413453	0.1219898605830164	0.5	0.0	
AG929	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AG930	2	4.0			0.0598498388816459	1.5756814966202812	8	0.25	0.0074812298602057	0.1969601870775351	0.2	0.0	
AG931	1	7.0			0.3535533905932737	0.9993309918046496	8	0.125	0.0441941738241592	0.1249163739755812	0.125	0.0	
AG933	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG934	2	2.0			0.1223672549982525	1.778023478056015	8	0.25	0.0152959068747815	0.2222529347570018	0.3333333333333333	0.0	
AG935	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG936	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AG937	1	4.0			0.1796053020267749	0.9917443408788282	8	0.125	0.0224506627533468	0.1239680426098535	0.2	0.0	
AG938	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG939	2	5.0			0.0503731482056872	1.6282508648872092	8	0.25	0.0062966435257109	0.2035313581109011	0.1666666666666666	0.0	
AG940	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AG941	1	3.0			0.125	0.976427255985267	8	0.125	0.015625	0.1220534069981583	0.25	0.0	
AG942	1	7.0		1.0	0.3535533905932737	0.9993309918046496	8	0.125	0.0441941738241592	0.1249163739755812	0.125	0.0	
AG943	1	3.0			0.125	0.976427255985267	8	0.125	0.015625	0.1220534069981583	0.25	0.0	
AG944	1	4.0			0.0901669634667432	0.9672436750998668	8	0.125	0.0112708704333429	0.1209054593874833	0.2	0.0	
AG945	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AG948	2	1.0			0.3257934911366952	1.810604712833078	8	0.25	0.0407241863920869	0.2263255891041347	0.5	0.0	
AG949	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AG950	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG953	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG954	1	4.0			0.0583211843519804	0.9217043941411452	8	0.125	0.0072901480439975	0.1152130492676431	0.2	0.0	
AG955	1	2.0			0.1400280084028009	0.975771971496437	8	0.125	0.0175035010503501	0.1219714964370546	0.3333333333333333	0.0	
AG956	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AG957	1	3.0			0.1796053020267749	0.9885819521178636	8	0.125	0.0224506627533468	0.1235727440147329	0.25	0.0	
AG958	3	1.0	6.0		0.1911594838254773	2.7323958801022155	8	0.375	0.0238949354781846	0.3415494850127769	0.5	0.1428571428571428	
AG959	1	3.0			1.0	0.9996316758747698	8	0.125	0.125	0.1249539594843462	0.25	0.0	
AG961	1	3.0			0.0877058019307029	0.9521178637200736	8	0.125	0.0109632252413378	0.1190147329650092	0.25	0.0	
AG962	1	4.0			0.0827605888602368	0.9611185086551264	8	0.125	0.0103450736075296	0.1201398135818908	0.2	0.0	
AG963	1	4.0			0.0940720868383597	0.969906790945406	8	0.125	0.0117590108547949	0.1212383488681757	0.2	0.0	
AG964	2	8.0			0.2323198830965279	1.974573055028463	8	0.25	0.0290399853870659	0.2468216318785578	0.1111111111111111	0.0	
AG966	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG967	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG968	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG970	2	7.0			0.0983353847625185	1.8107543067402576	8	0.25	0.0122919230953148	0.2263442883425322	0.125	0.0	
AG971	1	4.0			0.0901669634667432	0.9672436750998668	8	0.125	0.0112708704333429	0.1209054593874833	0.2	0.0	
AG972	1	8.0		1.0	0.0192165610506021	0.7430740037950665	8	0.125	0.0024020701313252	0.0928842504743833	0.1111111111111111	0.0	
AG973	1	3.0			0.0877058019307029	0.9521178637200736	8	0.125	0.0109632252413378	0.1190147329650092	0.25	0.0	
AG974	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AG976	1	4.0			0.0940720868383597	0.969906790945406	8	0.125	0.0117590108547949	0.1212383488681757	0.2	0.0	
AG977	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AG978	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG979	1	2.0			0.06213697660012	0.876959619952494	8	0.125	0.007767122075015	0.1096199524940617	0.3333333333333333	0.0	
AG981	1	3.0			0.0975900072948533	0.9613259668508288	8	0.125	0.0121987509118566	0.1201657458563535	0.25	0.0	
AG982	2	5.0			0.2055885512825134	1.7687262870664069	8	0.25	0.0256985689103141	0.2210907858833008	0.1666666666666666	0.0	
AG983	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG984	1	3.0			0.0949157995752499	0.9591160220994476	8	0.125	0.0118644749469062	0.1198895027624309	0.25	0.0	
AG985	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG987	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG988	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AG989	1	4.0			0.196116135138184	0.993075898801598	8	0.125	0.024514516892273	0.1241344873501997	0.2	0.0	
AG991	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG993	1	4.0			0.0368354734341878	0.803728362183755	8	0.125	0.0046044341792734	0.1004660452729693	0.2	0.0	
AG994	1	4.0			0.1581138830084189	0.9893475366178428	8	0.125	0.0197642353760523	0.1236684420772303	0.2	0.0	
AG995	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG996	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AG997	1	4.0			0.0739221270954572	0.9512649800266312	8	0.125	0.0092402658869321	0.1189081225033289	0.2	0.0	
AG999	1	2.0			0.101015254455221	0.9534441805225652	8	0.125	0.0126269068069026	0.1191805225653206	0.3333333333333333	0.0	
AH000	5	3.0	6.0		0.3277426561338471	4.5052185244036895	8	0.625	0.0409678320167308	0.5631523155504612	0.25	0.1428571428571428	
AH004	2	4.0			0.3701688067675212	1.8026412743712172	8	0.25	0.0462711008459401	0.2253301592964021	0.2	0.0	
AH005	1	5.0			0.1414213562373095	0.994621921049801	8	0.125	0.0176776695296636	0.1243277401312251	0.1666666666666666	0.0	
AH006	7	1.0	5.0		0.3415740473520026	6.095743871266153	8	0.875	0.0426967559190003	0.7619679839082691	0.5	0.1666666666666666	
AH008	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH011	1	3.0			0.4082482904638631	0.9977900552486187	8	0.125	0.0510310363079828	0.1247237569060773	0.25	0.0	
AH012	4	5.0	6.0		0.3271130082683882	3.7004477829450666	8	0.5	0.0408891260335485	0.4625559728681333	0.1666666666666666	0.1428571428571428	
AH014	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH015	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH016	1	4.0			0.0583211843519804	0.9217043941411452	8	0.125	0.0072901480439975	0.1152130492676431	0.2	0.0	
AH017	1	4.0			0.2357022603955158	0.9952063914780293	8	0.125	0.0294627825494394	0.1244007989347536	0.2	0.0	
AH019	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH020	1	1.0			0.0995037190209989	0.9359949302915084	8	0.125	0.0124379648776248	0.1169993662864385	0.5	0.0	
AH021	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH022	2	6.0			1.0773823232534137	1.9859136663873345	8	0.25	0.1346727904066767	0.2482392082984167	0.1428571428571428	0.0	
AH023	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH024	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH025	3	4.0	8.0		0.3273462733380284	2.9325845109746145	8	0.375	0.0409182841672535	0.3665730638718268	0.2	0.1111111111111111	
AH026	1	3.0			0.0877058019307029	0.9521178637200736	8	0.125	0.0109632252413378	0.1190147329650092	0.25	0.0	
AH027	3	7.0	8.0		0.7810182421077391	2.7419032394532032	8	0.375	0.0976272802634673	0.3427379049316504	0.125	0.1111111111111111	
AH028	2	3.0			0.1196880143520244	1.7325424530368945	8	0.25	0.014961001794003	0.2165678066296118	0.25	0.0	
AH029	1	5.0			0.0222772959677056	0.7832634183069808	8	0.125	0.0027846619959632	0.0979079272883726	0.1666666666666666	0.0	
AH030	1	4.0			0.1111111111111111	0.9784287616511318	8	0.125	0.0138888888888888	0.1223035952063914	0.2	0.0	
AH032	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH033	1	6.0			0.0628694613461931	0.9694407537142168	8	0.125	0.0078586826682741	0.121180094214277	0.1428571428571428	0.0	
AH034	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH036	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AH038	1	4.0			0.0940720868383597	0.969906790945406	8	0.125	0.0117590108547949	0.1212383488681757	0.2	0.0	
AH039	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AH040	2	4.0			0.6941922390260651	1.9969279435608585	8	0.25	0.0867740298782581	0.2496159929451072	0.2	0.0	
AH041	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH042	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH043	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AH045	1	1.0			0.3015113445777636	0.9930291508238276	8	0.125	0.0376889180722204	0.1241286438529784	0.5	0.0	
AH048	1	3.0			0.0975900072948533	0.9613259668508288	8	0.125	0.0121987509118566	0.1201657458563535	0.25	0.0	
AH049	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH050	3	3.0	8.0		0.4303778875294061	2.8142109855270387	8	0.375	0.0537972359411757	0.3517763731908798	0.25	0.1111111111111111	
AH052	2	3.0			0.0608771892043748	1.583065406639629	8	0.25	0.0076096486505468	0.1978831758299536	0.25	0.0	
AH053	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH054	1	3.0			0.0975900072948533	0.9613259668508288	8	0.125	0.0121987509118566	0.1201657458563535	0.25	0.0	
AH055	1	6.0			0.043314808182421	0.93562024399082	8	0.125	0.0054143510228026	0.1169525304988525	0.1428571428571428	0.0	
AH056	1	4.0			0.0368354734341878	0.803728362183755	8	0.125	0.0046044341792734	0.1004660452729693	0.2	0.0	
AH057	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH058	1	2.0			0.2132007163556104	0.9895486935866984	8	0.125	0.0266500895444513	0.1236935866983373	0.3333333333333333	0.0	
AH060	1	3.0			0.0949157995752499	0.9591160220994476	8	0.125	0.0118644749469062	0.1198895027624309	0.25	0.0	
AH061	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH062	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH064	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AH067	1	3.0			0.0949157995752499	0.9591160220994476	8	0.125	0.0118644749469062	0.1198895027624309	0.25	0.0	
AH068	2	1.0			0.091549608114427	1.6769707312973363	8	0.25	0.0114437010143033	0.209621341412167	0.5	0.0	
AH069	1	3.0			0.2581988897471611	0.994475138121547	8	0.125	0.0322748612183951	0.1243093922651933	0.25	0.0	
AH070	2	2.0			0.2661395322476266	1.6713587421374654	8	0.25	0.0332674415309533	0.2089198427671831	0.3333333333333333	0.0	
AH071	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH072	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH073	2	1.0			0.122518084468457	1.7079480647280345	8	0.25	0.0153147605585571	0.2134935080910043	0.5	0.0	
AH074	1	4.0			0.0583211843519804	0.9217043941411452	8	0.125	0.0072901480439975	0.1152130492676431	0.2	0.0	
AH075	2	5.0			0.0965178188859497	1.9119662175687404	8	0.25	0.0120647273607437	0.2389957771960925	0.1666666666666666	0.0	
AH077	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH078	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH079	1	5.0			0.0429536779587557	0.9417016241798428	8	0.125	0.0053692097448444	0.1177127030224803	0.1666666666666666	0.0	
AH080	1	6.0		1.0	0.0414869906822511	0.9298224423239522	8	0.125	0.0051858738352813	0.116227805290494	0.1428571428571428	0.0	
AH081	3	4.0	8.0		0.9729804076233473	2.821064031517478	8	0.375	0.1216225509529184	0.3526330039396848	0.2	0.1111111111111111	
AH082	1	2.0			0.1581138830084189	0.980997624703088	8	0.125	0.0197642353760523	0.1226247030878859	0.3333333333333333	0.0	
AH085	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AH086	1	3.0			0.0418121005003545	0.7893186003683241	8	0.125	0.0052265125625443	0.0986648250460405	0.25	0.0	
AH087	2	4.0			0.080598480319686	1.704967812448126	8	0.25	0.0100748100399607	0.2131209765560157	0.2	0.0	
AH088	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH089	1	1.0			0.2773500981126146	0.9917617237008872	8	0.125	0.0346687622640768	0.1239702154626109	0.5	0.0	
AH090	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AH091	1	7.0			0.0161395322476266	0.6789596922562302	8	0.125	0.0020174415309533	0.0848699615320287	0.125	0.0	
AH092	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AH093	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH095	2	4.0			0.0779699769236742	1.740159468992403	8	0.25	0.0097462471154592	0.2175199336240503	0.2	0.0	
AH097	1	5.0			0.3535533905932737	0.9991395073679682	8	0.125	0.0441941738241592	0.124892438420996	0.1666666666666666	0.0	
AH098	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH099	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AH100	1	8.0			0.1825741858350553	0.9971537001897534	8	0.125	0.0228217732293819	0.1246442125237191	0.1111111111111111	0.0	
AH101	2	1.0			0.1024744596648044	1.7129902171282234	8	0.25	0.0128093074581005	0.2141237771410279	0.5	0.0	
AH102	2	5.0			0.1596378599163946	1.7782349553088783	8	0.25	0.0199547324895493	0.2222793694136098	0.1666666666666666	0.0	
AH103	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AH104	1	2.0			0.101015254455221	0.9534441805225652	8	0.125	0.0126269068069026	0.1191805225653206	0.3333333333333333	0.0	
AH105	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AH106	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH107	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AH108	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH111	1	1.0			0.0500626174321758	0.747148288973384	8	0.125	0.0062578271790219	0.093393536121673	0.5	0.0	
AH113	4	4.0	8.0		0.3664684887801634	3.885051304143495	8	0.5	0.0458085610975204	0.4856314130179369	0.2	0.1111111111111111	
AH114	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH115	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AH116	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH117	1	1.0			0.3015113445777636	0.9930291508238276	8	0.125	0.0376889180722204	0.1241286438529784	0.5	0.0	
AH118	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH119	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH120	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH121	1	7.0		1.0	0.043355498476206	0.9555109550091988	8	0.125	0.0054194373095257	0.1194388693761498	0.125	0.0	
AH122	1	8.0		1.0	0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AH123	1	6.0			0.0628694613461931	0.9694407537142168	8	0.125	0.0078586826682741	0.121180094214277	0.1428571428571428	0.0	
AH124	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH125	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH127	1	3.0			0.0949157995752499	0.9591160220994476	8	0.125	0.0118644749469062	0.1198895027624309	0.25	0.0	
AH129	1	1.0			0.3015113445777636	0.9930291508238276	8	0.125	0.0376889180722204	0.1241286438529784	0.5	0.0	
AH130	1	4.0			0.037062465833055	0.8061251664447404	8	0.125	0.0046328082291318	0.1007656458055925	0.2	0.0	
AH131	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH132	1	3.0			0.2085144140570747	0.9915285451197052	8	0.125	0.0260643017571343	0.1239410681399631	0.25	0.0	
AH133	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH134	2	3.0			0.1069223629813051	1.69519186751514	8	0.25	0.0133652953726631	0.2118989834393925	0.25	0.0	
AH135	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AH137	1	3.0			0.0975900072948533	0.9613259668508288	8	0.125	0.0121987509118566	0.1201657458563535	0.25	0.0	
AH138	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH139	1	6.0			0.023014365447458	0.7719531344365261	8	0.125	0.0028767956809322	0.0964941418045657	0.1428571428571428	0.0	
AH140	4	4.0	8.0		0.3903271369909912	3.770295297635588	8	0.5	0.0487908921238739	0.4712869122044485	0.2	0.1111111111111111	
AH141	1	4.0			0.0901669634667432	0.9672436750998668	8	0.125	0.0112708704333429	0.1209054593874833	0.2	0.0	
AH142	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AH143	1	2.0			0.0606339062590832	0.8707838479809976	8	0.125	0.0075792382823854	0.1088479809976247	0.3333333333333333	0.0	
AH144	1	4.0			0.0827605888602368	0.9611185086551264	8	0.125	0.0103450736075296	0.1201398135818908	0.2	0.0	
AH145	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH148	1	7.0			0.043355498476206	0.9555109550091988	8	0.125	0.0054194373095257	0.1194388693761498	0.125	0.0	
AH149	2	7.0			0.0649927291222297	1.6392063715731182	8	0.25	0.0081240911402787	0.2049007964466397	0.125	0.0	
AH151	2	3.0			0.0931810309774246	1.7503000059407117	8	0.25	0.011647628872178	0.2187875007425889	0.25	0.0	
AH153	1	1.0			0.2182178902359924	0.9866920152091256	8	0.125	0.027277236279499	0.1233365019011406	0.5	0.0	
AH154	6	1.0	2.0	3.0	1.962118951017558	5.697192383056671	8	0.75	0.2452648688771947	0.7121490478820839	0.5	0.3333333333333333	
AH155	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH156	7	4.0	6.0		0.71502747581695	6.709405608754057	8	0.875	0.0893784344771187	0.8386757010942572	0.2	0.1428571428571428	
AH157	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH160	2	1.0			0.1274449406855895	1.7331827428954445	8	0.25	0.0159306175856986	0.2166478428619305	0.5	0.0	
AH161	1	8.0			0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AH163	2	4.0			0.1559497433852523	1.942891977224324	8	0.25	0.0194937179231565	0.2428614971530405	0.2	0.0	
AH164	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH165	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH166	1	8.0		1.0	0.1825741858350553	0.9971537001897534	8	0.125	0.0228217732293819	0.1246442125237191	0.1111111111111111	0.0	
AH168	1	3.0			0.1147078669352808	0.9720073664825046	8	0.125	0.0143384833669101	0.121500920810313	0.25	0.0	
AH169	1	8.0			0.0470360434191798	0.9571157495256168	8	0.125	0.0058795054273974	0.119639468690702	0.1111111111111111	0.0	
AH171	1	4.0			0.0785674201318386	0.9568575233022636	8	0.125	0.0098209275164798	0.1196071904127829	0.2	0.0	
AH172	1	1.0			0.0652328073053442	0.8510773130544994	8	0.125	0.008154100913168	0.1063846641318124	0.5	0.0	
AH173	1	5.0			0.1072112534837794	0.9906421426266536	8	0.125	0.0134014066854724	0.1238302678283317	0.1666666666666666	0.0	
AH174	1	8.0		1.0	0.0192165610506021	0.7430740037950665	8	0.125	0.0024020701313252	0.0928842504743833	0.1111111111111111	0.0	
AH176	2	2.0			0.4314186065916028	1.98736642720514	8	0.25	0.0539273258239503	0.2484208034006425	0.3333333333333333	0.0	
AH177	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH178	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH179	1	1.0			0.0995037190209989	0.9359949302915084	8	0.125	0.0124379648776248	0.1169993662864385	0.5	0.0	
AH180	1	1.0			0.1524985703326046	0.9727503168567808	8	0.125	0.0190623212915755	0.1215937896070975	0.5	0.0	
AH181	1	3.0			0.1796053020267749	0.9885819521178636	8	0.125	0.0224506627533468	0.1235727440147329	0.25	0.0	
AH182	1	2.0			0.0469323254463932	0.7843230403800475	8	0.125	0.0058665406807991	0.0980403800475059	0.3333333333333333	0.0	
AH183	2	3.0			0.156194857617532	1.9018298088064567	8	0.25	0.0195243572021915	0.2377287261008071	0.25	0.0	
AH185	1	5.0			0.1825741858350553	0.9967731526298806	8	0.125	0.0228217732293819	0.124596644078735	0.1666666666666666	0.0	
AH186	3	5.0	8.0		0.151219253165091	2.766465279550911	8	0.375	0.0189024066456363	0.3458081599438639	0.1666666666666666	0.1111111111111111	
AH187	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH188	1	5.0			0.0610847221781526	0.9711734968269334	8	0.125	0.007635590272269	0.1213966871033666	0.1666666666666666	0.0	
AH189	1	2.0			0.2132007163556104	0.9895486935866984	8	0.125	0.0266500895444513	0.1236935866983373	0.3333333333333333	0.0	
AH190	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AH192	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH193	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH194	1	3.0			0.3162277660168379	0.996316758747698	8	0.125	0.0395284707521047	0.1245395948434622	0.25	0.0	
AH195	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH196	2	4.0			0.0529750056818145	1.4826880544399852	8	0.25	0.0066218757102268	0.1853360068049981	0.2	0.0	
AH198	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AH199	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH201	1	3.0			0.0698430295769578	0.9244935543278084	8	0.125	0.0087303786971197	0.115561694290976	0.25	0.0	
AH203	1	8.0			0.0233380014004668	0.8258064516129032	8	0.125	0.0029172501750583	0.1032258064516129	0.1111111111111111	0.0	
AH204	2	4.0			0.0794719123170536	1.7533737432948353	8	0.25	0.0099339890396317	0.2191717179118544	0.2	0.0	
AH205	2	3.0			0.0859825618245844	1.6034532465840383	8	0.25	0.010747820228073	0.2004316558230048	0.25	0.0	
AH206	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH207	2	5.0			0.4873052319680725	1.9800286249697496	8	0.25	0.060913153996009	0.2475035781212187	0.1666666666666666	0.0	
AH208	2	6.0			0.6207057676658319	1.9551485924050196	8	0.25	0.0775882209582289	0.2443935740506274	0.1428571428571428	0.0	
AH209	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH210	1	3.0			0.0966736489045663	0.9605893186003684	8	0.125	0.0120842061130707	0.120073664825046	0.25	0.0	
AH211	2	6.0			0.0690356966658107	1.7561299673873656	8	0.25	0.0086294620832263	0.2195162459234207	0.1428571428571428	0.0	
AH213	1	3.0			0.0390137157320435	0.7580110497237569	8	0.125	0.0048767144665054	0.0947513812154696	0.25	0.0	
AH214	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AH215	1	1.0			0.0500626174321758	0.747148288973384	8	0.125	0.0062578271790219	0.093393536121673	0.5	0.0	
AH216	0			0.0	0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
