backbone_id	n_training_records	complete_fraction	duplicate_fraction	change_flag_fraction	duplicate_completeness_score
AD850	1	0.0	0.0	1.0	0.3
AD854	1	0.0	0.0	1.0	0.3
AD859	1	0.0	0.0	1.0	0.3
AD860	1	0.0	0.0	1.0	0.3
AD869	1	0.0	0.0	1.0	0.3
AD870	1	0.0	0.0	1.0	0.3
AD871	1	0.0	0.0	1.0	0.3
AD878	1	0.0	0.0	1.0	0.3
AD879	1	0.0	0.0	1.0	0.3
AD881	1	0.0	0.0	1.0	0.3
AD885	1	0.0	0.0	1.0	0.3
AD889	1	0.0	0.0	1.0	0.3
AD892	1	0.0	0.0	1.0	0.3
AD893	1	0.0	0.0	1.0	0.3
AD904	1	0.0	0.0	1.0	0.3
AD907	1	0.0	0.0	1.0	0.3
AD908	1	0.0	0.0	1.0	0.3
AD915	1	0.0	0.0	1.0	0.3
AD916	1	0.0	0.0	1.0	0.3
AD924	1	0.0	0.0	1.0	0.3
AD925	1	0.0	0.0	1.0	0.3
AD926	1	0.0	0.0	1.0	0.3
AD927	1	0.0	0.0	1.0	0.3
AD928	1	0.0	0.0	1.0	0.3
AD929	1	0.0	0.0	1.0	0.3
AD930	1	0.0	0.0	1.0	0.3
AD931	1	0.0	0.0	1.0	0.3
AD941	1	0.0	0.0	1.0	0.3
AD944	1	0.0	0.0	1.0	0.3
AD945	1	0.0	0.0	1.0	0.3
AD946	1	0.0	0.0	1.0	0.3
AD949	1	0.0	0.0	1.0	0.3
AD950	1	0.0	0.0	1.0	0.3
AD957	1	0.0	0.0	1.0	0.3
AD958	1	0.0	0.0	1.0	0.3
AD962	1	0.0	0.0	1.0	0.3
AD970	1	0.0	0.0	1.0	0.3
AD973	1	0.0	0.0	1.0	0.3
AD978	1	0.0	0.0	1.0	0.3
AD985	1	0.0	0.0	1.0	0.3
AD989	1	0.0	0.0	1.0	0.3
AD998	1	0.0	0.0	1.0	0.3
AE000	1	0.0	0.0	1.0	0.3
AE003	1	0.0	0.0	1.0	0.3
AE006	1	0.0	0.0	1.0	0.3
AE023	1	0.0	0.0	1.0	0.3
AE027	1	0.0	0.0	1.0	0.3
AE038	1	0.0	0.0	1.0	0.3
AE039	1	0.0	0.0	1.0	0.3
AE043	1	0.0	0.0	1.0	0.3
AE046	1	0.0	0.0	1.0	0.3
AE047	1	0.0	0.0	1.0	0.3
AE048	1	0.0	0.0	1.0	0.3
AE049	1	0.0	0.0	1.0	0.3
AE050	1	0.0	0.0	1.0	0.3
AE052	1	0.0	0.0	1.0	0.3
AE055	1	0.0	0.0	1.0	0.3
AE057	1	0.0	0.0	1.0	0.3
AE061	1	0.0	0.0	1.0	0.3
AE064	1	0.0	0.0	1.0	0.3
AE065	1	0.0	0.0	1.0	0.3
AE068	1	0.0	0.0	1.0	0.3
AE070	1	0.0	0.0	1.0	0.3
AE082	1	0.0	0.0	1.0	0.3
AE091	1	0.0	0.0	1.0	0.3
AE101	1	0.0	0.0	1.0	0.3
AE102	1	0.0	0.0	1.0	0.3
AE105	1	0.0	0.0	1.0	0.3
AE107	1	0.0	0.0	1.0	0.3
AE108	1	0.0	0.0	1.0	0.3
AE109	1	0.0	0.0	1.0	0.3
AE119	1	0.0	0.0	1.0	0.3
AE133	1	0.0	0.0	1.0	0.3
AE136	1	0.0	0.0	1.0	0.3
AE142	1	0.0	0.0	1.0	0.3
AE144	1	0.0	0.0	1.0	0.3
AE147	1	0.0	0.0	1.0	0.3
AE149	1	0.0	0.0	1.0	0.3
AE154	1	0.0	0.0	1.0	0.3
AE155	1	0.0	0.0	1.0	0.3
AE156	1	0.0	0.0	1.0	0.3
AE157	1	0.0	0.0	1.0	0.3
AE158	1	0.0	0.0	1.0	0.3
AE159	1	0.0	0.0	1.0	0.3
AE160	1	0.0	0.0	1.0	0.3
AE161	1	0.0	0.0	1.0	0.3
AE162	1	0.0	0.0	1.0	0.3
AE163	1	0.0	0.0	1.0	0.3
AE164	1	0.0	0.0	1.0	0.3
AE169	1	0.0	0.0	1.0	0.3
AE178	1	0.0	0.0	1.0	0.3
AE183	1	0.0	0.0	1.0	0.3
AE185	1	0.0	0.0	1.0	0.3
AE186	1	0.0	0.0	1.0	0.3
AE189	1	0.0	0.0	1.0	0.3
AE191	1	0.0	0.0	1.0	0.3
AE192	1	0.0	0.0	1.0	0.3
AE199	1	0.0	0.0	1.0	0.3
AE201	1	0.0	0.0	1.0	0.3
AE202	1	0.0	0.0	1.0	0.3
AE203	1	0.0	0.0	1.0	0.3
AE212	1	0.0	0.0	1.0	0.3
AE213	1	0.0	0.0	1.0	0.3
AE214	1	0.0	0.0	1.0	0.3
AE221	1	0.0	0.0	1.0	0.3
AE223	1	0.0	0.0	1.0	0.3
AE231	1	0.0	0.0	1.0	0.3
AE232	1	0.0	0.0	1.0	0.3
AE237	1	0.0	0.0	1.0	0.3
AE250	1	0.0	0.0	1.0	0.3
AE251	1	0.0	0.0	1.0	0.3
AE256	1	0.0	0.0	1.0	0.3
AE260	1	0.0	0.0	1.0	0.3
AE261	1	0.0	0.0	1.0	0.3
AE264	1	0.0	0.0	1.0	0.3
AE265	1	0.0	0.0	1.0	0.3
AE268	1	0.0	0.0	1.0	0.3
AE275	1	0.0	0.0	1.0	0.3
AE277	1	0.0	0.0	1.0	0.3
AE281	1	0.0	0.0	1.0	0.3
AE282	1	0.0	0.0	1.0	0.3
AE298	1	0.0	0.0	1.0	0.3
AE300	1	0.0	0.0	1.0	0.3
AE303	1	0.0	0.0	1.0	0.3
AE304	1	0.0	0.0	1.0	0.3
AE306	1	0.0	0.0	1.0	0.3
AE307	1	0.0	0.0	1.0	0.3
AE310	1	0.0	0.0	1.0	0.3
AE311	1	0.0	0.0	1.0	0.3
AE312	1	0.0	0.0	1.0	0.3
AE313	1	0.0	0.0	1.0	0.3
AE314	1	0.0	0.0	1.0	0.3
AE317	1	0.0	0.0	1.0	0.3
AE330	1	0.0	0.0	1.0	0.3
AE335	1	0.0	0.0	1.0	0.3
AE336	1	0.0	0.0	1.0	0.3
AE337	1	0.0	0.0	1.0	0.3
AE339	1	0.0	0.0	1.0	0.3
AE340	1	0.0	0.0	1.0	0.3
AE354	1	0.0	0.0	1.0	0.3
AE356	1	0.0	0.0	1.0	0.3
AE357	1	0.0	0.0	1.0	0.3
AE361	1	0.0	0.0	1.0	0.3
AE362	1	0.0	0.0	1.0	0.3
AE363	1	0.0	0.0	1.0	0.3
AE364	1	0.0	0.0	1.0	0.3
AE365	1	0.0	0.0	1.0	0.3
AE381	1	0.0	0.0	1.0	0.3
AE391	1	0.0	0.0	1.0	0.3
AE392	1	0.0	0.0	1.0	0.3
AE397	1	0.0	0.0	1.0	0.3
AE400	1	0.0	0.0	1.0	0.3
AE404	1	0.0	0.0	1.0	0.3
AE406	1	0.0	0.0	1.0	0.3
AE407	1	0.0	0.0	1.0	0.3
AE408	1	0.0	0.0	1.0	0.3
AE426	1	0.0	0.0	1.0	0.3
AE430	1	0.0	0.0	1.0	0.3
AE431	1	0.0	0.0	1.0	0.3
AE432	1	0.0	0.0	1.0	0.3
AE433	1	0.0	0.0	1.0	0.3
AE434	1	0.0	0.0	1.0	0.3
AE439	1	0.0	0.0	1.0	0.3
AE441	1	0.0	0.0	1.0	0.3
AE443	1	0.0	0.0	1.0	0.3
AE448	1	0.0	0.0	1.0	0.3
AE451	1	0.0	0.0	1.0	0.3
AE466	1	0.0	0.0	1.0	0.3
AE467	1	0.0	0.0	1.0	0.3
AE471	1	0.0	0.0	1.0	0.3
AE475	1	0.0	0.0	1.0	0.3
AE481	1	0.0	0.0	1.0	0.3
AE482	1	0.0	0.0	1.0	0.3
AE483	1	0.0	0.0	1.0	0.3
AE484	1	0.0	0.0	1.0	0.3
AE485	1	0.0	0.0	1.0	0.3
AE488	1	0.0	0.0	1.0	0.3
AE490	1	0.0	0.0	1.0	0.3
AE491	1	0.0	0.0	1.0	0.3
AE492	1	0.0	0.0	1.0	0.3
AE493	1	0.0	0.0	1.0	0.3
AE508	1	0.0	0.0	1.0	0.3
AE509	1	0.0	0.0	1.0	0.3
AE516	1	0.0	0.0	1.0	0.3
AE519	1	0.0	0.0	1.0	0.3
AE522	1	0.0	0.0	1.0	0.3
AE525	1	0.0	0.0	1.0	0.3
AE535	1	0.0	0.0	1.0	0.3
AE536	1	0.0	0.0	1.0	0.3
AE537	1	0.0	0.0	1.0	0.3
AE541	1	0.0	0.0	1.0	0.3
AE542	1	0.0	0.0	1.0	0.3
AE546	1	0.0	0.0	1.0	0.3
AE550	1	0.0	0.0	1.0	0.3
AE551	1	0.0	0.0	1.0	0.3
AE555	1	0.0	0.0	1.0	0.3
AE556	1	0.0	0.0	1.0	0.3
AE560	1	0.0	0.0	1.0	0.3
AE561	1	0.0	0.0	1.0	0.3
AE564	1	0.0	0.0	1.0	0.3
AE568	1	0.0	0.0	1.0	0.3
AE575	1	0.0	0.0	1.0	0.3
AE578	1	0.0	0.0	1.0	0.3
AE579	1	0.0	0.0	1.0	0.3
AE588	1	0.0	0.0	1.0	0.3
AE592	1	0.0	0.0	1.0	0.3
AE593	1	0.0	0.0	1.0	0.3
AE599	1	0.0	0.0	1.0	0.3
AE602	1	0.0	0.0	1.0	0.3
AE603	1	0.0	0.0	1.0	0.3
AE605	1	0.0	0.0	1.0	0.3
AE606	1	0.0	0.0	1.0	0.3
AE610	1	0.0	0.0	1.0	0.3
AE614	1	0.0	0.0	1.0	0.3
AE616	1	0.0	0.0	1.0	0.3
AE617	1	0.0	0.0	1.0	0.3
AE618	1	0.0	0.0	1.0	0.3
AE619	1	0.0	0.0	1.0	0.3
AE623	1	0.0	0.0	1.0	0.3
AE624	1	0.0	0.0	1.0	0.3
AE627	1	0.0	0.0	1.0	0.3
AE629	1	0.0	0.0	1.0	0.3
AE630	1	0.0	0.0	1.0	0.3
AE635	1	0.0	0.0	1.0	0.3
AE639	1	0.0	0.0	1.0	0.3
AE640	1	0.0	0.0	1.0	0.3
AE641	1	0.0	0.0	1.0	0.3
AE643	1	0.0	0.0	1.0	0.3
AE644	1	0.0	0.0	1.0	0.3
AE645	1	0.0	0.0	1.0	0.3
AE646	1	0.0	0.0	1.0	0.3
AE652	1	0.0	0.0	1.0	0.3
AE657	1	0.0	0.0	1.0	0.3
AE665	1	0.0	0.0	1.0	0.3
AE672	1	0.0	0.0	1.0	0.3
AE675	1	0.0	0.0	1.0	0.3
AE677	1	0.0	0.0	1.0	0.3
AE681	1	0.0	0.0	1.0	0.3
AE684	1	0.0	0.0	1.0	0.3
AE686	1	0.0	0.0	1.0	0.3
AE687	1	0.0	0.0	1.0	0.3
AE693	1	0.0	0.0	1.0	0.3
AE697	1	0.0	0.0	1.0	0.3
AE699	1	0.0	0.0	1.0	0.3
AE701	1	0.0	0.0	1.0	0.3
AE702	1	0.0	0.0	1.0	0.3
AE704	1	0.0	0.0	1.0	0.3
AE705	1	0.0	0.0	1.0	0.3
AE706	1	0.0	0.0	1.0	0.3
AE707	1	0.0	0.0	1.0	0.3
AE708	1	0.0	0.0	1.0	0.3
AE709	1	0.0	0.0	1.0	0.3
AE716	1	0.0	0.0	1.0	0.3
AE717	1	0.0	0.0	1.0	0.3
AE720	1	0.0	0.0	1.0	0.3
AE721	1	0.0	0.0	1.0	0.3
AE729	1	0.0	0.0	1.0	0.3
AE730	1	0.0	0.0	1.0	0.3
AE731	1	0.0	0.0	1.0	0.3
AE736	1	0.0	0.0	1.0	0.3
AE737	1	0.0	0.0	1.0	0.3
AE738	1	0.0	0.0	1.0	0.3
AE741	1	0.0	0.0	1.0	0.3
AE743	1	0.0	0.0	1.0	0.3
AE749	1	0.0	0.0	1.0	0.3
AE751	1	0.0	0.0	1.0	0.3
AE752	1	0.0	0.0	1.0	0.3
AE753	1	0.0	0.0	1.0	0.3
AE754	1	0.0	0.0	1.0	0.3
AE757	1	0.0	0.0	1.0	0.3
AE765	1	0.0	0.0	1.0	0.3
AE785	1	0.0	0.0	1.0	0.3
AE789	1	0.0	0.0	1.0	0.3
AE790	1	0.0	0.0	1.0	0.3
AE791	1	0.0	0.0	1.0	0.3
AE792	1	0.0	0.0	1.0	0.3
AE793	1	0.0	0.0	1.0	0.3
AE801	1	0.0	0.0	1.0	0.3
AE802	1	0.0	0.0	1.0	0.3
AE806	1	0.0	0.0	1.0	0.3
AE808	1	0.0	0.0	1.0	0.3
AE817	1	0.0	0.0	1.0	0.3
AE824	1	0.0	0.0	1.0	0.3
AE827	1	0.0	0.0	1.0	0.3
AE830	1	0.0	0.0	1.0	0.3
AE831	1	0.0	0.0	1.0	0.3
AE832	1	0.0	0.0	1.0	0.3
AE834	1	0.0	0.0	1.0	0.3
AE836	1	0.0	0.0	1.0	0.3
AE848	1	0.0	0.0	1.0	0.3
AE849	1	0.0	0.0	1.0	0.3
AE851	1	0.0	0.0	1.0	0.3
AE852	1	0.0	0.0	1.0	0.3
AE853	1	0.0	0.0	1.0	0.3
AE854	1	0.0	0.0	1.0	0.3
AE862	1	0.0	0.0	1.0	0.3
AE865	1	0.0	0.0	1.0	0.3
AE866	1	0.0	0.0	1.0	0.3
AE867	1	0.0	0.0	1.0	0.3
AE871	1	0.0	0.0	1.0	0.3
AE872	1	0.0	0.0	1.0	0.3
AE873	1	0.0	0.0	1.0	0.3
AE877	1	0.0	0.0	1.0	0.3
AE878	1	0.0	0.0	1.0	0.3
AE880	1	0.0	0.0	1.0	0.3
AE885	1	0.0	0.0	1.0	0.3
AE889	1	0.0	0.0	1.0	0.3
AE890	1	0.0	0.0	1.0	0.3
AE893	1	0.0	0.0	1.0	0.3
AE896	1	0.0	0.0	1.0	0.3
AE897	1	0.0	0.0	1.0	0.3
AE904	1	0.0	0.0	1.0	0.3
AE906	1	0.0	0.0	1.0	0.3
AE911	1	0.0	0.0	1.0	0.3
AE912	1	0.0	0.0	1.0	0.3
AE916	1	0.0	0.0	1.0	0.3
AE920	1	0.0	0.0	1.0	0.3
AE921	1	0.0	0.0	1.0	0.3
AE922	1	0.0	0.0	1.0	0.3
AE924	1	0.0	0.0	1.0	0.3
AE926	1	0.0	0.0	1.0	0.3
AE931	1	0.0	0.0	1.0	0.3
AE935	1	0.0	0.0	1.0	0.3
AE939	1	0.0	0.0	1.0	0.3
AE944	1	0.0	0.0	1.0	0.3
AE945	1	0.0	0.0	1.0	0.3
AE949	1	0.0	0.0	1.0	0.3
AE951	1	0.0	0.0	1.0	0.3
AE952	1	0.0	0.0	1.0	0.3
AE956	1	0.0	0.0	1.0	0.3
AE959	1	0.0	0.0	1.0	0.3
AE965	1	0.0	0.0	1.0	0.3
AE971	1	0.0	0.0	1.0	0.3
AE974	1	0.0	0.0	1.0	0.3
AE980	1	0.0	0.0	1.0	0.3
AE982	1	0.0	0.0	1.0	0.3
AE989	1	0.0	0.0	1.0	0.3
AF005	1	0.0	0.0	1.0	0.3
AF008	1	0.0	0.0	1.0	0.3
AF011	1	0.0	0.0	1.0	0.3
AF019	1	0.0	0.0	1.0	0.3
AF023	1	0.0	0.0	1.0	0.3
AF026	1	0.0	0.0	1.0	0.3
AF027	1	0.0	0.0	1.0	0.3
AF033	1	0.0	0.0	1.0	0.3
AF034	1	0.0	0.0	1.0	0.3
AF036	1	0.0	0.0	1.0	0.3
AF049	1	0.0	0.0	1.0	0.3
AF051	1	0.0	0.0	1.0	0.3
AF060	1	0.0	0.0	1.0	0.3
AF064	1	0.0	0.0	1.0	0.3
AF066	1	0.0	0.0	1.0	0.3
AF073	1	0.0	0.0	1.0	0.3
AF075	1	0.0	0.0	1.0	0.3
AF078	1	0.0	0.0	1.0	0.3
AF079	1	0.0	0.0	1.0	0.3
AF081	1	0.0	0.0	1.0	0.3
AF082	1	0.0	0.0	1.0	0.3
AF083	1	0.0	0.0	1.0	0.3
AF084	1	0.0	0.0	1.0	0.3
AF087	1	0.0	0.0	1.0	0.3
AF088	1	0.0	0.0	1.0	0.3
AF090	1	0.0	0.0	1.0	0.3
AF098	1	0.0	0.0	1.0	0.3
AF100	1	0.0	0.0	1.0	0.3
AF101	1	0.0	0.0	1.0	0.3
AF103	1	0.0	0.0	1.0	0.3
AF106	1	0.0	0.0	1.0	0.3
AF107	1	0.0	0.0	1.0	0.3
AF108	1	0.0	0.0	1.0	0.3
AF109	1	0.0	0.0	1.0	0.3
AF111	1	0.0	0.0	1.0	0.3
AF120	1	0.0	0.0	1.0	0.3
AF121	1	0.0	0.0	1.0	0.3
AF126	1	0.0	0.0	1.0	0.3
AF129	1	0.0	0.0	1.0	0.3
AF132	1	0.0	0.0	1.0	0.3
AF138	1	0.0	0.0	1.0	0.3
AF147	1	0.0	0.0	1.0	0.3
AF148	1	0.0	0.0	1.0	0.3
AF150	1	0.0	0.0	1.0	0.3
AF151	1	0.0	0.0	1.0	0.3
AF152	1	0.0	0.0	1.0	0.3
AF154	1	0.0	0.0	1.0	0.3
AF156	1	0.0	0.0	1.0	0.3
AF157	1	0.0	0.0	1.0	0.3
AF170	1	0.0	0.0	1.0	0.3
AF175	1	0.0	0.0	1.0	0.3
AF176	1	0.0	0.0	1.0	0.3
AF184	1	0.0	0.0	1.0	0.3
AF185	1	0.0	0.0	1.0	0.3
AF187	1	0.0	0.0	1.0	0.3
AF188	1	0.0	0.0	1.0	0.3
AF189	1	0.0	0.0	1.0	0.3
AF195	1	0.0	0.0	1.0	0.3
AF197	1	0.0	0.0	1.0	0.3
AF201	1	0.0	0.0	1.0	0.3
AF212	1	0.0	0.0	1.0	0.3
AF214	1	0.0	0.0	1.0	0.3
AF220	1	0.0	0.0	1.0	0.3
AF224	1	0.0	0.0	1.0	0.3
AF225	1	0.0	0.0	1.0	0.3
AF226	1	0.0	0.0	1.0	0.3
AF227	1	0.0	0.0	1.0	0.3
AF228	1	0.0	0.0	1.0	0.3
AF229	1	0.0	0.0	1.0	0.3
AF230	1	0.0	0.0	1.0	0.3
AF233	1	0.0	0.0	1.0	0.3
AF244	1	0.0	0.0	1.0	0.3
AF245	1	0.0	0.0	1.0	0.3
AF246	1	0.0	0.0	1.0	0.3
AF247	1	0.0	0.0	1.0	0.3
AF248	1	0.0	0.0	1.0	0.3
AF251	1	0.0	0.0	1.0	0.3
AF252	1	0.0	0.0	1.0	0.3
AF253	1	0.0	0.0	1.0	0.3
AF255	1	0.0	0.0	1.0	0.3
AF256	1	0.0	0.0	1.0	0.3
AF257	1	0.0	0.0	1.0	0.3
AF258	1	0.0	0.0	1.0	0.3
AF262	1	0.0	0.0	1.0	0.3
AF263	1	0.0	0.0	1.0	0.3
AF264	1	0.0	0.0	1.0	0.3
AF265	1	0.0	0.0	1.0	0.3
AF268	1	0.0	0.0	1.0	0.3
AF269	1	0.0	0.0	1.0	0.3
AF270	1	0.0	0.0	1.0	0.3
AF271	1	0.0	0.0	1.0	0.3
AF272	1	0.0	0.0	1.0	0.3
AF273	1	0.0	0.0	1.0	0.3
AF274	1	0.0	0.0	1.0	0.3
AF275	1	0.0	0.0	1.0	0.3
AF279	1	0.0	0.0	1.0	0.3
AF288	1	0.0	0.0	1.0	0.3
AF289	1	0.0	0.0	1.0	0.3
AF292	1	0.0	0.0	1.0	0.3
AF295	1	0.0	0.0	1.0	0.3
AF296	1	0.0	0.0	1.0	0.3
AF297	1	0.0	0.0	1.0	0.3
AF298	1	0.0	0.0	1.0	0.3
AF301	1	0.0	0.0	1.0	0.3
AF303	1	0.0	0.0	1.0	0.3
AF307	1	0.0	0.0	1.0	0.3
AF308	1	0.0	0.0	1.0	0.3
AF309	1	0.0	0.0	1.0	0.3
AF310	1	0.0	0.0	1.0	0.3
AF312	1	0.0	0.0	1.0	0.3
AF315	1	0.0	0.0	1.0	0.3
AF317	1	0.0	0.0	1.0	0.3
AF318	1	0.0	0.0	1.0	0.3
AF319	1	0.0	0.0	1.0	0.3
AF320	1	0.0	0.0	1.0	0.3
AF322	1	0.0	0.0	1.0	0.3
AF323	1	0.0	0.0	1.0	0.3
AF329	1	0.0	0.0	1.0	0.3
AF330	1	0.0	0.0	1.0	0.3
AF332	1	0.0	0.0	1.0	0.3
AF333	1	0.0	0.0	1.0	0.3
AF335	1	0.0	0.0	1.0	0.3
AF341	1	0.0	0.0	1.0	0.3
AF345	1	0.0	0.0	1.0	0.3
AF347	1	0.0	0.0	1.0	0.3
AF348	1	0.0	0.0	1.0	0.3
AF349	1	0.0	0.0	1.0	0.3
AF350	1	0.0	0.0	1.0	0.3
AF351	1	0.0	0.0	1.0	0.3
AF352	1	0.0	0.0	1.0	0.3
AF353	1	0.0	0.0	1.0	0.3
AF354	1	0.0	0.0	1.0	0.3
AF360	1	0.0	0.0	1.0	0.3
AF361	1	0.0	0.0	1.0	0.3
AF363	1	0.0	0.0	1.0	0.3
AF365	1	0.0	0.0	1.0	0.3
AF366	1	0.0	0.0	1.0	0.3
AF368	1	0.0	0.0	1.0	0.3
AF377	1	0.0	0.0	1.0	0.3
AF378	1	0.0	0.0	1.0	0.3
AF379	1	0.0	0.0	1.0	0.3
AF384	1	0.0	0.0	1.0	0.3
AF386	1	0.0	0.0	1.0	0.3
AF387	1	0.0	0.0	1.0	0.3
AF388	1	0.0	0.0	1.0	0.3
AF389	1	0.0	0.0	1.0	0.3
AF391	1	0.0	0.0	1.0	0.3
AF395	1	0.0	0.0	1.0	0.3
AF396	1	0.0	0.0	1.0	0.3
AF398	1	0.0	0.0	1.0	0.3
AF399	1	0.0	0.0	1.0	0.3
AF401	1	0.0	0.0	1.0	0.3
AF408	1	0.0	0.0	1.0	0.3
AF409	1	0.0	0.0	1.0	0.3
AF413	1	0.0	0.0	1.0	0.3
AF414	1	0.0	0.0	1.0	0.3
AF415	1	0.0	0.0	1.0	0.3
AF417	1	0.0	0.0	1.0	0.3
AF420	1	0.0	0.0	1.0	0.3
AF430	1	0.0	0.0	1.0	0.3
AF431	1	0.0	0.0	1.0	0.3
AF441	1	0.0	0.0	1.0	0.3
AF452	1	0.0	0.0	1.0	0.3
AF453	1	0.0	0.0	1.0	0.3
AF458	1	0.0	0.0	1.0	0.3
AF462	1	0.0	0.0	1.0	0.3
AF468	1	0.0	0.0	1.0	0.3
AF472	1	0.0	0.0	1.0	0.3
AF473	1	0.0	0.0	1.0	0.3
AF474	1	0.0	0.0	1.0	0.3
AF482	1	0.0	0.0	1.0	0.3
AF484	1	0.0	0.0	1.0	0.3
AF496	1	0.0	0.0	1.0	0.3
AF498	1	0.0	0.0	1.0	0.3
AF500	1	0.0	0.0	1.0	0.3
AF501	1	0.0	0.0	1.0	0.3
AF502	1	0.0	0.0	1.0	0.3
AF504	1	0.0	0.0	1.0	0.3
AF505	1	0.0	0.0	1.0	0.3
AF511	1	0.0	0.0	1.0	0.3
AF512	1	0.0	0.0	1.0	0.3
AF513	1	0.0	0.0	1.0	0.3
AF514	1	0.0	0.0	1.0	0.3
AF516	1	0.0	0.0	1.0	0.3
AF519	1	0.0	0.0	1.0	0.3
AF520	1	0.0	0.0	1.0	0.3
AF521	1	0.0	0.0	1.0	0.3
AF524	1	0.0	0.0	1.0	0.3
AF525	1	0.0	0.0	1.0	0.3
AF545	1	0.0	0.0	1.0	0.3
AF546	1	0.0	0.0	1.0	0.3
AF547	1	0.0	0.0	1.0	0.3
AF548	1	0.0	0.0	1.0	0.3
AF553	1	0.0	0.0	1.0	0.3
AF554	1	0.0	0.0	1.0	0.3
AF556	1	0.0	0.0	1.0	0.3
AF562	1	0.0	0.0	1.0	0.3
AF568	1	0.0	0.0	1.0	0.3
AF571	1	0.0	0.0	1.0	0.3
AF578	1	0.0	0.0	1.0	0.3
AF580	1	0.0	0.0	1.0	0.3
AF584	1	0.0	0.0	1.0	0.3
AF585	1	0.0	0.0	1.0	0.3
AF587	1	0.0	0.0	1.0	0.3
AF590	1	0.0	0.0	1.0	0.3
AF598	1	0.0	0.0	1.0	0.3
AF602	1	0.0	0.0	1.0	0.3
AF605	1	0.0	0.0	1.0	0.3
AF614	1	0.0	0.0	1.0	0.3
AF617	1	0.0	0.0	1.0	0.3
AF618	1	0.0	0.0	1.0	0.3
AF628	1	0.0	0.0	1.0	0.3
AF634	1	0.0	0.0	1.0	0.3
AF635	1	0.0	0.0	1.0	0.3
AF636	1	0.0	0.0	1.0	0.3
AF644	1	0.0	0.0	1.0	0.3
AF654	1	0.0	0.0	1.0	0.3
AF665	1	0.0	0.0	1.0	0.3
AF672	1	0.0	0.0	1.0	0.3
AF680	1	0.0	0.0	1.0	0.3
AF683	1	0.0	0.0	1.0	0.3
AF684	1	0.0	0.0	1.0	0.3
AF687	1	0.0	0.0	1.0	0.3
AF694	1	0.0	0.0	1.0	0.3
AF697	1	0.0	0.0	1.0	0.3
AF702	1	0.0	0.0	1.0	0.3
AF708	1	0.0	0.0	1.0	0.3
AF713	1	0.0	0.0	1.0	0.3
AF719	1	0.0	0.0	1.0	0.3
AF720	1	0.0	0.0	1.0	0.3
AF721	1	0.0	0.0	1.0	0.3
AF726	1	0.0	0.0	1.0	0.3
AF727	1	0.0	0.0	1.0	0.3
AF739	1	0.0	0.0	1.0	0.3
AF740	1	0.0	0.0	1.0	0.3
AF744	1	0.0	0.0	1.0	0.3
AF749	1	0.0	0.0	1.0	0.3
AF750	1	0.0	0.0	1.0	0.3
AF754	1	0.0	0.0	1.0	0.3
AF764	1	0.0	0.0	1.0	0.3
AF767	1	0.0	0.0	1.0	0.3
AF771	1	0.0	0.0	1.0	0.3
AF779	1	0.0	0.0	1.0	0.3
AF780	1	0.0	0.0	1.0	0.3
AF784	1	0.0	0.0	1.0	0.3
AF787	1	0.0	0.0	1.0	0.3
AF789	1	0.0	0.0	1.0	0.3
AF794	1	0.0	0.0	1.0	0.3
AF808	1	0.0	0.0	1.0	0.3
AF809	1	0.0	0.0	1.0	0.3
AF812	1	0.0	0.0	1.0	0.3
AF814	1	0.0	0.0	1.0	0.3
AF815	1	0.0	0.0	1.0	0.3
AF816	1	0.0	0.0	1.0	0.3
AF823	1	0.0	0.0	1.0	0.3
AF828	1	0.0	0.0	1.0	0.3
AF830	1	0.0	0.0	1.0	0.3
AF841	1	0.0	0.0	1.0	0.3
AF842	1	0.0	0.0	1.0	0.3
AF843	1	0.0	0.0	1.0	0.3
AF848	1	0.0	0.0	1.0	0.3
AF851	1	0.0	0.0	1.0	0.3
AF852	1	0.0	0.0	1.0	0.3
AF853	1	0.0	0.0	1.0	0.3
AF854	1	0.0	0.0	1.0	0.3
AF857	1	0.0	0.0	1.0	0.3
AF865	1	0.0	0.0	1.0	0.3
AF882	1	0.0	0.0	1.0	0.3
AF883	1	0.0	0.0	1.0	0.3
AF884	1	0.0	0.0	1.0	0.3
AF885	1	0.0	0.0	1.0	0.3
AF888	1	0.0	0.0	1.0	0.3
AF894	1	0.0	0.0	1.0	0.3
AF898	1	0.0	0.0	1.0	0.3
AF906	1	0.0	0.0	1.0	0.3
AF907	1	0.0	0.0	1.0	0.3
AF908	1	0.0	0.0	1.0	0.3
AF909	1	0.0	0.0	1.0	0.3
AF910	1	0.0	0.0	1.0	0.3
AF912	1	0.0	0.0	1.0	0.3
AF913	1	0.0	0.0	1.0	0.3
AF914	1	0.0	0.0	1.0	0.3
AF915	1	0.0	0.0	1.0	0.3
AF917	1	0.0	0.0	1.0	0.3
AF919	1	0.0	0.0	1.0	0.3
AF923	1	0.0	0.0	1.0	0.3
AF932	1	0.0	0.0	1.0	0.3
AF940	1	0.0	0.0	1.0	0.3
AF941	1	0.0	0.0	1.0	0.3
AF956	1	0.0	0.0	1.0	0.3
AF960	1	0.0	0.0	1.0	0.3
AF961	1	0.0	0.0	1.0	0.3
AF976	1	0.0	0.0	1.0	0.3
AF980	1	0.0	0.0	1.0	0.3
AF981	1	0.0	0.0	1.0	0.3
AF982	1	0.0	0.0	1.0	0.3
AF985	1	0.0	0.0	1.0	0.3
