backbone_id	n_countries_train	training_country_missing_fraction	testing_country_missing_fraction	observed_new_countries	optimistic_new_countries	midpoint_new_countries	weighted_new_countries	eligible_for_country_bounds	label_observed	label_midpoint	label_optimistic	label_weighted
AF670	0	0.0	0.0	1	1	1	1.0	False				
AG982	0	0.0	0.5	2	4	3	4.0	False				
AC086	0	0.0	0.0	6	6	6	6.0	False				
AD994	0	0.0	0.3	5	8	7	7.142857142857143	False				
AE248	0	0.0	0.4	2	4	3	3.333333333333333	False				
AE465	0	1.0	0.2857142857142857	5	7	6	7.0	False				
AD129	0	0.0	0.06666666666666667	5	6	6	5.357142857142857	False				
AB475	0	0.0	0.0	2	2	2	2.0	False				
AD128	0	0.0	0.0	0	0	0	0.0	False				
AB539	0	0.0	0.0	2	2	2	2.0	False				
AC000	0	0.0	0.0	2	2	2	2.0	False				
AD662	0	0.0	0.0	2	2	2	2.0	False				
AF417	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD816	0	1.0	0.0	2	2	2	2.0	False				
AG433	1	0.6666666666666666	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AA908	0	0.0	0.0	1	1	1	1.0	False				
AF932	0	1.0	0.0	1	1	1	1.0	False				
AE251	0	1.0	0.5	1	2	2	2.0	False				
AD801	0	0.0	0.0	1	1	1	1.0	False				
AE331	0	0.0	0.0	2	2	2	2.0	False				
AB900	0	0.0	0.0	4	4	4	4.0	False				
AG007	1	0.0	0.3333333333333333	0	1	1	0.0	True	0.0	0.0	0.0	0.0
AD817	0	0.0	0.2	2	6	4	2.5	False				
AB899	0	1.0	0.25	2	3	3	2.6666666666666665	False				
AA745	0	0.0	0.0	1	1	1	1.0	False				
AC224	0	0.0	0.14285714285714285	4	5	5	4.666666666666667	False				
AF420	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AG429	0	0.0	0.14285714285714285	3	4	4	3.5	False				
AE329	0	0.0	0.0	0	0	0	0.0	False				
AD819	0	0.0	0.25	1	2	2	1.3333333333333333	False				
AF432	0	1.0	0.0	7	7	7	7.0	False				
AG431	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB901	0	0.0	0.0	2	2	2	2.0	False				
AD032	0	0.0	0.2	3	4	4	3.75	False				
AD567	0	0.0	0.0	1	1	1	1.0	False				
AH406	0	0.0	0.0	0	0	0	0.0	False				
AB897	1	0.5	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AE250	0	1.0	0.0	0	0	0	0.0	False				
AF672	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD033	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AD472	0	1.0	1.0	0	1	1	0.0	False				
AD566	0	0.0	0.0	2	2	2	2.0	False				
AH151	0	0.0	0.0	2	2	2	2.0	False				
AG438	0	0.0	0.0	4	4	4	4.0	False				
AF671	0	0.0	0.0	3	3	3	3.0	False				
AD125	0	1.0	0.5	2	4	3	4.0	False				
AG351	0	1.0	0.0	3	3	3	3.0	False				
AD126	0	1.0	0.0	2	2	2	2.0	False				
AF419	0	0.0	0.5	1	2	2	2.0	False				
AH402	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AG806	0	0.0	0.0	2	2	2	2.0	False				
AD568	0	0.0	0.0	1	1	1	1.0	False				
AG839	0	0.0	0.0	1	1	1	1.0	False				
AF473	0	1.0	0.0	0	0	0	0.0	False				
AB903	0	0.0	0.0	1	1	1	1.0	False				
AF541	0	0.0	0.0	0	0	0	0.0	False				
AG258	0	0.0	0.0	2	2	2	2.0	False				
AD497	0	1.0	0.0	4	4	4	4.0	False				
AD775	0	1.0	0.0	1	1	1	1.0	False				
AC222	1	0.0	0.2	3	4	4	3.75	True	1.0	1.0	1.0	1.0
AD565	0	1.0	0.0	1	1	1	1.0	False				
AC699	0	0.0	0.0	2	2	2	2.0	False				
AA598	2	0.1794871794871795	0.023255813953488372	8	9	9	8.19047619047619	True	1.0	1.0	1.0	1.0
AE984	0	0.0	0.0	1	1	1	1.0	False				
AF310	0	1.0	0.0	2	2	2	2.0	False				
AF902	0	0.0	0.0	2	2	2	2.0	False				
AD715	0	0.0	0.0	2	2	2	2.0	False				
AH308	0	0.0	0.0	0	0	0	0.0	False				
AG441	0	0.0	0.2	3	4	4	3.75	False				
AG432	0	1.0	0.0	1	1	1	1.0	False				
AD681	0	0.0	0.0	1	1	1	1.0	False				
AF273	0	1.0	0.2857142857142857	3	5	4	4.199999999999999	False				
AG352	0	0.0	0.0	0	0	0	0.0	False				
AB252	0	0.0	0.0	1	1	1	1.0	False				
AC622	0	1.0	0.0	0	0	0	0.0	False				
AE330	0	1.0	0.0	2	2	2	2.0	False				
AF212	0	1.0	0.0	0	0	0	0.0	False				
AA743	0	0.0	0.0	2	2	2	2.0	False				
AH194	0	0.0	0.0	1	1	1	1.0	False				
AB898	0	0.0	0.0	3	3	3	3.0	False				
AF956	0	1.0	0.0	2	2	2	2.0	False				
AE556	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG132	0	0.0	0.0	2	2	2	2.0	False				
AF311	0	0.0	0.0	2	2	2	2.0	False				
AD515	0	0.0	0.2857142857142857	4	6	5	5.6	False				
AA873	0	0.0	0.0	2	2	2	2.0	False				
AF894	0	1.0	0.0	0	0	0	0.0	False				
AD576	0	0.0	0.35294117647058826	2	8	5	3.090909090909091	False				
AG080	0	0.0	0.25	3	4	4	4.0	False				
AE558	0	0.0	0.0	1	1	1	1.0	False				
AC291	0	0.0	0.0	2	2	2	2.0	False				
AA445	0	0.0	0.0	9	9	9	9.0	False				
AA400	2	0.25	0.16666666666666666	4	6	5	4.8	True	1.0	1.0	1.0	1.0
AF963	0	0.0	1.0	0	1	1	0.0	False				
AA006	0	1.0	0.2	4	5	5	5.0	False				
AB642	4	0.5	0.07142857142857142	6	7	7	6.461538461538462	False				
AG500	0	0.0	0.047619047619047616	8	9	9	8.4	False				
AB035	0	0.0	0.0	2	2	2	2.0	False				
AA072	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AE192	0	1.0	0.015873015873015872	5	6	6	5.080645161290322	False				
AE785	0	1.0	0.0	6	6	6	6.0	False				
AE966	0	0.0	0.02702702702702703	4	5	5	4.111111111111111	False				
AA403	0	0.0	0.4444444444444444	4	8	6	7.2	False				
AA054	0	0.0	0.0	4	4	4	4.0	False				
AH279	0	0.0	0.0	4	4	4	4.0	False				
AD854	0	1.0	0.0	5	5	5	5.0	False				
AG223	0	0.0	0.0	2	2	2	2.0	False				
AD791	0	0.0	0.0	1	1	1	1.0	False				
AC947	0	1.0	0.2	1	2	2	1.25	False				
AC945	0	1.0	0.0625	3	4	4	3.2	False				
AG629	0	1.0	0.0	0	0	0	0.0	False				
AC097	0	0.0	0.0	1	1	1	1.0	False				
AD734	0	0.0	0.2	2	3	3	2.5	False				
AC709	0	0.0	0.0	2	2	2	2.0	False				
AC708	0	0.0	0.0	1	1	1	1.0	False				
AC849	0	0.0	0.0	4	4	4	4.0	False				
AD631	0	0.0	0.0	1	1	1	1.0	False				
AA718	0	0.0	0.1	2	3	3	2.2222222222222223	False				
AA719	0	0.0	0.0	1	1	1	1.0	False				
AD628	0	0.0	0.0	1	1	1	1.0	False				
AA995	0	0.0	0.0	3	3	3	3.0	False				
AD629	0	0.0	0.0	4	4	4	4.0	False				
AD626	0	0.0	0.0	4	4	4	4.0	False				
AC378	0	0.0	0.0	4	4	4	4.0	False				
AB559	1	0.0	0.0	3	3	3	3.0	True	1.0	1.0	1.0	1.0
AE582	0	0.0	0.2727272727272727	5	8	7	6.875	False				
AE312	0	1.0	0.7361111111111112	6	59	33	22.736842105263158	False				
AD744	0	0.0	0.0	6	6	6	6.0	False				
AE158	0	1.0	0.5	1	2	2	2.0	False				
AE114	0	0.0	0.0	2	2	2	2.0	False				
AB492	0	0.0	0.0	2	2	2	2.0	False				
AC629	0	1.0	0.0	3	3	3	3.0	False				
AE415	1	0.6666666666666666	0.0	6	6	6	6.0	True	1.0	1.0	1.0	1.0
AC642	0	1.0	1.0	0	9	5	0.0	False				
AF697	0	1.0	1.0	0	1	1	0.0	False				
AC799	0	1.0	0.0	4	4	4	4.0	False				
AA937	0	1.0	1.0	0	8	4	0.0	False				
AA258	0	1.0	0.0	0	0	0	0.0	False				
AA264	0	0.0	0.2	2	3	3	2.5	False				
AC917	0	1.0	1.0	0	1	1	0.0	False				
AC421	0	1.0	1.0	0	1	1	0.0	False				
AE310	1	0.0	0.6	2	20	11	5.0	True	0.0	1.0	1.0	1.0
AB527	0	1.0	0.5652173913043478	4	17	11	9.2	False				
AC068	0	0.0	0.09090909090909091	4	5	5	4.4	False				
AB699	0	0.0	0.5	1	2	2	2.0	False				
AA126	0	0.0	0.037037037037037035	7	8	8	7.26923076923077	False				
AE671	0	0.0	0.0	1	1	1	1.0	False				
AG089	0	0.0	0.0	4	4	4	4.0	False				
AC087	0	0.0	0.0	4	4	4	4.0	False				
AF040	0	0.0	1.0	0	2	1	0.0	False				
AD452	1	0.0	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AG569	0	0.0	0.0	2	2	2	2.0	False				
AE669	0	0.0	0.0	1	1	1	1.0	False				
AG318	0	1.0	0.0	2	2	2	2.0	False				
AE698	1	0.2	0.13333333333333333	2	4	3	2.3076923076923075	True	0.0	1.0	1.0	0.0
AB689	0	0.0	0.0	10	10	10	10.0	False				
AE479	0	0.0	0.1	6	7	7	6.666666666666667	False				
AA119	0	0.0	0.03225806451612903	7	8	8	7.233333333333334	False				
AB557	1	0.0	0.0	5	5	5	5.0	True	1.0	1.0	1.0	1.0
AA005	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AA770	3	0.25	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AB819	0	0.0	0.07692307692307693	6	7	7	6.5	False				
AB820	0	1.0	0.1	6	7	7	6.666666666666667	False				
AE058	0	0.0	0.0	2	2	2	2.0	False				
AH271	0	1.0	0.0	1	1	1	1.0	False				
AG618	0	0.0	0.0	1	1	1	1.0	False				
AB845	0	0.0	0.0	1	1	1	1.0	False				
AB558	0	0.0	0.0	4	4	4	4.0	False				
AD660	0	1.0	0.0	2	2	2	2.0	False				
AE155	0	1.0	0.0	2	2	2	2.0	False				
AG111	0	0.0	0.0	1	1	1	1.0	False				
AF318	0	1.0	0.125	4	5	5	4.571428571428571	False				
AC640	0	0.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
AF701	0	0.0	0.0	2	2	2	2.0	False				
AA391	0	0.0	0.0	3	3	3	3.0	False				
AD221	0	1.0	0.25	3	4	4	4.0	False				
AC422	0	0.0	0.25	3	4	4	4.0	False				
AD257	0	0.0	0.0	2	2	2	2.0	False				
AD495	1	0.0	0.0	3	3	3	3.0	True	1.0	1.0	1.0	1.0
AD397	0	0.0	0.0	1	1	1	1.0	False				
AA599	0	0.0	0.05263157894736842	7	8	8	7.388888888888889	False				
AG291	0	0.0	0.0	1	1	1	1.0	False				
AA886	0	0.0	0.1875	3	6	5	3.6923076923076925	False				
AB136	1	0.75	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AD323	0	0.0	0.0	1	1	1	1.0	False				
AC282	0	0.0	0.16666666666666666	4	5	5	4.8	False				
AC536	1	0.5	0.06666666666666667	6	7	7	6.428571428571429	True	1.0	1.0	1.0	1.0
AC727	0	0.0	0.034482758620689655	6	7	7	6.214285714285715	False				
AA919	3	0.8928571428571429	0.3466666666666667	10	36	23	15.306122448979593	True	1.0	1.0	1.0	1.0
AG767	0	0.0	0.0	1	1	1	1.0	False				
AA970	1	0.3333333333333333	0.7142857142857143	1	6	4	3.5	True	0.0	1.0	1.0	1.0
AB894	0	1.0	0.0	1	1	1	1.0	False				
AF644	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB932	1	0.0	0.16666666666666666	4	5	5	4.8	True	1.0	1.0	1.0	1.0
AF938	0	0.0	0.16666666666666666	4	5	5	4.8	False				
AH423	0	0.0	0.2	3	4	4	3.75	False				
AF900	0	0.0	0.0	4	4	4	4.0	False				
AD094	0	0.0	0.25	3	4	4	4.0	False				
AE205	0	0.0	0.0	1	1	1	1.0	False				
AB000	0	1.0	0.5	3	6	5	6.0	False				
AE901	0	1.0	0.07142857142857142	8	9	9	8.615384615384615	False				
AE887	0	0.0	0.0	7	7	7	7.0	False				
AA505	0	0.0	0.0	2	2	2	2.0	False				
AB376	0	0.0	0.0	4	4	4	4.0	False				
AB882	0	1.0	0.1	3	4	4	3.3333333333333335	False				
AB482	0	0.0	0.0	3	3	3	3.0	False				
AF875	0	0.0	0.14285714285714285	5	6	6	5.833333333333334	False				
AC967	0	0.0	0.0	2	2	2	2.0	False				
AB411	0	0.0	0.0	3	3	3	3.0	False				
AG530	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AA114	1	0.6666666666666666	0.02631578947368421	9	10	10	9.243243243243242	True	1.0	1.0	1.0	1.0
AC168	0	1.0	0.3333333333333333	2	3	3	3.0	False				
AD416	0	0.0	0.0	2	2	2	2.0	False				
AC015	0	0.0	0.0	2	2	2	2.0	False				
AA853	0	0.0	0.04878048780487805	4	6	5	4.205128205128205	False				
AD194	1	0.0	0.1111111111111111	6	8	7	6.75	True	1.0	1.0	1.0	1.0
AC882	0	0.0	0.0	6	6	6	6.0	False				
AA027	0	0.0	0.0	6	6	6	6.0	False				
AA322	0	0.0	0.1	11	13	12	12.222222222222223	False				
AF746	0	0.0	0.2857142857142857	3	5	4	4.199999999999999	False				
AB545	0	0.0	0.0	1	1	1	1.0	False				
AF568	1	0.0	0.625	2	7	5	5.333333333333334	True	0.0	1.0	1.0	1.0
AG642	0	1.0	0.0	0	0	0	0.0	False				
AF570	0	0.0	0.8	1	5	3	5.0	False				
AG228	0	0.0	0.0	1	1	1	1.0	False				
AG958	0	0.0	0.0	3	3	3	3.0	False				
AB256	0	0.0	0.125	3	4	4	3.4285714285714284	False				
AA657	0	0.0	1.0	0	1	1	0.0	False				
AC532	2	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG564	0	1.0	0.25	2	3	3	2.6666666666666665	False				
AF637	0	0.0	0.14285714285714285	5	6	6	5.833333333333334	False				
AB844	0	0.0	0.0	3	3	3	3.0	False				
AF210	0	0.0	0.5	1	2	2	2.0	False				
AG626	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AC907	1	0.0	0.125	2	3	3	2.2857142857142856	True	0.0	1.0	1.0	0.0
AG224	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC066	0	1.0	0.0	2	2	2	2.0	False				
AC382	0	0.0	0.0	1	1	1	1.0	False				
AD047	0	0.0	0.0	1	1	1	1.0	False				
AF309	0	1.0	0.0	0	0	0	0.0	False				
AF410	0	0.0	0.0	4	4	4	4.0	False				
AH107	0	0.0	0.0	1	1	1	1.0	False				
AE594	0	0.0	0.0	1	1	1	1.0	False				
AB808	0	1.0	0.0	3	3	3	3.0	False				
AH449	0	0.0	0.5	1	2	2	2.0	False				
AE905	0	0.0	0.5	2	4	3	4.0	False				
AF448	0	0.0	0.0	2	2	2	2.0	False				
AG110	0	0.0	0.0	1	1	1	1.0	False				
AB190	0	1.0	0.125	5	6	6	5.7142857142857135	False				
AD723	1	0.0	0.9354838709677419	2	31	17	31.0	True	0.0	1.0	1.0	1.0
AC313	3	0.0	0.16666666666666666	5	7	6	6.0	True	1.0	1.0	1.0	1.0
AG471	0	1.0	0.0	1	1	1	1.0	False				
AF347	0	1.0	0.5	1	2	2	2.0	False				
AE608	0	0.0	0.0	7	7	7	7.0	False				
AC777	0	0.0	0.0	3	3	3	3.0	False				
AF908	1	0.0	0.0	5	5	5	5.0	True	1.0	1.0	1.0	1.0
AC691	1	0.0	0.125	9	13	11	10.285714285714285	True	1.0	1.0	1.0	1.0
AC689	2	0.3333333333333333	0.2	2	3	3	2.5	True	0.0	1.0	1.0	0.0
AC093	0	0.0	0.23529411764705882	9	17	13	11.76923076923077	False				
AF206	0	0.0	0.14285714285714285	3	4	4	3.5	False				
AG580	0	1.0	0.0	0	0	0	0.0	False				
AC095	2	0.4	0.3076923076923077	3	7	5	4.333333333333333	True	1.0	1.0	1.0	1.0
AD578	1	0.5	0.11764705882352941	5	7	6	5.666666666666666	True	1.0	1.0	1.0	1.0
AD577	0	1.0	0.0	4	4	4	4.0	False				
AA712	0	0.0	0.2	3	4	4	3.75	False				
AF933	0	0.0	0.0	1	1	1	1.0	False				
AC793	0	0.0	0.0	0	0	0	0.0	False				
AC794	0	1.0	0.0	0	0	0	0.0	False				
AG804	0	0.0	0.0	2	2	2	2.0	False				
AF225	1	0.0	0.0	5	5	5	5.0	True	1.0	1.0	1.0	1.0
AG144	0	0.0	0.0	1	1	1	1.0	False				
AF122	0	1.0	0.0	1	1	1	1.0	False				
AB152	1	0.75	0.07142857142857142	5	6	6	5.384615384615384	True	1.0	1.0	1.0	1.0
AF224	1	0.0	0.16666666666666666	4	5	5	4.8	True	1.0	1.0	1.0	1.0
AA923	0	1.0	0.5	2	5	4	4.0	False				
AC580	0	0.0	0.13043478260869565	8	11	10	9.2	False				
AD996	0	0.0	0.14285714285714285	7	9	8	8.166666666666668	False				
AC292	0	1.0	0.21875	7	14	11	8.96	False				
AA943	0	1.0	0.0	4	4	4	4.0	False				
AA053	0	0.0	0.0	4	4	4	4.0	False				
AF592	0	0.0	0.0	2	2	2	2.0	False				
AA533	0	0.0	0.0	3	3	3	3.0	False				
AA354	0	0.0	0.47619047619047616	2	12	7	3.8181818181818183	False				
AD743	0	0.0	0.0	8	8	8	8.0	False				
AC941	0	0.0	0.0	3	3	3	3.0	False				
AE029	0	0.0	0.0	4	4	4	4.0	False				
AB702	2	0.5	0.11538461538461539	7	13	10	7.913043478260869	True	1.0	1.0	1.0	1.0
AA079	2	0.5555555555555556	0.2926829268292683	8	20	14	11.310344827586206	True	1.0	1.0	1.0	1.0
AF757	0	0.0	0.0	2	2	2	2.0	False				
AE478	0	0.0	0.2	5	8	7	6.25	False				
AB159	1	0.0	0.5555555555555556	4	24	14	9.0	True	1.0	1.0	1.0	1.0
AF905	0	0.0	0.05263157894736842	9	10	10	9.5	False				
AC885	0	0.0	0.0	4	4	4	4.0	False				
AF013	0	0.0	0.3333333333333333	1	3	2	1.5	False				
AF994	0	1.0	0.0	1	1	1	1.0	False				
AC726	1	0.0	0.6666666666666666	1	5	3	3.0	True	0.0	1.0	1.0	1.0
AH201	0	0.0	0.0	1	1	1	1.0	False				
AE628	0	0.0	0.0	2	2	2	2.0	False				
AD890	2	0.0	0.08333333333333333	2	3	3	2.1818181818181817	True	0.0	1.0	1.0	0.0
AE873	0	1.0	0.0	4	4	4	4.0	False				
AA166	0	1.0	0.0	1	1	1	1.0	False				
AA099	0	1.0	0.0	1	1	1	1.0	False				
AF929	0	0.0	0.0	3	3	3	3.0	False				
AE303	0	1.0	0.0	0	0	0	0.0	False				
AA852	0	0.0	0.0	2	2	2	2.0	False				
AE355	0	0.0	1.0	0	1	1	0.0	False				
AD545	0	1.0	0.0	1	1	1	1.0	False				
AE938	0	0.0	0.0	0	0	0	0.0	False				
AF440	0	0.0	0.0	2	2	2	2.0	False				
AD307	0	0.0	0.18181818181818182	5	7	6	6.111111111111112	False				
AD961	0	0.0	0.0	4	4	4	4.0	False				
AE599	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AF514	0	1.0	0.0	6	6	6	6.0	False				
AD466	0	0.0	0.08	10	12	11	10.869565217391305	False				
AE736	0	1.0	0.0	3	3	3	3.0	False				
AF375	0	0.0	0.4	2	4	3	3.333333333333333	False				
AA049	0	0.0	0.2222222222222222	1	3	2	1.2857142857142856	False				
AC714	0	0.0	0.0	1	1	1	1.0	False				
AG437	0	0.0	0.1111111111111111	4	5	5	4.5	False				
AF009	0	0.0	0.0	2	2	2	2.0	False				
AA177	0	0.0	0.25	3	4	4	4.0	False				
AC883	0	0.0	1.0	0	1	1	0.0	False				
AG683	0	1.0	0.0	2	2	2	2.0	False				
AD700	0	0.0	0.0	1	1	1	1.0	False				
AC167	0	1.0	0.3333333333333333	2	3	3	3.0	False				
AF878	0	0.0	0.0	1	1	1	1.0	False				
AB203	0	1.0	0.0	0	0	0	0.0	False				
AA916	0	0.0	0.29411764705882354	2	7	5	2.8333333333333335	False				
AC447	0	0.0	0.0	4	4	4	4.0	False				
AC468	2	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AF536	0	1.0	0.14285714285714285	2	4	3	2.3333333333333335	False				
AA749	0	0.0	0.03125	7	8	8	7.225806451612903	False				
AC891	0	0.0	0.0	2	2	2	2.0	False				
AB078	0	0.0	0.0	2	2	2	2.0	False				
AA663	0	0.0	0.058823529411764705	8	9	9	8.5	False				
AD334	0	0.0	0.0	4	4	4	4.0	False				
AA362	0	0.0	0.2777777777777778	2	7	5	2.769230769230769	False				
AG243	0	0.0	1.0	0	1	1	0.0	False				
AA756	1	0.0	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AD163	0	1.0	0.0	2	2	2	2.0	False				
AD458	0	1.0	0.0	2	2	2	2.0	False				
AH270	0	1.0	0.0	0	0	0	0.0	False				
AF556	1	0.0	0.16666666666666666	1	2	2	1.2	True	0.0	0.0	0.0	0.0
AB964	0	0.0	0.16666666666666666	2	3	3	2.4	False				
AG368	0	0.0	0.2222222222222222	3	5	4	3.8571428571428568	False				
AB714	0	0.0	0.09523809523809523	2	4	3	2.2105263157894735	False				
AA438	0	0.0	0.0	4	4	4	4.0	False				
AA413	0	1.0	0.0	2	2	2	2.0	False				
AA588	0	0.0	0.3	2	5	4	2.857142857142857	False				
AF429	0	0.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
AA452	1	0.5	0.06666666666666667	14	18	16	15.0	True	1.0	1.0	1.0	1.0
AA944	0	0.0	0.0	10	10	10	10.0	False				
AA167	0	1.0	0.16666666666666666	5	6	6	6.0	False				
AE504	0	0.0	0.125	2	3	3	2.2857142857142856	False				
AE797	0	0.0	0.0	3	3	3	3.0	False				
AF095	0	0.0	0.0	1	1	1	1.0	False				
AF117	0	0.0	0.0	1	1	1	1.0	False				
AC211	0	0.0	0.0	1	1	1	1.0	False				
AA691	0	0.0	0.0	1	1	1	1.0	False				
AG596	0	1.0	0.0	0	0	0	0.0	False				
AE604	1	0.6666666666666666	0.0	5	5	5	5.0	True	1.0	1.0	1.0	1.0
AB480	0	1.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
AE430	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AB305	0	0.0	0.0	3	3	3	3.0	False				
AA954	0	0.0	0.0	1	1	1	1.0	False				
AC345	1	0.0	0.05555555555555555	2	3	3	2.1176470588235294	True	0.0	1.0	1.0	0.0
AF479	2	0.5	0.08	4	6	5	4.3478260869565215	True	1.0	1.0	1.0	1.0
AE219	0	0.0	0.0	1	1	1	1.0	False				
AB644	1	0.0	0.2	4	5	5	5.0	True	1.0	1.0	1.0	1.0
AA850	1	0.5	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AH207	0	0.0	0.0	2	2	2	2.0	False				
AF652	0	0.0	0.0	0	0	0	0.0	False				
AD258	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AA410	2	0.16666666666666666	0.16216216216216217	6	12	9	7.161290322580646	True	1.0	1.0	1.0	1.0
AH415	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AB754	0	1.0	0.0	3	3	3	3.0	False				
AB624	0	1.0	0.0	1	1	1	1.0	False				
AE535	0	1.0	0.0	0	0	0	0.0	False				
AD646	0	1.0	0.058823529411764705	5	6	6	5.3125	False				
AE165	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AD079	0	0.0	0.0	1	1	1	1.0	False				
AD305	0	1.0	0.0	4	4	4	4.0	False				
AD630	0	0.0	0.0	2	2	2	2.0	False				
AB888	1	0.0	0.5	1	2	2	2.0	True	0.0	0.0	0.0	0.0
AB593	1	0.0	0.09090909090909091	3	4	4	3.3000000000000003	True	1.0	1.0	1.0	1.0
AB292	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC443	0	0.0	0.2	3	4	4	3.75	False				
AC606	0	0.0	0.2	2	3	3	2.5	False				
AA524	0	1.0	0.08333333333333333	12	16	14	13.09090909090909	False				
AB406	0	0.0	0.047619047619047616	7	9	8	7.3500000000000005	False				
AA838	0	0.0	0.08333333333333333	4	5	5	4.363636363636363	False				
AD006	0	0.0	0.1111111111111111	5	6	6	5.625	False				
AF522	0	0.0	0.14285714285714285	4	5	5	4.666666666666667	False				
AC492	0	0.0	0.0	2	2	2	2.0	False				
AG501	0	0.0	0.0	1	1	1	1.0	False				
AB353	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AB439	0	0.0	1.0	0	1	1	0.0	False				
AF871	0	0.0	0.25	3	4	4	4.0	False				
AG190	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AG382	0	1.0	0.0	0	0	0	0.0	False				
AG126	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AD313	0	0.0	0.0	2	2	2	2.0	False				
AC939	0	0.0	0.0	1	1	1	1.0	False				
AD097	0	0.0	0.0	3	3	3	3.0	False				
AA633	0	0.0	0.07692307692307693	6	7	7	6.5	False				
AE450	0	0.0	0.0	11	11	11	11.0	False				
AA094	0	1.0	0.0	2	2	2	2.0	False				
AF575	0	0.0	0.0	1	1	1	1.0	False				
AG173	0	0.0	0.0	6	6	6	6.0	False				
AE820	0	0.0	1.0	0	2	1	0.0	False				
AC986	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AD189	0	0.0	0.5	1	2	2	2.0	False				
AD492	0	1.0	0.0	5	5	5	5.0	False				
AB638	0	0.0	0.05	4	5	5	4.2105263157894735	False				
AB293	0	1.0	0.0	0	0	0	0.0	False				
AE483	0	1.0	0.0	1	1	1	1.0	False				
AD665	0	1.0	0.2	3	4	4	3.75	False				
AB127	0	1.0	0.05555555555555555	6	7	7	6.352941176470589	False				
AB973	0	0.0	0.4375	5	12	9	8.88888888888889	False				
AC408	2	0.6428571428571429	0.375	2	5	4	3.2	True	0.0	1.0	1.0	1.0
AD546	1	0.6666666666666666	0.5714285714285714	3	7	5	6.999999999999999	True	1.0	1.0	1.0	1.0
AB403	0	0.0	0.0	1	1	1	1.0	False				
AD875	0	0.0	0.0	1	1	1	1.0	False				
AA613	0	1.0	0.0	9	9	9	9.0	False				
AG565	0	0.0	0.0	5	5	5	5.0	False				
AF954	0	1.0	0.1111111111111111	6	8	7	6.75	False				
AE315	0	0.0	0.6607142857142857	3	40	22	8.842105263157896	False				
AA616	0	0.0	0.125	5	6	6	5.7142857142857135	False				
AF449	1	0.5	0.45454545454545453	5	10	8	9.166666666666668	True	1.0	1.0	1.0	1.0
AA611	0	0.0	0.0	5	5	5	5.0	False				
AE195	0	0.0	0.2	3	4	4	3.75	False				
AC569	0	0.0	0.0	3	3	3	3.0	False				
AB326	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AH287	0	0.0	0.0	4	4	4	4.0	False				
AD085	0	0.0	0.0	3	3	3	3.0	False				
AG218	0	0.0	0.0	2	2	2	2.0	False				
AE572	0	0.0	0.3	3	6	5	4.285714285714286	False				
AG397	0	1.0	0.0	2	2	2	2.0	False				
AC297	2	0.0	0.5555555555555556	4	9	7	9.0	True	1.0	1.0	1.0	1.0
AB067	0	1.0	0.0	8	8	8	8.0	False				
