backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	primary_replicon	replicon_types	mobsuite_literature_record_count	mobsuite_literature_sample_count	mobsuite_literature_host_species_count	mobsuite_reported_host_range_taxid_count	mobsuite_literature_pmid_count	mobsuite_literature_year_min	mobsuite_literature_year_max	mobsuite_literature_conjugative_note_fraction	mobsuite_cluster_record_count	mobsuite_cluster_taxid_count	mobsuite_cluster_mobilizable_fraction	mobsuite_cluster_conjugative_fraction	mobsuite_cluster_relaxase_presence_fraction	mobsuite_cluster_mpf_presence_fraction	mobsuite_cluster_orit_presence_fraction	mobsuite_any_literature_support	mobsuite_any_cluster_support
AA352	low	0.0531129088990503	0.1744119030568556	primary_model_oof_prediction	Escherichia_coli	IncFIB	Col156,IncFIA,IncFIB,IncFIC,IncFII,IncI1/B/O,IncK2/Z,IncQ1,IncR,rep_cluster_2131,rep_cluster_2244,rep_cluster_2350,rep_cluster_2370	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AE912	low	0.0531129088990503	0.1731909677407369	primary_model_oof_prediction	Buchnera_aphidicola	IncA	IncA	2.0	2.0	1.0	2.0	1.0	2009.0	2009.0	0.0	17.0	9.0	0.11764705882352941	0.7058823529411765	0.7058823529411765	0.0	0.0	True	True
AD166	low	0.0859420799624809	0.1688336300068854	primary_model_oof_prediction	Cronobacter_universalis	IncFIB	IncFIB,rep_cluster_574	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AA401	low	0.0634306483761285	0.1666831797862256	primary_model_oof_prediction	Klebsiella_pneumoniae	IncFIB	IncFIB,IncFII,IncHI1B,IncR,IncU,rep_cluster_1254,rep_cluster_1418,rep_cluster_2183	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AD444	low	0.0531129088990503	0.1665144457438853	primary_model_oof_prediction	Enterobacter_cloacae	IncFIB	IncFIB,IncFII,IncY,rep_cluster_2272	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AD162	low	0.3028491030601477	0.1633636650216165	primary_model_oof_prediction	Cronobacter_dublinensis	IncFIB	IncFIB,rep_cluster_574	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AD161	low	0.3028491030601477	0.1620860045894462	primary_model_oof_prediction	Cronobacter_condimenti	IncFIB	IncFIB,rep_cluster_574	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AA752	low	0.3270019931996717	0.1506962313983508	primary_model_oof_prediction	Enterobacter_hormaechei	IncFIB	IncFIB,IncFII,rep_cluster_2183,rep_cluster_763	8.0	8.0	3.0	2.0	5.0	2001.0	2010.0	0.25	357.0	77.0	0.08683473389355742	0.23249299719887956	0.2689075630252101	0.0	0.0	True	True
AF288	low	0.0531129088990503	0.1756503569565591	primary_model_oof_prediction	Rahnella_aceris	IncFII	IncFII,rep_cluster_1002,rep_cluster_1067,rep_cluster_1232,rep_cluster_865	2.0	2.0	2.0	1.0	2.0	2010.0	2010.0	0.0	130.0	61.0	0.06923076923076923	0.7	0.7538461538461538	0.0	0.0	True	True
AB186	low	0.0701137296283268	0.1751044219949805	primary_model_oof_prediction	Enterobacter_hormaechei	IncFII	IncFIA,IncFII,IncR,IncY,rep_cluster_1304,rep_cluster_2183	2.0	2.0	2.0	1.0	2.0	2010.0	2010.0	0.0	130.0	61.0	0.06923076923076923	0.7	0.7538461538461538	0.0	0.0	True	True
AD985	low	0.0798452339078438	0.1715492444442777	primary_model_oof_prediction	Yersinia_pseudotuberculosis	IncFII	IncFII,rep_cluster_2307	2.0	2.0	2.0	1.0	2.0	2010.0	2010.0	0.0	130.0	61.0	0.06923076923076923	0.7	0.7538461538461538	0.0	0.0	True	True
AF268	low	0.1132606401688357	0.1709696720943104	primary_model_oof_prediction	Escherichia_coli	IncI-gamma/K1	IncI-gamma/K1,rep_cluster_1418	36.0	36.0	6.0	1.0	6.0	2010.0	2019.0	0.0	360.0	63.0	0.008333333333333333	0.975	0.9833333333333333	0.002777777777777778	0.002777777777777778	True	True
AC545	low	0.1153710868800562	0.1685609599472255	primary_model_oof_prediction	Rahnella_sp._'WMR15'	rep_cluster_2358	rep_cluster_2358	1.0	1.0	1.0	1.0	1.0	2013.0	2013.0	1.0	72.0	19.0	0.5555555555555556	0.0	0.3888888888888889	0.0	0.013888888888888888	True	True
AB054	low	0.0798452339078438	0.1682622000522868	primary_model_oof_prediction	Escherichia_coli	rep_cluster_2335	rep_cluster_1,rep_cluster_2335	3.0	3.0	2.0	1.0	1.0	2010.0	2010.0	0.0	264.0	68.0	0.9015151515151515	0.0	0.35984848484848486	0.0	0.0	True	True
AF269	low	0.1132606401688357	0.1655985417595551	primary_model_oof_prediction	Escherichia_coli	IncI-gamma/K1	IncI-gamma/K1	36.0	36.0	6.0	1.0	6.0	2010.0	2019.0	0.0	360.0	63.0	0.008333333333333333	0.975	0.9833333333333333	0.002777777777777778	0.002777777777777778	True	True
AB152	low	0.3451920551974912	0.1581569116326202	primary_model_oof_prediction	Halomicrococcus_gelatinilyticus	rep_cluster_592	rep_cluster_592	1.0	1.0	1.0	1.0	1.0	2010.0	2010.0	0.0	9.0	5.0	0.0	1.0	1.0	0.0	0.0	True	True
AG972	low	0.1265095556337202	0.1769998457706384	primary_model_oof_prediction	Lactiplantibacillus_plantarum	rep_cluster_1058	rep_cluster_1058	0.0	0.0	0.0	0.0	0.0			0.0	26.0	18.0	0.3076923076923077	0.0	0.3076923076923077	0.0	0.0	False	True
AF265	low	0.0916871848985813	0.1769811009629195	primary_model_oof_prediction	Bacillus_cereus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG573	low	0.0531129088990503	0.176876409480141	primary_model_oof_prediction	Cylindrospermopsis_curvispora	rep_cluster_1727	rep_cluster_1727	0.0	0.0	0.0	0.0	0.0			0.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	False	True
AB057	low	0.1118536756946887	0.1767861252961609	primary_model_oof_prediction	Rahnella_sp._WMR42	rep_cluster_1981	rep_cluster_1981,rep_cluster_2373	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AH061	low	0.0634306483761285	0.1767117236609476	primary_model_oof_prediction	Kocuria_flava			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF108	low	0.0726931644975964	0.1766724566224323	primary_model_oof_prediction	Bernardetia_sp._ABR2-2B	rep_cluster_822	rep_cluster_822	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AE556	low	0.0634306483761285	0.1765498745722142	primary_model_oof_prediction	Streptomyces_sp._NBC_01166	rep_cluster_727	rep_cluster_727	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF251	low	0.0898112322663852	0.1764426076445588	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_1698	rep_cluster_1698	0.0	0.0	0.0	0.0	0.0			0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	False	True
AG126	low	0.0726931644975964	0.1763867812374264	primary_model_oof_prediction	Mammaliicoccus_sciuri			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC324	low	0.0838316332512604	0.1763726606883937	primary_model_oof_prediction	Tropicibacter_oceani	rep_cluster_548	rep_cluster_548	0.0	0.0	0.0	0.0	0.0			0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AB951	low	0.5660378759697354	0.1762477824488325	primary_model_oof_prediction	Escherichia_coli	rep_cluster_2350	rep_cluster_2350,rep_cluster_918	3.0	3.0	2.0	0.0	3.0	1981.0	2016.0	0.6666666666666666	298.0	77.0	0.9429530201342282	0.003355704697986577	0.6040268456375839	0.0	0.0	True	True
AA940	low	0.116191816156642	0.1762257280886569	primary_model_oof_prediction	Borreliella_chilensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG838	low	0.0531129088990503	0.1761341940788113	primary_model_oof_prediction	Lactobacillus_sp._wkB8			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH220	low	0.0859420799624809	0.1761215693984023	primary_model_oof_prediction	Corynebacterium_atypicum			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE949	low	0.1462171207958308	0.1761195174394051	primary_model_oof_prediction	Agrobacterium_tumefaciens	rep_cluster_491	rep_cluster_1775,rep_cluster_491,rep_cluster_502	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	1.0	1.0	0.0	0.0	False	True
AG357	low	0.0531129088990503	0.1761118319945982	primary_model_oof_prediction	Oscillatoria_nigro-viridis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB015	low	0.0634306483761285	0.1759708280270736	primary_model_oof_prediction	Hymenobacter_sp._NBH84	rep_cluster_1231	rep_cluster_1231	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.5	0.0	0.5	0.0	0.0	False	True
AB664	low	0.0634306483761285	0.1756903437878297	primary_model_oof_prediction	Chinaberry_witches'-broom_phytoplasma	rep_cluster_594	rep_cluster_594	0.0	0.0	0.0	0.0	0.0			0.0	20.0	8.0	0.0	0.0	0.0	0.0	0.0	False	True
AE605	low	0.1214679329346933	0.1756520840186007	primary_model_oof_prediction	Clostridium_estertheticum	rep_cluster_1690	rep_cluster_1690	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD452	low	0.0531129088990503	0.1756343794664536	primary_model_oof_prediction	Pantoea_agglomerans	rep_cluster_1232	rep_cluster_1232	0.0	0.0	0.0	0.0	0.0			0.0	13.0	6.0	0.0	0.0	0.0	0.0	0.0	False	True
AA934	low	0.0531129088990503	0.1756228199873591	primary_model_oof_prediction	Borreliella_carolinensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AA733	low	0.116191816156642	0.1756221841523532	primary_model_oof_prediction	Piscirickettsia_salmonis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC711	low	0.0531129088990503	0.175552477605292	primary_model_oof_prediction	Geobacillus_sp._CX412	rep_cluster_349	rep_cluster_349	0.0	0.0	0.0	0.0	0.0			0.0	11.0	9.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	False	True
AF352	low	0.0531129088990503	0.1754613608799434	primary_model_oof_prediction	Azotobacter_chroococcum	rep_cluster_1325	rep_cluster_1325	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AH122	low	0.114784851682495	0.1754097441968699	primary_model_oof_prediction	Monoglobus_pectinilyticus	rep_cluster_311	rep_cluster_311	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG682	low	0.0898112322663852	0.1753999873392005	primary_model_oof_prediction	Paenibacillus_sp._IHBB_10380			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD763	low	0.0531129088990503	0.1753806932183936	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_1520	rep_cluster_1520,rep_cluster_1575,rep_cluster_1698,rep_cluster_1912	0.0	0.0	0.0	0.0	0.0			0.0	5.0	2.0	0.6	0.0	0.6	0.0	0.0	False	True
AF556	low	0.0838316332512604	0.1752750892311723	primary_model_oof_prediction	Hymenobacter_sp._GOD-10R	rep_cluster_1105	rep_cluster_1105	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD355	low	0.0838316332512604	0.1752494024695095	primary_model_oof_prediction	Microbulbifer_sp._MKSA007			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD463	low	0.1177160276703013	0.175208719544586	primary_model_oof_prediction	Cupriavidus_metallidurans	rep_cluster_232	rep_cluster_232	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD199	low	0.0798452339078438	0.1750833123997408	primary_model_oof_prediction	Sulfurospirillum_sp._'SP'			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE075	low	0.3243144048311445	0.1750447428593825	primary_model_oof_prediction	Fusobacterium_polymorphum	rep_cluster_677	rep_cluster_677	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC429	low	0.0531129088990503	0.1749539211625833	primary_model_oof_prediction	Borreliella_bissettiae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AE356	low	0.0531129088990503	0.174905889786991	primary_model_oof_prediction	Desulfomonile_tiedjei			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AA756	low	0.0859420799624809	0.1749056543428281	primary_model_oof_prediction	Cronobacter_sakazakii	rep_cluster_763	rep_cluster_763	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AF610	low	0.4718287713203455	0.1749018392797587	primary_model_oof_prediction	Bacillus_cereus	rep_cluster_1912	rep_cluster_1912,rep_cluster_864	0.0	0.0	0.0	0.0	0.0			0.0	22.0	9.0	0.09090909090909091	0.7272727272727273	0.8181818181818182	0.0	0.0	False	True
AH138	low	0.0531129088990503	0.1747813379451998	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	rep_cluster_1360	rep_cluster_1360	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AC230	low	0.1177160276703013	0.1747253154087134	primary_model_oof_prediction	Rubrobacter_radiotolerans	rep_cluster_201	rep_cluster_201	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD261	low	0.1233438855668894	0.1746512800520137	primary_model_oof_prediction	Lactococcus_piscium	rep_cluster_2011	rep_cluster_2011	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AD957	low	0.0838316332512604	0.1745614062534719	primary_model_oof_prediction	Lactiplantibacillus_pentosus	Inc13	Inc13	0.0	0.0	0.0	0.0	0.0			0.0	89.0	36.0	0.6629213483146067	0.0	0.6629213483146067	0.0	0.0	False	True
AF248	low	0.0531129088990503	0.1743529000043832	primary_model_oof_prediction	Allocoleopsis_franciscana	rep_cluster_1719	rep_cluster_1719	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AG841	low	0.0634306483761285	0.1742776828318689	primary_model_oof_prediction	Hymenobacter_sp._APR13			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC948	low	0.4660836663842451	0.1742415899562884	primary_model_oof_prediction	Bacteroides_fragilis	rep_cluster_1079	rep_cluster_1079	0.0	0.0	0.0	0.0	0.0			0.0	3.0	2.0	1.0	0.0	1.0	0.0	0.0	False	True
AG627	low	0.292765857662094	0.1740118999368075	primary_model_oof_prediction	Stanieria_cyanosphaera			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD347	low	0.4686631012535147	0.173960174497926	primary_model_oof_prediction	Sphingobium_sp._TomTYG64	rep_cluster_647	rep_cluster_647	0.0	0.0	0.0	0.0	0.0			0.0	15.0	13.0	0.06666666666666667	0.9333333333333333	1.0	0.0	0.0	False	True
AB766	low	0.1204127095790831	0.1739407842934289	primary_model_oof_prediction	Helicobacter_pylori	rep_cluster_137	rep_cluster_137	0.0	0.0	0.0	0.0	0.0			0.0	41.0	12.0	0.6341463414634146	0.0	0.6341463414634146	0.0	0.0	False	True
AA778	low	0.0531129088990503	0.1739065244204489	primary_model_oof_prediction	Chondrinema_litorale	rep_cluster_1529	rep_cluster_1529	0.0	0.0	0.0	0.0	0.0			0.0	22.0	11.0	0.0	0.0	0.0	0.0	0.0	False	True
AA131	low	0.0798452339078438	0.1738642182241017	primary_model_oof_prediction	Klebsiella_pneumoniae	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987,rep_cluster_2370,rep_cluster_2373	0.0	0.0	0.0	0.0	0.0			0.0	225.0	43.0	0.5466666666666666	0.0	0.4711111111111111	0.0	0.0	False	True
AF082	low	0.0898112322663852	0.1738490650483696	primary_model_oof_prediction	Gloeothece_verrucosa			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB877	low	0.0531129088990503	0.1737985606190079	primary_model_oof_prediction	Synechococcus_sp._PCC_6312			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD489	low	0.0798452339078438	0.1737525683933803	primary_model_oof_prediction	Calditerrivibrio_nitroreducens	rep_cluster_200	rep_cluster_200	0.0	0.0	0.0	0.0	0.0			0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AA871	low	0.0634306483761285	0.1736762357369234	primary_model_oof_prediction	Streptomyces_sp._x4(2010)			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG443	low	0.0798452339078438	0.1735635723167647	primary_model_oof_prediction	Rhodococcus_erythropolis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD105	low	0.2989799507562434	0.1735344804232553	primary_model_oof_prediction	Spiroplasma_citri			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AA879	low	0.0531129088990503	0.1734730611987874	primary_model_oof_prediction	Buchnera_aphidicola			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC930	low	0.0634306483761285	0.1734555162972423	primary_model_oof_prediction	Thermus_thermophilus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC532	low	0.0124281861882987	0.1734188697106419	primary_model_oof_prediction	Streptomyces_sp._NBC_01456	rep_cluster_194	rep_cluster_194	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF247	low	0.0531129088990503	0.1734049443145236	primary_model_oof_prediction	Allocoleopsis_franciscana			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF409	low	0.0634306483761285	0.173396355938719	primary_model_oof_prediction	Kocuria_flava			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC601	low	0.1204127095790831	0.1733276771197027	primary_model_oof_prediction	Acinetobacter_pittii	rep_cluster_1261	rep_cluster_1166,rep_cluster_1261	0.0	0.0	0.0	0.0	0.0			0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	False	True
AA765	low	0.0726931644975964	0.1732980841459231	primary_model_oof_prediction	Staphylococcus_capitis	rep_cluster_1017	rep_cluster_1017,rep_cluster_1110,rep_cluster_1215	0.0	0.0	0.0	0.0	0.0			0.0	138.0	20.0	0.5579710144927537	0.0	0.0	0.0	0.0	False	True
AB786	low	0.0859420799624809	0.1731909677407369	primary_model_oof_prediction	Zymomonas_mobilis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB580	low	0.0531129088990503	0.1731229153272148	primary_model_oof_prediction	Borreliella_carolinensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG592	low	0.0531129088990503	0.1730698210307921	primary_model_oof_prediction	Serpentinimonas_maccroryi			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF075	low	0.0798452339078438	0.1730012815813023	primary_model_oof_prediction	Ligilactobacillus_salivarius			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG942	low	0.000937976316098	0.172990030033557	primary_model_oof_prediction	Catenovulum_adriaticum	rep_cluster_923	rep_cluster_923	0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG097	low	0.0531129088990503	0.1729834133565425	primary_model_oof_prediction	Vibrio_cincinnatiensis	rep_cluster_529	rep_cluster_529	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AC269	low	0.0634306483761285	0.1729278145456069	primary_model_oof_prediction	Aeromonas_hydrophila	rep_cluster_1069	rep_cluster_1069,rep_cluster_2037	1.0	1.0	1.0	0.0	1.0	2012.0	2012.0	0.0	14.0	6.0	0.9285714285714286	0.0	0.9285714285714286	0.0	0.0	True	True
AA570	low	0.0634306483761285	0.1728183853544411	primary_model_oof_prediction	Bacillus_mycoides			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF253	low	0.0634306483761285	0.1727761822955629	primary_model_oof_prediction	Bacillus_thuringiensis	rep_cluster_1396	rep_cluster_1396	0.0	0.0	0.0	0.0	0.0			0.0	9.0	4.0	0.0	0.0	0.0	0.0	0.0	False	True
AE793	low	0.0838316332512604	0.1727681489835969	primary_model_oof_prediction	Subdoligranulum_variabile			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AD201	low	0.0798452339078438	0.1727505107983875	primary_model_oof_prediction	Sulfuricurvum_kujiense			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AH458	low	0.2973384922030719	0.1726708461951433	primary_model_oof_prediction	Paenibacillus_polymyxa			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AF271	low	0.0859420799624809	0.1726702875762393	primary_model_oof_prediction	Anabaena_cylindrica	rep_cluster_555	rep_cluster_555	0.0	0.0	0.0	0.0	0.0			0.0	3.0	2.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	False	True
AA938	low	0.3005041622699027	0.1725496973373589	primary_model_oof_prediction	Borreliella_bavariensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AB442	low	0.0798452339078438	0.1724399988927138	primary_model_oof_prediction	Escherichia_coli	rep_cluster_2350	rep_cluster_2350,rep_cluster_2370	3.0	3.0	2.0	0.0	3.0	1981.0	2016.0	0.6666666666666666	298.0	77.0	0.9429530201342282	0.003355704697986577	0.6040268456375839	0.0	0.0	True	True
AB338	low	0.1177160276703013	0.1724140622377675	primary_model_oof_prediction	Acinetobacter_baumannii	rep_cluster_1226	rep_cluster_1226,rep_cluster_1364	0.0	0.0	0.0	0.0	0.0			0.0	20.0	5.0	0.8	0.0	0.8	0.0	0.0	False	True
AB525	low	0.1181850158283503	0.1723434244483514	primary_model_oof_prediction	Campylobacter_fetus	rep_cluster_793	rep_cluster_793	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AE684	low	0.0531129088990503	0.1723254107967299	primary_model_oof_prediction	Francisella_philomiragia	rep_cluster_1355	rep_cluster_1355	0.0	0.0	0.0	0.0	0.0			0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AC366	low	0.0531129088990503	0.1722577108520381	primary_model_oof_prediction	Borreliella_bissettiae			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AC127	low	0.1186540039863993	0.1721796701105144	primary_model_oof_prediction	Pediococcus_pentosaceus	rep_cluster_1102	rep_cluster_1102	0.0	0.0	0.0	0.0	0.0			0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
AC228	low	0.0531129088990503	0.1721612526540222	primary_model_oof_prediction	Klebsiella_pneumoniae	rep_cluster_1951	rep_cluster_1951	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AH410	low	0.0531129088990503	0.1721335758264735	primary_model_oof_prediction	Geoalkalibacter_subterraneus			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AA062	low	0.0798452339078438	0.1720997843142464	primary_model_oof_prediction	Chlamydia_avium	rep_cluster_289	rep_cluster_289	0.0	0.0	0.0	0.0	0.0			0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	False	True
AG773	low	0.0634306483761285	0.1719546740524745	primary_model_oof_prediction	Thalassospira_lucentensis			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG888	low	0.0838316332512604	0.1718716448308663	primary_model_oof_prediction	Limosilactobacillus_mucosae	rep_cluster_191	rep_cluster_191	0.0	0.0	0.0	0.0	0.0			0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	False	True
AE068	low	0.3028491030601477	0.171841133042688	primary_model_oof_prediction	Leptospira_borgpetersenii			0.0	0.0	0.0	0.0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	False	False
AG283	low	0.0838316332512604	0.1718031404403145	primary_model_oof_prediction	Paracoccus_alcaliphilus	rep_cluster_229	rep_cluster_229,rep_cluster_547	0.0	0.0	0.0	0.0	0.0			0.0	11.0	8.0	0.2727272727272727	0.0	0.2727272727272727	0.0	0.0	False	True
AB147	low	0.0838316332512604	0.1718031404403145	primary_model_oof_prediction	Leuconostoc_citreum	rep_cluster_1992	rep_cluster_1992	0.0	0.0	0.0	0.0	0.0			0.0	5.0	4.0	0.6	0.0	0.6	0.0	0.0	False	True
AD425	low	0.0531129088990503	0.1717823313388328	primary_model_oof_prediction	Buchnera_aphidicola	rep_cluster_1374	rep_cluster_1374	0.0	0.0	0.0	0.0	0.0			0.0	46.0	28.0	0.0	0.0	0.0	0.0	0.0	False	True
AD578	low	0.30296635009966	0.1716008245716996	primary_model_oof_prediction	Rhizobium_leguminosarum	rep_cluster_685	rep_cluster_685,rep_cluster_841	0.0	0.0	0.0	0.0	0.0			0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	False	True
